home_team,away_team,home_score,away_score,date,year,week,home_spread,home_games_played,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced
Bears,Seahawks,20,23,10/17/2010,2010,6,-6,5,15,14,61,1,17,39,290,0,0,6,44,246,307,1,0,0,2,18,0,12,1,1,1537,353,0,1,0,0,0,0,4,20,31,111,2,25,40,242,1,0,0,0,242,353,1,0,0,5,83,7,18,0,0,2063,307,0,1,0,0,6,44
Patriots,Ravens,23,20,10/17/2010,2010,6,-2.5,4,23,26,127,1,27,44,292,1,2,3,25,267,394,0,0,2,9,78,4,14,0,1,1970,377,0,1,0,0,3,7,5,21,34,99,0,27,35,285,2,0,3,7,278,377,1,0,0,8,67,5,16,0,0,2414,394,2,0,0,2,3,25
Rams,Chargers,20,17,10/17/2010,2010,6,8.5,5,20,35,117,1,18,31,198,1,0,3,15,183,300,1,0,0,6,35,7,17,0,0,2003,287,1,0,0,1,7,41,5,22,17,79,1,22,37,249,1,1,7,41,208,287,0,0,1,6,31,4,12,0,0,1597,300,0,1,0,0,3,15
Redskins,Colts,24,27,10/17/2010,2010,6,3,5,23,24,113,2,29,45,246,1,2,3,24,222,335,0,0,2,7,53,4,13,0,1,1950,469,0,4,3,3,1,8,5,22,29,170,1,25,38,307,2,0,1,8,299,469,4,3,3,3,15,3,10,0,0,1650,335,2,0,0,2,3,24
Texans,Chiefs,35,31,10/17/2010,2010,6,-4.5,5,23,22,132,3,25,33,305,2,0,2,16,289,421,0,0,0,5,53,5,10,1,1,1592,417,0,0,0,0,1,12,4,25,38,228,1,20,29,201,3,0,1,12,189,417,0,0,0,5,35,9,16,1,1,2008,421,0,0,0,0,2,16
Packers,Dolphins,20,23,10/17/2010,2010,6,-3,5,16,21,76,1,18,33,313,1,1,5,30,283,359,1,0,1,7,45,3,13,2,2,1683,381,1,0,0,1,0,0,4,26,39,150,0,23,39,231,2,1,0,0,231,381,0,0,1,4,30,6,14,0,1,2276,359,1,1,0,1,5,30
Buccaneers,Saints,6,31,10/17/2010,2010,6,5,4,21,18,42,0,27,47,236,1,0,1,1,235,277,3,1,1,5,30,6,15,2,3,1711,475,1,2,0,1,0,0,5,27,32,212,1,21,32,263,3,1,0,0,263,475,2,0,1,9,80,9,12,0,0,1889,277,0,3,1,1,1,1
Jaguars,Titans,3,30,10/18/2010,2010,6,3,5,17,25,76,0,21,36,189,0,3,2,16,173,249,1,1,4,7,55,3,13,2,4,1635,324,0,1,0,0,0,0,5,20,39,153,1,14,21,171,2,0,0,0,171,324,1,0,0,8,57,8,14,1,1,1965,249,3,1,1,4,2,16
Saints,Browns,17,30,10/24/2010,2010,7,-12,6,25,18,58,0,37,56,356,2,4,3,20,336,394,2,0,4,7,98,5,15,3,3,2134,210,0,1,0,0,1,2,6,12,28,125,1,10,17,87,0,0,1,2,85,210,1,0,0,4,30,2,11,1,1,1466,394,4,2,0,4,3,20
Seahawks,Cardinals,22,10,10/24/2010,2010,7,-7,5,16,36,144,0,20,38,192,1,0,5,34,158,302,1,1,1,10,95,7,21,0,1,2237,227,1,4,4,5,2,18,5,13,20,113,1,12,33,132,0,1,2,18,114,227,4,4,5,5,32,2,12,0,1,1363,302,0,1,1,1,5,34
Bears,Redskins,14,17,10/24/2010,2010,7,-3,6,19,16,66,0,26,40,281,1,4,4,25,256,322,2,2,6,6,51,2,10,0,0,1848,308,2,6,1,3,2,13,6,13,28,121,0,17,32,200,1,2,2,13,187,308,6,1,3,7,48,2,13,0,0,1752,322,4,2,2,6,4,25
Chargers,Patriots,20,23,10/24/2010,2010,7,-2.5,6,23,19,38,1,34,50,336,1,1,2,11,325,363,4,3,4,6,69,7,15,1,1,2065,179,0,0,0,0,4,31,5,15,22,51,1,19,32,159,1,0,4,31,128,179,0,0,0,7,51,3,12,1,2,1535,363,1,4,3,4,2,11
Dolphins,Steelers,22,23,10/24/2010,2010,7,3,5,15,21,64,0,23,36,257,1,1,1,8,249,313,1,1,2,3,35,3,12,0,1,1751,348,0,4,2,2,3,12,5,15,27,58,0,19,27,302,2,0,3,12,290,348,4,2,2,5,34,6,15,0,0,1849,313,1,1,1,2,1,8
Panthers,49ers,23,20,10/24/2010,2010,7,2.5,5,22,34,76,0,28,41,308,2,1,1,5,303,379,3,2,3,4,35,7,15,0,1,2165,282,1,0,0,1,2,13,6,15,22,99,0,14,32,196,1,1,2,13,183,282,0,0,1,11,81,4,13,0,0,1435,379,1,3,2,3,1,5
Chiefs,Jaguars,42,20,10/24/2010,2010,7,-9,5,25,42,236,3,13,18,193,2,0,1,3,190,426,0,0,0,7,92,6,11,1,2,2040,300,2,2,1,3,1,6,6,19,23,84,0,18,34,222,2,2,1,6,216,300,2,1,3,6,43,3,10,1,1,1560,426,0,0,0,0,1,3
Buccaneers,Rams,18,17,10/24/2010,2010,7,-3,5,17,21,124,0,23,40,212,1,0,3,23,189,313,2,0,0,12,92,5,15,2,2,1879,285,0,1,1,1,1,2,6,19,32,161,0,13,26,126,2,0,1,2,124,285,1,1,1,6,45,7,14,0,0,1721,313,0,2,0,0,3,23
Packers,Vikings,28,24,10/24/2010,2010,7,-3,6,20,23,84,1,21,35,295,2,2,0,0,295,379,1,0,2,2,20,6,11,1,3,1736,402,3,1,0,3,1,6,5,21,36,196,2,16,29,212,1,3,1,6,206,402,1,0,3,6,40,6,14,2,3,1864,379,2,1,0,2,0,0
Titans,Eagles,37,19,10/24/2010,2010,7,-3,6,15,26,75,0,17,31,276,3,2,3,23,253,328,1,1,3,6,37,4,13,0,0,1596,326,2,2,2,4,1,4,6,21,24,99,0,26,48,231,1,2,1,4,227,326,2,2,4,10,100,10,18,0,0,2004,328,2,1,1,3,3,23
Falcons,Bengals,39,32,10/24/2010,2010,7,-3.5,6,22,30,153,2,24,33,299,3,1,0,0,299,452,1,1,2,3,41,7,13,1,1,1778,469,0,2,1,1,3,27,5,28,21,84,0,36,50,412,3,0,3,27,385,469,2,1,1,7,36,7,12,0,0,1822,452,1,1,1,2,0,0
Broncos,Raiders,14,59,10/24/2010,2010,7,-7,6,11,17,75,0,12,29,198,2,1,4,33,165,240,5,2,3,5,64,2,11,0,2,1281,508,0,1,0,0,2,24,6,29,52,328,5,12,20,204,2,0,2,24,180,508,1,0,0,10,94,6,13,1,1,2319,240,1,5,2,3,4,33
Bills,Ravens,34,37,10/24/2010,2010,7,12,5,27,35,132,0,29,43,382,4,2,1,0,382,514,3,2,4,6,78,11,17,1,2,2316,364,0,2,2,2,2,21,6,21,29,135,1,16,31,250,3,0,2,21,229,364,2,2,2,4,18,2,11,1,1,1530,514,2,3,2,4,1,0
Cowboys,Giants,35,41,10/25/2010,2010,7,-3,5,14,13,41,0,21,40,226,3,0,3,13,213,254,2,2,2,5,42,0,10,1,2,1349,497,3,3,2,5,1,9,6,25,37,200,1,25,35,306,4,3,1,9,297,497,3,2,5,6,46,5,13,0,0,2251,254,0,2,2,2,3,13
Raiders,Seahawks,33,3,10/31/2010,2010,8,-2.5,7,18,39,239,1,15,27,310,2,0,2,4,306,545,1,0,0,11,105,5,17,1,1,2164,164,1,1,0,1,8,46,6,10,19,47,0,13,32,163,0,1,8,46,117,164,1,0,1,7,55,1,16,1,1,1436,545,0,1,0,0,2,4
Jets,Packers,0,9,10/31/2010,2010,8,-6.5,6,15,29,119,0,16,38,256,0,2,2,15,241,360,3,1,3,7,55,7,17,0,3,1883,237,0,0,0,0,2,14,7,13,26,81,0,15,34,170,0,0,2,14,156,237,0,0,0,3,15,2,14,0,0,1717,360,2,3,1,3,2,15
Saints,Steelers,20,10,10/31/2010,2010,8,-2,7,19,21,30,0,34,44,305,2,1,2,17,288,318,1,1,2,3,35,7,16,1,1,2046,279,1,2,1,2,3,24,6,13,21,108,1,17,28,195,0,1,3,24,171,279,2,1,2,4,38,3,10,0,1,1554,318,1,1,1,2,2,17
Lions,Redskins,37,25,10/31/2010,2010,8,-2.5,6,19,25,102,0,26,45,212,4,1,1,10,202,304,1,1,2,7,65,4,17,1,1,1930,275,1,3,1,2,7,59,7,13,19,80,1,21,37,254,1,1,7,59,195,275,3,1,2,10,77,2,14,1,2,1670,304,1,1,1,2,1,10
Rams,Panthers,20,10,10/31/2010,2010,8,-2.5,7,15,29,62,0,25,32,191,2,0,2,7,184,246,1,0,0,7,65,6,15,0,0,2188,201,3,2,1,4,3,18,6,14,17,25,0,23,37,194,1,3,3,18,176,201,2,1,4,6,30,7,14,0,0,1412,246,0,1,0,0,2,7
Chargers,Titans,33,25,10/31/2010,2010,8,-4.5,7,23,34,156,2,27,36,305,2,1,1,5,300,456,0,0,1,8,62,12,18,0,0,2267,370,0,0,0,0,0,0,7,15,19,65,1,18,36,305,2,0,0,0,305,370,0,0,0,10,80,4,13,1,2,1333,456,1,0,0,1,1,5
Cardinals,Buccaneers,35,38,10/31/2010,2010,8,-3,6,22,23,100,2,24,40,305,2,4,1,9,296,396,1,0,4,3,12,7,13,1,2,1771,407,0,2,2,2,2,25,6,19,30,154,2,18,25,278,1,0,2,25,253,407,2,2,2,9,80,4,12,1,1,1829,396,4,1,0,4,1,9
Cowboys,Jaguars,17,35,10/31/2010,2010,8,-6.5,6,25,22,50,1,34,49,379,1,4,2,14,365,415,1,0,4,3,20,6,13,2,3,1645,387,0,1,1,1,3,22,7,20,34,149,1,17,21,260,4,0,3,22,238,387,1,1,1,6,36,6,12,0,0,1955,415,4,1,0,4,2,14
Bengals,Dolphins,14,22,10/31/2010,2010,8,-1,6,16,26,106,0,17,38,156,2,1,0,0,156,262,0,0,1,4,36,6,16,1,1,1591,354,1,1,1,2,0,0,6,20,31,137,1,24,37,217,0,1,0,0,217,354,1,1,2,4,42,5,15,0,0,2009,262,1,0,0,1,0,0
49ers,Broncos,24,16,10/31/2010,2010,8,-2,7,16,42,143,2,12,19,196,1,0,0,0,196,339,1,0,0,6,67,5,13,0,0,2014,398,1,2,1,2,4,31,7,22,17,59,1,28,40,370,1,1,4,31,339,398,2,1,2,8,60,2,10,0,0,1586,339,0,1,0,0,0,0
Chiefs,Bills,13,10,10/31/2010,2010,8,-7.5,6,24,45,274,0,14,26,152,1,0,3,12,140,414,0,0,0,5,50,4,15,1,2,2138,328,1,3,0,1,3,32,6,23,33,137,0,24,48,223,1,1,3,32,191,328,3,0,1,5,35,11,23,1,2,2362,414,0,0,0,0,3,12
Patriots,Vikings,28,18,10/31/2010,2010,8,-5.5,6,18,27,122,3,16,27,240,1,0,0,0,240,362,0,0,0,6,47,6,11,0,0,1492,410,1,0,0,1,1,10,6,23,28,125,1,26,38,295,1,1,1,10,285,410,0,0,1,5,35,4,11,1,2,2108,362,0,0,0,0,0,0
Colts,Texans,30,17,11/1/2010,2010,8,-5.5,6,24,28,107,0,26,45,268,2,0,1,9,259,366,0,0,0,9,69,7,15,1,1,2185,291,1,2,1,2,3,18,6,19,18,108,1,22,38,201,1,1,3,18,183,291,2,1,2,5,30,3,11,0,1,1415,366,0,0,0,0,1,9
Packers,Cowboys,45,7,11/7/2010,2010,9,-7.5,8,26,35,138,1,27,35,289,3,0,1,12,277,415,2,0,0,2,20,10,15,0,1,2276,205,2,4,2,4,4,17,7,12,14,39,0,19,30,183,1,2,4,17,166,205,4,2,4,5,40,4,10,0,0,1324,415,0,2,0,0,1,12
Vikings,Cardinals,27,24,11/7/2010,2010,9,-7.5,7,28,20,80,1,36,47,446,2,2,3,19,427,507,1,1,3,11,65,3,12,1,2,2285,225,0,1,1,1,6,24,7,13,21,53,0,16,27,196,1,0,6,24,172,225,1,1,1,7,39,3,13,0,0,1633,507,2,1,1,3,3,19
Falcons,Buccaneers,27,21,11/7/2010,2010,9,-10,7,26,33,130,2,24,36,235,1,0,0,0,235,365,0,0,0,4,53,8,14,1,1,2046,278,2,0,0,2,1,7,7,14,27,96,0,11,22,189,2,2,1,7,182,278,0,0,2,5,30,8,13,0,1,1554,365,0,0,0,0,0,0
Ravens,Dolphins,26,10,11/7/2010,2010,9,-5,7,23,39,146,0,21,28,279,2,0,4,23,256,402,1,0,0,5,40,6,13,1,2,2302,289,3,3,0,3,2,15,7,17,17,73,1,22,34,231,0,3,2,15,216,289,3,0,3,4,23,6,12,0,0,1298,402,0,1,0,0,4,23
Texans,Chargers,23,29,11/7/2010,2010,9,2.5,7,25,34,140,2,21,32,267,0,1,2,15,252,392,1,0,1,4,31,6,13,0,2,2029,367,1,1,1,2,1,5,8,18,26,77,0,17,23,295,4,1,1,5,290,367,1,1,2,6,62,4,9,0,0,1571,392,1,1,0,1,2,15
Bills,Bears,19,22,11/7/2010,2010,9,3,7,22,18,46,2,31,51,299,1,2,1,5,294,340,1,1,3,4,33,10,16,1,2,1727,283,0,1,1,1,1,10,7,19,31,105,1,17,30,188,2,0,1,10,178,283,1,1,1,7,45,7,12,0,0,1873,340,2,1,1,3,1,5
Browns,Patriots,34,14,11/7/2010,2010,9,4,7,22,44,230,4,14,19,174,0,0,0,0,174,404,1,1,1,4,28,7,13,1,1,2288,283,1,2,2,3,1,9,7,19,20,68,0,19,38,224,2,1,1,9,215,283,2,2,3,3,20,3,11,2,2,1312,404,0,1,1,1,0,0
Raiders,Chiefs,23,20,11/7/2010,2010,9,1,8,17,26,112,0,19,34,229,1,1,4,20,209,321,4,2,3,15,140,3,12,0,1,1783,304,1,2,1,2,3,16,7,21,34,104,0,20,35,216,2,1,3,16,200,304,2,1,2,12,100,3,15,0,1,1990,321,1,4,2,3,4,20
Lions,Jets,20,23,11/7/2010,2010,9,6,7,21,28,78,1,20,37,240,2,0,2,12,228,306,1,0,0,11,102,5,15,0,0,1966,437,1,5,1,2,1,9,7,23,30,110,1,22,39,336,1,1,1,9,327,437,5,1,2,11,99,5,13,0,0,1772,306,0,1,0,0,2,12
Eagles,Colts,26,24,11/7/2010,2010,9,-3,7,19,31,195,1,17,29,218,1,0,3,11,207,402,1,0,0,14,125,7,15,0,0,1910,338,2,0,0,2,3,18,7,27,19,62,2,31,51,294,1,2,3,18,276,338,0,0,2,7,59,6,14,0,1,1690,402,0,1,0,0,3,11
Panthers,Saints,3,34,11/7/2010,2010,9,6,7,15,24,127,0,17,36,107,0,1,4,39,68,195,1,1,2,10,65,1,12,1,2,1519,408,1,1,0,1,1,10,8,27,32,165,1,27,43,253,2,1,1,10,243,408,1,0,1,7,64,7,14,0,1,2081,195,1,1,1,2,4,39
Seahawks,Giants,7,41,11/7/2010,2010,9,7.5,7,8,14,49,0,12,23,113,1,2,0,0,113,162,2,1,3,9,70,1,8,1,2,1046,487,0,1,1,1,0,0,7,30,47,197,2,21,32,290,3,0,0,0,290,487,1,1,1,5,40,6,13,1,2,2554,162,2,2,1,3,0,0
Bengals,Steelers,21,27,11/8/2010,2010,9,5.5,7,18,18,54,1,22,36,248,2,1,4,30,218,272,2,1,2,3,30,3,12,0,1,1661,314,1,2,1,2,1,9,7,14,32,121,1,18,28,202,2,1,1,9,193,314,2,1,2,7,73,6,14,0,0,1939,272,1,2,1,2,4,30
Falcons,Ravens,26,21,11/11/2010,2010,10,-1,8,23,23,60,0,32,50,316,3,0,2,14,302,362,0,0,0,1,5,12,20,0,0,2109,320,1,2,1,2,2,11,8,20,21,116,0,22,34,215,3,1,2,11,204,320,2,1,2,6,51,6,11,0,0,1491,362,0,0,0,0,2,14
Giants,Cowboys,20,33,11/14/2010,2010,10,-12,8,25,28,107,0,33,48,373,2,2,0,0,373,480,2,1,3,8,69,6,15,0,1,2271,427,1,0,0,1,0,0,8,15,28,100,0,13,22,327,3,1,0,0,327,427,0,0,1,5,60,3,11,0,1,1329,480,2,2,1,3,0,0
Bears,Vikings,27,13,11/14/2010,2010,10,1,8,18,37,130,0,22,35,237,3,2,2,7,230,360,0,0,2,11,116,11,19,0,0,2079,240,3,1,1,4,1,0,8,15,22,70,0,18,31,170,1,3,1,0,170,240,1,1,4,2,19,1,9,0,0,1521,360,2,0,0,2,2,7
Dolphins,Titans,29,17,11/14/2010,2010,10,-1,8,21,30,88,1,24,37,323,2,1,1,7,316,404,1,0,1,4,63,9,17,0,1,1984,259,1,2,2,3,2,19,8,15,25,135,1,18,38,143,1,1,2,19,124,259,2,2,3,5,55,5,16,0,1,1616,404,1,1,0,1,1,7
Buccaneers,Panthers,31,16,11/14/2010,2010,10,-7,8,21,30,186,2,18,24,241,2,0,1,6,235,421,2,2,2,10,80,5,10,0,0,1880,300,0,1,1,1,2,9,8,18,31,118,1,16,29,191,0,0,2,9,182,300,1,1,1,7,71,6,15,0,1,1720,421,0,2,2,2,1,6
Colts,Bengals,23,17,11/14/2010,2010,10,-7,8,16,22,76,1,20,36,185,0,0,2,5,180,256,0,0,0,5,45,5,14,0,0,1549,341,3,2,2,5,3,23,8,19,20,72,0,31,42,292,2,3,3,23,269,341,2,2,5,4,38,5,13,1,1,2051,256,0,0,0,0,2,5
Bills,Lions,14,12,11/14/2010,2010,10,-1,8,12,33,149,1,12,24,146,1,0,1,7,139,288,3,1,1,4,30,5,15,0,1,1656,390,1,1,0,1,1,9,8,19,26,76,0,29,50,323,1,1,1,9,314,390,1,0,1,11,60,5,19,3,3,1944,288,0,3,1,1,1,7
Jaguars,Texans,31,24,11/14/2010,2010,10,-1,8,29,36,165,2,24,31,342,2,0,2,16,326,491,1,0,0,8,62,4,11,1,1,2123,395,0,2,1,1,0,0,8,20,21,81,1,22,32,314,2,0,0,0,314,395,2,1,1,8,49,4,10,0,0,1477,491,0,1,0,0,2,16
49ers,Rams,23,20,11/14/2010,2010,10,-4.5,8,19,26,98,1,17,28,356,1,0,5,33,323,421,1,0,0,14,105,0,11,1,1,1818,332,0,1,0,0,3,23,8,22,24,104,1,30,42,251,1,0,3,23,228,332,1,0,0,12,135,2,14,0,0,2103,421,0,1,0,0,5,33
Cardinals,Seahawks,18,36,11/14/2010,2010,10,-3.5,8,19,14,41,1,23,45,322,1,1,5,36,286,327,1,1,2,10,50,2,11,0,2,1495,490,1,0,0,1,2,6,8,24,31,110,2,26,40,386,1,1,2,6,380,490,0,0,1,6,51,6,15,0,1,2105,327,1,1,1,2,5,36
Steelers,Patriots,26,39,11/14/2010,2010,10,-5,8,27,16,76,0,30,49,387,3,1,5,38,349,425,0,0,1,6,45,5,12,0,0,1712,453,0,0,0,0,0,0,8,26,24,103,1,30,43,350,3,0,0,0,350,453,0,0,0,10,113,3,10,0,0,1888,425,1,0,0,1,5,38
Browns,Jets,20,26,11/14/2010,2010,10,3,8,19,25,107,1,18,31,205,1,0,3,9,196,303,2,2,2,4,52,4,12,0,0,1656,456,1,0,0,1,2,15,8,28,45,172,1,27,44,299,2,1,2,15,284,456,0,0,1,9,70,11,21,1,1,2828,303,0,2,2,2,3,9
Broncos,Chiefs,49,29,11/14/2010,2010,10,1,8,25,31,153,1,23,35,299,5,0,0,0,299,452,0,0,0,3,28,6,10,0,1,1689,484,0,3,1,1,4,36,8,30,22,51,0,33,53,469,4,0,4,36,433,484,3,1,1,6,40,5,13,2,4,1911,452,0,0,0,0,0,0
Redskins,Eagles,28,59,11/15/2010,2010,10,3.5,8,15,18,105,2,17,31,295,2,3,2,25,270,375,1,0,3,6,41,0,10,1,1,1309,592,0,2,0,0,1,1,8,28,38,260,3,20,28,333,4,0,1,1,332,592,2,0,0,6,35,8,13,0,0,2291,375,3,1,0,3,2,25
Dolphins,Bears,0,16,11/18/2010,2010,11,-1.5,9,10,13,39,0,17,29,187,0,1,6,39,148,187,2,0,1,5,45,1,11,1,2,1329,268,1,1,0,1,3,23,9,19,40,135,1,16,25,156,0,1,3,23,133,268,1,0,1,5,45,10,18,0,0,2271,187,1,2,0,1,6,39
Eagles,Giants,27,17,11/21/2010,2010,11,-3.5,9,17,26,148,2,24,38,258,0,0,3,14,244,392,4,2,2,10,119,3,14,2,2,2044,208,3,4,2,5,0,0,9,13,19,61,0,20,33,147,2,3,0,0,147,208,4,2,5,6,54,5,11,0,1,1556,392,0,4,2,2,3,14
Jaguars,Browns,24,20,11/21/2010,2010,11,-2.5,9,24,28,145,1,20,35,254,2,4,4,28,226,371,2,2,6,2,10,4,11,2,2,1888,283,1,1,0,1,6,46,9,15,26,88,0,17,28,241,1,1,6,46,195,283,1,0,1,5,45,7,16,0,0,1712,371,4,2,2,6,4,28
Cowboys,Lions,35,19,11/21/2010,2010,11,-6,9,19,30,134,1,18,24,147,3,0,2,16,131,265,2,1,1,6,39,6,11,1,1,1804,338,1,1,1,2,3,26,9,17,20,75,0,32,47,289,2,1,3,26,263,338,1,1,2,10,76,10,18,0,0,1796,265,0,2,1,1,2,16
Jets,Texans,30,27,11/21/2010,2010,11,-6.5,9,22,31,103,0,22,38,315,3,1,3,17,298,401,1,1,2,4,39,7,15,0,0,2059,343,0,1,1,1,1,8,9,17,26,97,2,19,33,254,1,0,1,8,246,343,1,1,1,3,25,4,12,0,0,1541,401,1,1,1,2,3,17
Steelers,Raiders,35,3,11/21/2010,2010,11,-7,9,18,33,162,2,18,29,275,3,0,2,6,269,431,1,1,1,14,163,7,14,0,0,1967,182,2,3,1,3,6,47,9,17,16,61,0,20,43,168,0,2,6,47,121,182,3,1,3,7,55,3,14,0,1,1633,431,0,1,1,1,2,6
Chiefs,Cardinals,31,13,11/21/2010,2010,11,-8,9,17,29,159,2,15,24,193,2,0,0,0,193,352,0,0,0,5,23,4,11,0,1,1658,382,0,0,0,0,2,14,9,19,20,101,0,25,46,295,1,0,2,14,281,382,0,0,0,11,96,4,15,1,2,1942,352,0,0,0,0,0,0
Vikings,Packers,3,31,11/21/2010,2010,11,3,9,15,18,93,0,17,38,208,0,1,1,1,207,300,2,1,2,6,50,4,13,0,2,1604,374,0,0,0,0,3,23,9,20,30,91,0,23,32,306,4,0,3,23,283,374,0,0,0,1,5,8,15,0,1,1996,300,1,2,1,2,1,1
49ers,Buccaneers,0,21,11/21/2010,2010,11,-3.5,9,11,18,71,0,16,31,148,0,1,6,30,118,189,1,1,2,3,18,3,12,0,3,1416,299,0,0,0,0,2,6,9,20,42,162,1,14,22,143,2,0,2,6,137,299,0,0,0,3,35,7,14,0,1,2184,189,1,1,1,2,6,30
Saints,Seahawks,34,19,11/21/2010,2010,11,-11.5,9,26,29,112,1,29,43,382,4,2,0,0,382,494,0,0,2,3,24,11,15,0,1,2025,424,0,2,2,2,0,0,9,21,17,58,0,32,44,366,1,0,0,0,366,424,2,2,2,8,79,7,12,0,0,1575,494,2,0,0,2,0,0
Panthers,Ravens,13,37,11/21/2010,2010,11,13,9,9,22,120,0,13,28,173,1,2,3,23,150,270,2,0,2,7,54,1,13,0,0,1527,378,0,4,2,2,3,23,9,22,31,100,1,24,33,301,1,0,3,23,278,378,4,2,2,3,20,2,11,0,0,2073,270,2,2,0,2,3,23
Bengals,Bills,31,49,11/21/2010,2010,11,-5.5,9,26,30,133,1,22,37,248,2,2,2,20,228,361,1,1,3,7,57,9,16,2,2,1929,449,2,0,0,2,1,8,9,23,25,141,2,21,34,316,4,2,1,8,308,449,0,0,2,10,58,5,10,1,1,1671,361,2,1,1,3,2,20
Rams,Falcons,17,34,11/21/2010,2010,11,3.5,9,15,12,71,0,27,42,233,2,1,0,0,233,304,0,0,1,7,54,1,10,1,2,1445,391,0,0,0,0,0,0,9,24,31,138,1,26,39,253,2,0,0,0,253,391,0,0,0,3,30,9,17,0,0,2155,304,1,0,0,1,0,0
Patriots,Colts,31,28,11/21/2010,2010,11,-4,9,22,34,168,2,19,25,186,2,0,1,8,178,346,1,0,0,1,15,7,11,0,0,1839,467,3,0,0,3,0,0,9,28,20,71,0,38,52,396,4,3,0,0,396,467,0,0,3,6,48,11,14,0,0,1761,346,0,1,0,0,1,8
Titans,Redskins,16,19,11/21/2010,2010,11,-7,9,15,25,151,0,15,25,227,0,1,1,5,222,373,1,1,2,11,81,3,11,0,0,1594,465,1,2,0,1,3,18,9,32,33,107,0,30,50,376,1,1,3,18,358,465,2,0,1,3,20,8,16,0,0,2409,373,1,1,1,2,1,5
Chargers,Broncos,35,14,11/22/2010,2010,11,-9.5,9,21,38,147,1,16,26,261,4,1,1,8,253,400,1,0,1,5,40,7,14,1,1,2059,235,1,0,0,1,5,45,9,16,15,63,1,24,38,217,1,1,5,45,172,235,0,0,1,8,56,1,12,1,1,1541,400,1,1,0,1,1,8
Jets,Bengals,26,10,11/25/2010,2010,12,-9.5,10,18,37,170,1,16,28,166,1,1,2,17,149,319,0,0,1,8,64,3,13,0,0,2009,163,2,1,1,3,3,18,10,13,20,46,0,17,39,135,1,2,3,18,117,163,1,1,3,2,25,4,15,0,0,1591,319,1,0,0,1,2,17
Lions,Patriots,24,45,11/25/2010,2010,12,6.5,10,25,27,129,2,27,46,285,1,2,2,8,277,406,0,0,2,8,66,7,14,2,3,1865,447,0,0,0,0,1,3,10,20,25,109,2,21,27,341,4,0,1,3,338,447,0,0,0,5,50,4,8,0,0,1735,406,2,0,0,2,2,8
Cowboys,Saints,27,30,11/25/2010,2010,12,4.5,10,24,32,144,3,30,42,313,0,1,1,0,313,457,7,2,3,4,19,7,15,1,3,2081,414,1,2,1,2,2,19,10,21,21,81,2,23,39,352,1,1,2,19,333,414,2,1,2,4,30,6,14,0,1,1519,457,1,7,2,3,1,0
Texans,Titans,20,0,11/28/2010,2010,12,-5,10,24,39,188,0,25,35,178,2,0,2,20,158,346,1,0,0,6,68,9,18,1,2,2381,162,3,0,0,3,1,0,10,9,12,24,0,17,31,138,0,3,1,0,138,162,0,0,3,10,79,3,11,0,0,1219,346,0,1,0,0,2,20
Ravens,Buccaneers,17,10,11/28/2010,2010,12,-7.5,10,18,26,92,0,25,35,289,2,1,4,32,257,349,1,0,1,4,30,3,12,0,0,1862,263,0,1,0,0,0,0,10,14,23,101,0,17,37,162,1,0,0,0,162,263,1,0,0,9,78,6,16,0,0,1738,349,1,1,0,1,4,32
Browns,Panthers,24,23,11/28/2010,2010,12,-8,10,26,32,152,3,24,36,245,0,2,2,18,227,379,3,1,3,5,46,4,11,0,1,1904,326,1,0,0,1,3,20,10,16,27,151,1,16,28,195,0,1,3,20,175,326,0,0,1,8,68,7,15,0,0,1696,379,2,3,1,3,2,18
Redskins,Vikings,13,17,11/28/2010,2010,12,2.5,10,10,13,29,0,21,35,211,1,1,4,24,187,216,1,0,1,6,35,7,15,0,0,1615,299,0,0,0,0,2,10,10,17,38,137,2,15,23,172,0,0,2,10,162,299,0,0,0,3,15,6,15,0,0,1985,216,1,1,0,1,4,24
Colts,Chargers,14,36,11/28/2010,2010,12,-1.5,10,16,13,24,0,31,48,285,2,4,1,6,279,303,1,1,5,1,15,3,12,1,2,1462,301,0,0,0,0,2,13,10,18,34,129,1,19,23,185,0,0,2,13,172,301,0,0,0,4,40,0,8,0,0,2138,303,4,1,1,5,1,6
