home_team,away_team,home_score,away_score,date,year,week,home_spread,home_games_played,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced
Broncos,Colts,34,20,9/18/2016,2016,2,-6.5,1,24,31,134,1,22,33,266,0,1,1,0,266,400,0,0,1,8,54,5,11,0,0,1841,253,1,1,1,2,5,27,1,19,21,83,1,21,40,197,1,1,5,27,170,253,1,1,2,8,94,6,14,1,1,1759,400,1,0,0,1,1,0
Chargers,Jaguars,38,14,9/18/2016,2016,2,-3,1,25,35,150,1,17,25,220,4,0,3,13,207,357,1,1,1,3,23,7,13,0,0,2092,388,2,1,1,3,2,10,1,20,11,69,0,31,50,329,2,2,2,10,319,388,1,1,3,14,93,2,11,1,2,1508,357,0,1,1,1,3,13
Vikings,Packers,17,14,9/18/2016,2016,2,1.5,1,15,22,30,0,22,31,286,2,0,4,32,254,284,2,1,1,13,137,4,14,1,2,1818,263,1,4,2,3,5,33,1,20,23,83,1,20,36,213,1,1,5,33,180,263,4,2,3,6,72,6,13,0,1,1782,284,0,2,1,1,4,32
Steelers,Bengals,24,16,9/18/2016,2016,2,-3,1,19,36,124,0,19,37,259,3,2,1,9,250,374,0,0,2,5,54,7,17,0,1,1975,412,0,2,2,2,1,0,1,21,18,46,0,31,54,366,1,0,1,0,366,412,2,2,2,5,31,4,16,1,1,1625,374,2,0,0,2,1,9
Cardinals,Buccaneers,40,7,9/18/2016,2016,2,-7,1,20,30,105,1,18,34,315,3,0,1,4,311,416,0,0,0,3,30,6,14,0,0,1743,306,4,1,1,5,3,22,1,21,21,85,0,27,52,243,1,4,3,22,221,306,1,1,5,5,39,5,13,0,1,1857,416,0,0,0,0,1,4
Browns,Ravens,20,25,9/18/2016,2016,2,4.5,1,17,23,145,1,20,33,260,2,2,3,18,242,387,3,0,2,8,59,8,15,1,1,1741,382,2,0,0,2,0,0,1,22,26,80,0,25,45,302,2,2,0,0,302,382,0,0,2,4,29,10,16,0,1,1859,387,2,3,0,2,3,18
Lions,Titans,15,16,9/18/2016,2016,2,-6,1,22,23,137,0,22,40,260,1,1,4,22,238,375,0,0,1,17,138,7,16,0,0,1749,363,1,1,0,1,3,14,1,22,24,139,0,25,33,238,2,1,3,14,224,363,1,0,1,12,83,5,12,1,1,1851,375,1,0,0,1,4,22
Patriots,Dolphins,31,24,9/18/2016,2016,2,-5.5,1,29,38,161,1,24,35,324,3,0,2,22,302,463,3,1,1,7,65,7,14,0,0,2206,457,2,3,2,4,0,0,1,23,16,70,1,32,45,387,2,2,0,0,387,457,3,2,4,5,49,5,10,0,1,1394,463,0,3,1,1,2,22
Redskins,Cowboys,23,27,9/18/2016,2016,2,-3.5,1,24,17,82,1,28,46,364,1,1,2,14,350,432,0,0,1,8,51,5,12,0,1,1629,380,0,2,1,1,4,14,1,24,30,102,3,22,30,292,0,0,4,14,278,380,2,1,1,6,39,6,12,1,1,1971,432,1,0,0,1,2,14
Raiders,Falcons,28,35,9/18/2016,2016,2,-4,1,29,25,155,1,34,45,299,3,0,1,0,299,454,1,0,0,9,58,5,12,1,2,1965,528,1,0,0,1,1,7,1,27,29,139,1,26,34,396,3,1,1,7,389,528,0,0,1,7,73,5,10,0,0,1635,454,0,1,0,0,1,0
Bears,Eagles,14,29,9/19/2016,2016,2,-3,1,16,18,64,1,21,29,235,0,1,3,15,220,284,2,2,3,7,60,4,10,0,1,1435,280,0,0,0,0,2,10,1,21,32,100,2,21,34,190,1,0,2,10,180,280,0,0,0,5,34,3,15,3,3,2165,284,1,2,2,3,3,15
Patriots,Texans,27,0,9/22/2016,2016,3,-1,2,15,39,185,3,11,19,103,0,0,1,6,97,282,1,0,0,3,15,4,14,0,0,1718,284,1,2,2,3,2,21,2,19,27,109,0,24,41,196,0,1,2,21,175,284,2,2,3,6,43,6,15,0,3,1882,282,0,1,0,0,1,6
Seahawks,49ers,37,18,9/25/2016,2016,3,-10,2,18,31,127,2,22,32,308,2,1,2,17,291,418,1,1,2,6,50,9,14,0,0,2157,254,1,1,0,1,0,0,2,12,31,135,2,14,25,119,0,1,0,0,119,254,1,0,1,4,35,4,15,1,1,1443,418,1,1,1,2,2,17
Panthers,Vikings,10,22,9/25/2016,2016,3,-6,2,18,28,105,1,22,36,265,0,3,8,64,201,306,0,0,3,10,65,6,16,0,2,2092,211,0,1,0,0,2,18,2,13,24,58,0,18,28,171,1,0,2,18,153,211,1,0,0,6,42,3,12,0,0,1508,306,3,0,0,3,8,64
Eagles,Steelers,34,3,9/25/2016,2016,3,4,2,25,30,125,2,23,31,301,2,0,0,0,301,426,1,0,0,10,99,4,10,0,0,2096,251,1,2,1,2,4,35,2,15,10,29,0,24,44,257,0,1,4,35,222,251,2,1,2,7,77,4,11,0,2,1504,426,0,1,0,0,0,0
Colts,Chargers,26,22,9/25/2016,2016,3,-1.5,2,24,26,93,2,24,37,331,1,1,2,14,317,410,2,1,2,11,66,2,9,1,1,1963,352,0,4,3,3,2,11,2,17,17,37,1,26,39,326,0,0,2,11,315,352,4,3,3,10,80,4,11,0,0,1637,410,1,2,1,2,2,14
Chiefs,Jets,24,3,9/25/2016,2016,3,-3,2,18,27,72,0,25,33,237,1,0,2,16,221,293,1,1,1,5,59,7,15,0,1,1925,305,6,3,2,8,0,0,2,17,22,117,0,20,44,188,0,6,0,0,188,305,3,2,8,3,15,7,14,1,2,1675,293,0,1,1,1,2,16
Titans,Raiders,10,17,9/25/2016,2016,3,2,2,19,29,181,1,17,33,214,0,2,1,2,212,393,2,1,3,8,70,2,12,0,1,1857,368,1,0,0,1,1,4,2,17,25,123,1,21,35,249,1,1,1,4,245,368,0,0,1,8,58,5,13,0,0,1743,393,2,2,1,3,1,2
Jaguars,Ravens,17,19,9/25/2016,2016,3,2.5,2,14,21,48,0,24,38,194,2,3,4,26,168,216,0,0,3,7,75,6,16,0,0,1734,283,2,2,1,3,2,15,2,18,22,84,1,29,40,214,0,2,2,15,199,283,2,1,3,8,58,3,13,1,1,1866,216,3,0,0,3,4,26
Buccaneers,Rams,32,37,9/25/2016,2016,3,-3.5,2,30,22,83,1,36,58,405,3,1,2,16,389,472,2,1,2,9,80,8,16,2,2,2016,320,1,1,1,2,1,7,2,18,33,137,2,14,26,190,2,1,1,7,183,320,1,1,2,8,69,6,13,0,0,1584,472,1,2,1,2,2,16
Giants,Redskins,27,29,9/25/2016,2016,3,-3.5,2,28,21,120,2,25,38,350,1,2,2,13,337,457,3,1,3,11,128,4,9,0,0,1594,403,0,3,1,1,2,14,2,20,30,90,0,22,36,327,2,0,2,14,313,403,3,1,1,8,70,7,16,1,1,2006,457,2,3,1,3,2,13
Cowboys,Bears,31,17,9/25/2016,2016,3,-6.5,2,25,41,199,3,19,24,248,1,0,0,0,248,447,1,1,1,4,45,5,11,1,1,2119,390,0,4,2,2,1,5,2,21,14,78,0,30,49,317,2,0,1,5,312,390,4,2,2,6,45,2,10,1,1,1481,447,0,1,1,1,0,0
Dolphins,Browns,30,25,9/25/2016,2016,3,-10,2,23,25,115,1,25,39,319,3,2,1,8,311,426,1,1,3,8,67,2,10,0,0,1752,430,0,3,1,1,4,18,2,21,32,169,1,24,38,279,0,0,4,18,261,430,3,1,1,13,91,4,15,0,0,2242,426,2,1,1,3,1,8
Bengals,Broncos,17,29,9/25/2016,2016,3,-3.5,2,20,29,143,2,21,31,206,0,1,4,17,189,332,1,1,2,9,69,5,12,0,1,1926,355,0,1,1,1,2,9,2,21,23,52,0,23,35,312,4,0,2,9,303,355,1,1,1,5,41,6,12,0,0,1674,332,1,1,1,2,4,17
Packers,Lions,34,27,9/25/2016,2016,3,-6,2,17,24,123,0,15,24,205,4,0,2,4,201,324,0,0,0,4,45,5,10,0,0,1493,418,1,0,0,1,3,17,2,22,23,50,0,28,41,385,3,1,3,17,368,418,0,0,1,4,86,8,14,1,1,2107,324,0,0,0,0,2,4
Bills,Cardinals,33,18,9/25/2016,2016,3,4.5,2,16,32,208,3,14,25,119,0,1,4,30,89,297,3,0,1,9,75,4,13,0,0,1560,348,4,3,1,5,5,27,2,25,22,88,2,26,50,287,0,4,5,27,260,348,3,1,5,8,50,5,15,0,1,2040,297,1,3,0,1,4,30
Saints,Falcons,32,45,9/26/2016,2016,3,-3,2,32,23,115,1,36,54,376,3,1,2,17,359,474,1,1,2,5,75,7,13,1,2,1954,442,0,0,0,0,2,15,2,26,31,217,3,20,30,240,2,0,2,15,225,442,0,0,0,4,35,5,11,2,2,1646,474,1,1,1,2,2,17
Bengals,Dolphins,22,7,9/29/2016,2016,4,-7.5,3,19,37,77,0,22,31,296,1,0,1,11,285,362,2,0,0,6,40,3,15,1,1,2282,222,1,1,1,2,5,29,3,8,13,62,0,15,25,189,1,1,5,29,160,222,1,1,2,7,68,2,11,0,1,1318,362,0,2,0,0,1,11
Cardinals,Rams,13,17,10/2/2016,2016,4,-9.5,3,26,25,118,0,27,47,325,1,3,3,23,302,420,2,2,5,6,45,6,13,0,0,1929,288,0,1,1,1,2,19,3,12,23,41,0,18,30,266,2,0,2,19,247,288,1,1,1,9,84,6,14,0,1,1671,420,3,2,2,5,3,23
Ravens,Raiders,27,28,10/2/2016,2016,4,-3.5,3,25,26,130,2,32,52,298,1,0,2,16,282,412,3,1,1,10,105,5,17,1,2,2084,261,0,1,1,1,0,0,3,13,19,62,0,25,35,199,4,0,0,0,199,261,1,1,1,12,93,3,12,0,0,1516,412,0,3,1,1,2,16
Bears,Lions,17,14,10/2/2016,2016,4,3.5,3,23,29,114,0,28,36,302,2,0,2,8,294,408,0,0,0,8,55,5,13,0,1,1994,263,2,0,0,2,2,16,3,16,18,66,0,23,36,213,0,2,2,16,197,263,0,0,2,10,76,4,12,0,0,1606,408,0,0,0,0,2,8
Texans,Titans,27,20,10/2/2016,2016,4,-4,3,21,24,115,0,25,37,254,2,2,1,10,244,359,0,0,2,6,59,5,12,0,1,1698,320,1,1,0,1,1,6,3,16,32,124,2,13,29,202,0,1,1,6,196,320,1,0,1,11,93,7,15,0,1,1902,359,2,0,0,2,1,10
Falcons,Panthers,48,33,10/2/2016,2016,4,3,3,25,25,90,1,28,37,503,4,1,3,22,481,571,0,0,1,8,77,8,13,0,0,2029,378,2,0,0,2,1,8,3,20,15,49,0,31,48,337,3,2,1,8,329,378,0,0,2,6,55,7,16,1,1,1571,571,1,0,0,1,3,22
Chargers,Saints,34,35,10/2/2016,2016,4,-3.5,3,21,21,38,2,28,43,321,2,1,3,13,308,346,4,2,3,5,46,6,13,0,1,1641,275,2,0,0,2,2,15,3,21,34,83,3,23,36,207,2,2,2,15,192,275,0,0,2,6,34,11,18,1,1,1959,346,1,4,2,3,3,13
Jets,Seahawks,17,27,10/2/2016,2016,4,1,3,20,20,58,0,23,41,261,1,3,4,14,247,305,1,0,3,7,60,7,15,1,1,1755,354,0,0,0,0,2,21,3,21,26,66,0,23,32,309,3,0,2,21,288,354,0,0,0,7,71,3,10,0,0,1845,305,3,1,0,3,4,14
Buccaneers,Broncos,7,27,10/2/2016,2016,4,3.5,3,15,26,72,1,17,35,179,0,2,5,36,143,215,2,1,3,9,69,5,16,0,1,1716,307,0,0,0,0,4,20,3,22,32,89,1,19,31,238,2,0,4,20,218,307,0,0,0,9,88,3,13,0,0,1884,215,2,2,1,3,5,36
Steelers,Chiefs,36,7,10/2/2016,2016,4,-3.5,3,18,26,149,1,22,27,300,5,0,2,13,287,436,1,0,0,9,68,6,11,0,0,1764,357,1,3,1,2,4,17,3,22,18,87,0,30,50,287,2,1,4,17,270,357,3,1,2,7,40,8,17,2,3,1836,436,0,1,0,0,2,13
Jaguars,Colts,30,27,10/2/2016,2016,4,1.5,3,23,29,136,1,19,33,207,2,0,3,12,195,331,1,0,0,11,145,3,11,1,1,1641,284,1,1,0,1,6,44,3,23,25,94,1,27,42,234,2,1,6,44,190,284,1,0,1,7,78,9,17,0,2,1959,331,0,1,0,0,3,12
Patriots,Bills,0,16,10/2/2016,2016,4,-3.5,3,13,22,90,0,17,27,205,0,0,3,18,187,277,5,1,1,9,74,1,12,2,3,1429,378,0,0,0,0,2,2,3,24,32,134,0,27,39,246,1,0,2,2,244,378,0,0,0,6,60,7,15,0,0,2171,277,0,5,1,1,3,18
Redskins,Browns,31,20,10/2/2016,2016,4,-7.5,3,24,26,145,1,21,27,183,3,1,3,27,156,301,1,0,1,9,75,4,8,0,0,1863,380,1,3,2,3,1,6,3,26,28,163,1,28,40,223,1,1,1,6,217,380,3,2,3,7,101,8,12,0,1,1737,301,1,1,0,1,3,27
49ers,Cowboys,17,24,10/2/2016,2016,4,1.5,3,14,29,106,1,16,23,196,1,1,1,7,189,295,0,0,1,5,32,8,14,0,1,1413,428,0,0,0,0,2,11,3,26,39,194,1,23,32,245,2,0,2,11,234,428,0,0,0,6,45,6,14,0,0,2187,295,1,0,0,1,1,7
Vikings,Giants,24,10,10/3/2016,2016,4,-3.5,3,22,33,104,2,26,36,262,1,0,0,0,262,366,0,0,0,6,37,8,16,0,0,2132,339,1,1,1,2,0,0,3,18,18,78,1,25,45,261,0,1,0,0,261,339,1,1,2,8,69,2,12,0,2,1468,366,0,0,0,0,0,0
49ers,Cardinals,21,33,10/6/2016,2016,5,3.5,4,25,36,151,2,18,31,162,1,2,7,27,135,286,2,1,3,4,34,4,14,1,1,1696,288,0,2,0,0,1,8,4,17,37,172,2,11,28,124,2,0,1,8,116,288,2,0,0,7,50,5,16,0,0,1904,286,2,2,1,3,7,27
Packers,Giants,23,16,10/9/2016,2016,5,-7,3,23,32,147,0,23,45,259,2,2,0,0,259,406,1,0,2,6,57,9,19,0,0,2198,221,0,1,1,1,4,21,4,14,15,43,0,18,35,199,1,0,4,21,178,221,1,1,1,6,51,4,13,0,0,1402,406,2,1,0,2,0,0
Rams,Bills,19,30,10/9/2016,2016,5,2.5,4,23,29,102,1,21,31,271,0,2,4,28,243,345,2,1,3,6,40,4,12,0,2,2134,305,0,1,0,0,2,12,4,15,27,193,1,12,23,124,2,0,2,12,112,305,1,0,0,7,60,4,12,0,0,1466,345,2,2,1,3,4,28
Vikings,Texans,31,13,10/9/2016,2016,5,-6,4,22,37,96,1,22,30,271,2,0,2,16,255,351,0,0,0,9,97,7,14,0,0,2248,214,1,1,0,1,4,29,4,16,14,59,0,19,42,184,1,1,4,29,155,214,1,0,1,4,15,1,13,0,1,1352,351,0,0,0,0,2,16
Steelers,Jets,31,13,10/9/2016,2016,5,-9,4,30,24,61,0,34,47,380,4,0,1,5,375,436,2,1,1,1,10,5,10,0,1,1910,316,0,1,0,0,3,11,4,16,17,72,0,25,38,255,1,0,3,11,244,316,1,0,0,4,18,2,11,0,1,1690,436,0,2,1,1,1,5
Raiders,Chargers,34,31,10/9/2016,2016,5,-3.5,4,19,25,89,1,25,40,317,2,1,3,17,300,389,0,0,1,6,36,5,14,1,1,2178,423,2,5,2,4,2,8,4,17,19,72,0,21,30,359,4,2,2,8,351,423,5,2,4,4,38,2,8,0,1,1422,389,1,0,0,1,3,17
Lions,Eagles,24,23,10/9/2016,2016,5,3.5,4,21,27,80,0,19,25,180,3,0,4,16,164,244,1,1,1,2,18,3,9,2,2,1824,346,1,2,1,2,3,8,3,18,21,116,0,25,33,238,2,1,3,8,230,346,2,1,2,14,111,5,11,0,0,1776,244,0,1,1,1,4,16
Ravens,Redskins,10,16,10/9/2016,2016,5,-3.5,4,18,19,118,0,30,47,210,1,0,3,22,188,306,1,1,1,9,65,3,15,1,3,1825,310,1,2,1,2,1,10,4,18,20,60,0,29,41,260,1,1,1,10,250,310,2,1,2,4,46,3,12,1,2,1775,306,0,1,1,1,3,22
Broncos,Falcons,16,23,10/9/2016,2016,5,-4,4,18,24,84,0,23,35,223,1,1,6,40,183,267,3,0,1,8,57,4,16,4,4,1868,372,0,1,1,1,2,17,4,19,32,122,1,15,28,267,1,0,2,17,250,372,1,1,1,7,78,2,12,2,3,1732,267,1,3,0,1,6,40
Dolphins,Titans,17,30,10/9/2016,2016,5,-2.5,4,8,17,51,1,12,18,191,0,2,6,42,149,200,0,0,2,8,83,4,11,0,0,1396,398,0,1,0,0,0,0,4,23,41,235,1,20,29,163,3,0,0,0,163,398,1,0,0,5,40,5,12,0,1,2204,200,2,0,0,2,6,42
Browns,Patriots,13,33,10/9/2016,2016,5,10,4,17,22,27,0,20,35,249,2,1,2,14,235,262,2,0,1,5,35,5,13,0,1,1521,501,0,0,0,0,1,3,4,24,35,98,1,28,41,406,3,0,1,3,403,501,0,0,0,5,61,9,17,0,1,2079,262,1,2,0,1,2,14
Colts,Bears,29,23,10/9/2016,2016,5,-3.5,4,20,21,98,0,28,39,322,2,0,5,24,298,396,2,0,0,9,68,3,12,1,1,1795,522,0,3,1,1,0,0,4,25,19,125,0,33,43,397,2,0,0,0,397,522,3,1,1,10,80,2,9,0,1,1805,396,0,2,0,0,5,24
Cowboys,Bengals,28,14,10/9/2016,2016,5,2.5,4,21,29,180,3,18,24,227,1,0,1,5,222,402,3,1,1,7,45,4,8,0,0,1663,345,0,0,0,0,4,20,4,27,19,96,0,29,41,269,2,0,4,20,249,345,0,0,0,6,49,5,12,1,1,1937,402,0,3,1,1,1,5
Panthers,Buccaneers,14,17,10/10/2016,2016,5,-5.5,4,20,25,136,2,18,28,278,0,2,0,0,278,414,2,2,4,7,60,1,8,1,1,1551,315,0,1,0,0,2,17,4,20,37,113,0,18,30,219,1,0,2,17,202,315,1,0,0,5,40,6,15,0,0,2049,414,2,2,2,4,0,0
Chargers,Broncos,21,13,10/13/2016,2016,6,3,5,16,29,99,0,18,29,178,1,0,2,12,166,265,2,2,2,3,20,3,13,1,1,2008,304,0,2,2,2,2,10,5,16,16,84,0,30,50,230,1,0,2,10,220,304,2,2,2,12,103,6,15,0,1,1592,265,0,2,2,2,2,12
Redskins,Eagles,27,20,10/16/2016,2016,6,3,5,26,33,230,1,18,34,263,2,1,0,0,263,493,0,0,1,9,75,7,13,0,0,2053,239,0,0,0,0,5,34,4,12,21,94,0,11,22,179,0,0,5,34,145,239,0,0,0,13,114,4,12,0,0,1547,493,1,0,0,1,0,0
Dolphins,Steelers,30,15,10/16/2016,2016,6,7.5,5,24,36,222,3,24,32,252,0,0,0,0,252,474,0,0,0,8,95,7,14,0,0,2190,297,2,0,0,2,2,20,5,15,16,128,1,19,35,189,1,2,2,20,169,297,0,0,2,6,65,3,11,0,1,1410,474,0,0,0,0,0,0
Titans,Browns,28,26,10/16/2016,2016,6,-7.5,5,19,31,137,1,17,24,284,3,1,2,14,270,407,0,0,1,7,96,7,13,0,0,1861,341,0,0,0,0,6,36,5,16,15,40,1,27,42,337,2,0,6,36,301,341,0,0,0,11,69,3,14,2,2,1739,407,1,0,0,1,2,14
Bills,49ers,45,16,10/16/2016,2016,6,-7.5,5,29,44,313,4,16,27,179,2,0,3,0,179,492,3,2,2,7,71,8,13,0,0,2111,300,0,2,1,1,3,20,5,16,28,133,0,13,29,187,1,0,3,20,167,300,2,1,1,6,52,3,13,0,2,1489,492,0,3,2,2,3,0
