home_team,away_team,home_score,away_score,date,year,week,home_spread,home_games_played,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced
Giants,Colts,21,26,9/10/2006,2006,1,3,0,23,28,186,1,20,34,247,2,1,0,0,247,433,1,1,2,10,64,4,8,0,1,1803,327,1,0,0,1,1,4,0,22,23,55,1,25,41,276,1,1,1,4,272,327,0,0,1,3,20,11,16,0,0,1797,433,1,1,1,2,0,0
Panthers,Falcons,6,20,9/10/2006,2006,1,-5,0,15,16,65,0,21,39,186,0,1,4,36,150,215,3,1,2,8,45,2,12,0,2,1412,385,0,1,0,0,1,7,0,24,47,252,0,10,22,140,2,0,1,7,133,385,1,0,0,2,20,4,13,0,1,2188,215,1,3,1,2,4,36
Texans,Eagles,10,24,9/10/2006,2006,1,5,0,19,20,70,0,18,27,208,1,0,5,37,171,241,1,0,0,3,20,3,11,1,2,1629,441,1,0,0,1,1,3,0,24,30,130,0,24,35,314,3,1,1,3,311,441,0,0,1,5,51,8,13,0,0,1971,241,0,1,0,0,5,37
Titans,Jets,16,23,9/10/2006,2006,1,-2,0,22,25,86,2,20,42,250,0,3,2,8,242,328,2,0,3,8,70,5,13,1,2,1558,393,0,2,2,2,2,17,0,24,34,91,1,24,33,319,2,0,2,17,302,393,2,2,2,8,53,4,13,0,0,2042,328,3,2,0,3,2,8
Raiders,Chargers,0,27,9/11/2006,2006,1,3,0,9,20,87,0,8,19,96,0,0,9,54,42,129,1,1,1,7,54,2,12,0,1,1452,302,0,1,0,0,0,0,0,14,48,194,2,8,11,108,1,0,0,0,108,302,1,0,0,3,25,7,16,1,1,2148,129,0,1,1,1,9,54
Redskins,Vikings,16,19,9/11/2006,2006,1,-4,0,15,25,103,1,17,28,163,0,0,0,0,163,266,2,0,0,7,55,4,13,0,0,1696,309,0,2,0,0,1,0,0,18,34,86,1,16,30,223,1,0,1,0,223,309,2,0,0,9,60,9,17,0,0,1904,266,0,2,0,0,0,0
Dolphins,Bills,6,16,9/17/2006,2006,2,-6,1,15,20,92,0,23,32,250,1,1,7,60,190,282,2,0,1,6,75,6,15,1,1,1741,171,0,0,0,0,2,17,1,12,32,105,0,11,18,83,1,0,2,17,66,171,0,0,0,4,30,4,13,0,0,1859,282,1,2,0,1,7,60
Vikings,Panthers,16,13,9/17/2006,2006,2,0,1,17,33,140,0,20,32,259,1,1,5,34,225,365,0,0,1,9,54,2,15,3,3,2260,271,0,1,1,1,2,17,1,14,27,107,1,17,33,181,0,0,2,17,164,271,1,1,1,6,32,3,14,0,0,1795,365,1,0,0,1,5,34
Ravens,Raiders,28,6,9/17/2006,2006,2,-12,1,14,31,138,1,16,33,143,1,1,2,17,126,264,0,0,1,10,72,6,18,0,0,1921,162,3,5,3,6,6,39,1,14,26,39,0,10,27,162,0,3,6,39,123,162,5,3,6,6,45,2,12,1,2,1679,264,1,0,0,1,2,17
Chargers,Titans,40,7,9/17/2006,2006,2,-11,1,26,37,241,3,25,36,235,1,0,0,0,235,476,0,0,0,7,53,5,13,1,2,2315,218,2,2,0,2,0,0,1,14,19,55,0,13,39,163,1,2,0,0,163,218,2,0,2,6,55,2,12,2,3,1285,476,0,0,0,0,0,0
Bears,Lions,34,7,9/17/2006,2006,2,-8,1,22,34,89,0,21,28,294,4,0,0,0,294,383,2,1,1,6,93,6,12,0,0,1980,245,0,3,3,3,6,31,1,15,14,46,1,23,30,230,0,0,6,31,199,245,3,3,3,14,104,1,9,1,1,1620,383,0,2,1,1,0,0
Broncos,Chiefs,9,6,9/17/2006,2006,2,-10,1,18,36,145,0,16,30,173,0,1,0,0,173,318,1,0,1,0,0,3,14,1,1,2063,276,0,3,2,2,1,2,1,16,34,145,0,17,23,133,0,0,1,2,131,276,3,2,2,4,26,5,13,0,0,1847,318,1,1,0,1,0,0
Cowboys,Redskins,27,10,9/17/2006,2006,2,-6,1,22,31,138,1,19,38,237,2,0,1,8,229,367,1,1,1,9,90,6,16,1,1,1915,245,1,1,0,1,6,45,1,16,20,93,0,18,32,197,0,1,6,45,152,245,1,0,1,11,117,2,14,0,1,1685,367,0,1,1,1,1,8
Seahawks,Cardinals,21,10,9/17/2006,2006,2,-7,1,20,36,146,2,12,27,221,1,2,3,26,195,341,1,0,2,7,73,6,13,0,0,1913,256,1,5,1,2,5,40,1,17,20,65,0,24,38,231,1,1,5,40,191,256,5,1,2,11,66,6,14,0,0,1687,341,2,1,0,2,3,26
Bengals,Browns,34,17,9/17/2006,2006,2,-10,1,27,32,160,2,24,40,352,2,2,4,31,321,481,0,0,2,9,49,8,15,0,0,2045,301,2,1,1,3,0,0,1,17,20,57,2,20,33,244,0,2,0,0,244,301,1,1,3,2,27,2,10,0,1,1555,481,2,0,0,2,4,31
49ers,Rams,20,13,9/17/2006,2006,2,3,1,14,33,127,1,11,22,233,1,0,0,0,233,360,1,1,1,2,20,4,12,0,0,1523,265,0,1,1,1,6,38,1,17,28,118,0,19,34,185,1,0,6,38,147,265,1,1,1,6,40,7,17,1,1,2077,360,0,1,1,1,0,0
Colts,Texans,43,24,9/17/2006,2006,2,-13,1,34,35,125,2,26,38,400,3,0,2,10,390,515,1,1,1,7,60,9,12,0,0,2096,299,0,4,2,2,4,28,1,18,23,108,0,22,26,219,3,0,4,28,191,299,4,2,2,8,58,4,9,0,0,1504,515,0,1,1,1,2,10
Packers,Saints,27,34,9/17/2006,2006,2,2,1,21,20,63,0,31,55,340,3,1,2,18,322,385,2,1,2,5,31,9,18,0,1,1916,380,1,4,2,3,4,21,1,20,22,48,2,26,41,353,2,1,4,21,332,380,4,2,3,2,14,6,15,1,1,1684,385,1,2,1,2,2,18
Falcons,Buccaneers,14,3,9/17/2006,2006,2,-5,1,22,44,306,1,10,16,92,1,1,3,16,76,382,3,1,2,8,83,5,13,0,0,2049,351,3,0,0,3,1,2,1,22,16,40,0,28,53,313,0,3,1,2,311,351,0,0,3,8,99,7,14,0,0,1551,382,1,3,1,2,3,16
Jets,Patriots,17,24,9/17/2006,2006,2,6,1,16,24,52,0,22,37,306,2,1,4,20,286,338,0,0,1,4,48,11,18,0,1,1784,358,1,1,1,2,1,9,1,24,39,147,2,15,29,220,1,1,1,9,211,358,1,1,2,6,64,8,14,0,0,1816,338,1,0,0,1,4,20
Eagles,Giants,24,30,9/17/2006,2006,2,-3,1,23,30,107,1,27,45,350,2,0,1,6,344,451,1,1,1,10,66,6,14,0,2,1982,404,1,3,0,1,8,53,1,24,26,86,0,31,43,371,3,1,8,53,318,404,3,0,1,9,75,6,15,0,1,2327,451,0,1,1,1,1,6
Jaguars,Steelers,9,0,9/18/2006,2006,2,2,1,17,30,110,0,26,39,260,0,1,1,8,252,362,1,0,1,10,86,6,18,0,1,2245,153,2,1,0,2,2,14,1,9,14,26,0,17,32,141,0,2,2,14,127,153,1,0,2,3,25,3,13,0,1,1355,362,1,1,0,1,1,8
Dolphins,Titans,13,10,9/24/2006,2006,3,-10,2,17,36,159,1,17,26,168,0,0,6,38,130,289,2,1,1,5,29,6,16,0,0,2129,316,2,2,1,3,2,15,2,14,22,62,0,19,33,269,1,2,2,15,254,316,2,1,3,6,47,6,14,0,0,1471,289,0,2,1,1,6,38
Steelers,Bengals,20,28,9/24/2006,2006,3,-2,2,27,38,170,2,18,39,208,0,3,3,13,195,365,2,2,5,2,25,7,16,3,3,2031,246,2,3,1,3,6,34,2,15,25,87,0,18,26,193,4,2,6,34,159,246,3,1,3,5,45,4,12,1,1,1569,365,3,2,2,5,3,13
Bills,Jets,20,28,9/24/2006,2006,3,-5,2,26,31,169,1,22,39,328,1,1,3,22,306,475,2,2,3,6,43,3,12,1,4,1993,256,0,0,0,0,1,1,2,15,24,74,2,19,29,183,1,0,1,1,182,256,0,0,0,8,52,4,12,1,1,1607,475,1,2,2,3,3,22
49ers,Eagles,17,38,9/24/2006,2006,3,6,2,23,28,123,2,27,46,293,1,0,3,24,269,392,3,2,2,8,64,7,18,1,1,2121,416,0,1,1,1,3,30,2,16,18,150,2,18,33,296,2,0,3,30,266,416,1,1,1,9,72,5,12,0,0,1479,392,0,3,2,2,3,24
Browns,Ravens,14,15,9/24/2006,2006,3,6,2,17,19,38,1,21,33,298,1,1,7,48,250,288,1,1,2,2,17,6,14,0,0,1689,340,0,1,0,0,2,10,2,18,27,86,0,23,41,264,1,0,2,10,254,340,1,0,0,5,30,7,17,0,1,1911,288,1,1,1,2,7,48
Cardinals,Rams,14,16,9/24/2006,2006,3,-4,2,20,28,101,1,19,28,256,1,3,1,10,246,347,1,1,4,5,52,6,12,1,1,1793,364,0,4,2,2,1,8,2,18,28,63,0,21,31,309,1,0,1,8,301,364,4,2,2,5,25,6,13,0,1,1807,347,3,1,1,4,1,10
Seahawks,Giants,42,30,9/24/2006,2006,3,-3,2,26,41,106,1,24,33,227,5,3,0,0,227,333,0,0,3,4,22,10,16,1,1,2280,337,3,1,1,4,1,11,2,18,15,73,0,24,36,275,3,3,1,11,264,337,1,1,4,8,63,2,9,1,1,1320,333,3,0,0,3,0,0
Vikings,Bears,16,19,9/24/2006,2006,3,3,2,11,24,97,0,21,31,194,0,0,1,5,189,286,2,2,2,8,83,5,15,0,1,1899,325,2,0,0,2,1,4,2,19,21,51,0,23,41,278,1,2,1,4,274,325,0,0,2,10,82,5,15,1,1,1701,286,0,2,2,2,1,5
Patriots,Broncos,7,17,9/24/2006,2006,3,-6,2,22,21,50,0,31,55,320,1,0,0,0,320,370,0,0,0,6,78,4,16,1,3,1695,400,0,0,0,0,0,0,2,19,34,144,0,15,30,256,2,0,0,0,256,400,0,0,0,7,52,7,16,0,0,1905,370,0,0,0,0,0,0
Colts,Jaguars,21,14,9/24/2006,2006,3,-6,2,14,20,63,1,14,31,219,1,0,2,10,209,272,0,0,0,4,35,6,13,0,0,1236,297,2,0,0,2,1,1,2,20,40,191,1,16,28,107,1,2,1,1,106,297,0,0,2,4,38,9,16,1,1,2364,272,0,0,0,0,2,10
Buccaneers,Panthers,24,26,9/24/2006,2006,3,3,2,13,25,64,2,14,25,155,1,1,1,10,145,209,1,1,2,6,56,4,12,1,1,1537,350,0,3,3,3,3,23,2,22,28,101,1,22,36,272,1,0,3,23,249,350,3,3,3,7,40,2,12,1,1,2063,209,1,1,1,2,1,10
Texans,Redskins,15,31,9/24/2006,2006,3,3,2,17,18,61,0,19,29,208,2,1,1,8,200,261,3,1,2,7,57,3,7,0,0,1293,495,0,1,1,1,0,0,2,25,41,234,3,24,27,261,1,0,0,0,261,495,1,1,1,12,126,9,13,0,0,2307,261,1,3,1,2,1,8
Packers,Lions,31,24,9/24/2006,2006,3,6,2,18,27,60,0,25,36,340,3,0,0,0,340,400,3,2,2,5,30,7,15,0,0,1840,424,1,1,0,1,3,23,2,23,23,105,1,25,50,342,2,1,3,23,319,424,1,0,1,6,46,3,12,1,3,1760,400,0,3,2,2,0,0
Saints,Falcons,23,3,9/25/2006,2006,3,3,2,19,34,146,1,20,28,191,0,0,1,11,180,326,0,0,0,4,40,4,12,0,0,1960,229,0,2,0,0,5,25,2,10,23,117,0,12,31,137,0,0,5,25,112,229,2,0,0,5,43,3,16,2,3,1640,326,0,0,0,0,1,11
Chiefs,49ers,41,0,10/1/2006,2006,4,-7,2,23,40,125,2,18,23,208,2,0,0,0,208,333,0,0,0,3,30,8,15,0,0,2115,165,2,3,2,4,4,16,3,10,22,89,0,13,25,92,0,2,4,16,76,165,3,2,4,6,73,3,13,0,0,1485,333,0,0,0,0,0,0
Redskins,Jaguars,36,30,10/1/2006,2006,4,2,3,22,40,152,1,18,30,329,3,1,0,0,329,481,1,1,2,4,40,7,14,0,0,2192,307,1,1,1,2,4,15,3,12,16,32,0,20,34,290,3,1,4,15,275,307,1,1,2,4,35,2,13,2,2,1517,481,1,1,1,2,0,0
Ravens,Chargers,16,13,10/1/2006,2006,4,2,3,14,21,56,0,17,30,158,2,2,2,8,150,206,2,1,3,4,30,4,11,0,0,1578,284,1,4,0,1,1,11,2,13,40,150,0,13,23,145,1,1,1,11,134,284,4,0,1,10,78,2,13,1,3,2022,206,2,2,1,3,2,8
Falcons,Cardinals,32,10,10/1/2006,2006,4,-7,3,19,40,262,1,13,22,153,0,1,2,10,143,405,0,0,1,5,40,4,14,1,1,1887,187,2,3,2,4,4,21,3,14,24,26,0,17,29,182,0,2,4,21,161,187,3,2,4,4,19,4,12,1,1,1713,405,1,0,0,1,2,10
Bills,Vikings,17,12,10/1/2006,2006,4,-1.5,3,20,33,95,1,23,32,224,1,0,3,21,203,298,1,0,0,15,104,5,14,0,0,2157,330,2,2,0,2,0,0,3,14,16,63,0,25,44,267,1,2,0,0,267,330,2,0,2,12,78,2,13,2,2,1443,298,0,1,0,0,3,21
Bears,Seahawks,37,6,10/1/2006,2006,4,-3,3,21,38,143,2,17,31,232,2,0,1,13,219,362,3,0,0,5,60,6,15,1,1,2132,230,2,0,0,2,5,49,3,14,19,77,0,17,37,202,0,2,5,49,153,230,0,0,2,7,59,4,16,0,0,1468,362,0,3,0,0,1,13
Texans,Dolphins,17,15,10/1/2006,2006,4,3,3,19,33,65,1,22,29,230,1,1,5,19,211,276,3,1,2,2,15,9,16,0,1,2035,289,0,0,0,0,5,30,3,15,14,70,0,23,39,249,1,0,5,30,219,289,0,0,0,5,35,3,12,1,1,1565,276,1,3,1,2,5,19
Raiders,Browns,21,24,10/1/2006,2006,4,2,2,14,24,194,1,9,24,68,1,1,4,22,46,240,0,0,1,6,47,4,12,0,1,1374,283,2,1,1,3,2,13,3,21,35,104,0,22,32,192,3,2,2,13,179,283,1,1,3,4,37,8,15,2,2,2226,240,1,0,0,1,4,22
Rams,Lions,41,34,10/1/2006,2006,4,-5,3,23,27,106,1,26,42,328,3,0,1,7,321,427,0,0,0,8,66,4,13,0,0,1806,370,2,1,1,3,2,3,3,21,21,93,2,29,43,280,2,2,2,3,277,370,1,1,3,4,70,5,12,0,1,1794,427,0,0,0,0,1,7
Panthers,Saints,21,18,10/1/2006,2006,4,-7,3,20,29,167,1,19,29,169,2,0,1,12,157,324,0,0,0,7,48,4,10,0,0,1821,407,0,2,1,1,1,5,3,22,23,63,1,28,38,349,1,0,1,5,344,407,2,1,1,5,38,4,11,0,0,1779,324,0,0,0,0,1,12
Titans,Cowboys,14,45,10/1/2006,2006,4,9,3,16,27,78,0,14,29,155,1,2,2,4,151,229,4,1,3,5,55,6,12,0,1,1646,396,1,0,0,1,0,0,2,23,41,217,3,13,20,179,2,1,0,0,179,396,0,0,1,5,61,5,10,1,1,1954,229,2,4,1,3,2,4
Jets,Colts,28,31,10/1/2006,2006,4,8,3,23,37,135,2,17,23,207,1,1,3,21,186,321,4,2,3,5,47,7,13,1,2,1917,352,0,0,0,0,2,25,3,26,36,160,3,21,30,217,1,0,2,25,192,352,0,0,0,10,64,7,12,0,0,1683,321,1,4,2,3,3,21
Bengals,Patriots,13,38,10/1/2006,2006,4,-6,3,17,17,71,1,20,35,245,0,0,4,37,208,279,2,2,2,9,74,2,11,0,0,1564,424,1,0,0,1,0,0,3,26,41,236,3,15,26,188,2,1,0,0,188,424,0,0,1,7,61,6,13,1,1,2036,279,0,2,2,2,4,37
Eagles,Packers,31,9,10/2/2006,2006,4,-11,3,23,27,131,2,17,32,299,2,0,4,32,267,398,3,2,2,5,53,4,11,0,1,1637,318,2,2,1,3,0,0,3,20,28,99,0,24,47,219,0,2,0,0,219,318,2,1,3,7,62,4,14,0,1,1963,398,0,3,2,2,4,32
Bears,Bills,40,7,10/8/2006,2006,5,-9,4,23,38,156,2,19,31,211,2,0,3,16,195,351,1,1,1,4,21,7,14,0,0,2251,145,3,3,2,5,3,28,4,10,18,58,0,14,27,115,1,3,3,28,87,145,3,2,5,7,44,2,11,0,1,1349,351,0,1,1,1,3,16
Giants,Redskins,19,3,10/8/2006,2006,5,-5,3,20,36,155,0,23,33,256,1,0,0,0,256,411,1,0,0,8,76,9,16,0,0,2087,164,0,0,0,0,3,23,4,10,20,78,0,12,22,109,0,0,3,23,86,164,0,0,0,5,35,3,11,0,1,1513,411,0,1,0,0,0,0
Jaguars,Jets,41,0,10/8/2006,2006,5,-6,4,19,39,181,3,9,20,140,2,0,1,9,131,312,0,0,0,9,62,6,13,0,0,1922,177,3,1,1,4,6,26,4,11,34,132,0,10,18,71,0,3,6,26,45,177,1,1,4,6,59,3,14,0,2,1678,312,0,0,0,0,1,9
Vikings,Lions,26,17,10/8/2006,2006,5,-6,4,18,30,135,0,26,34,201,1,1,0,0,201,336,3,2,3,5,40,5,13,0,0,2199,217,3,1,1,4,5,24,4,13,11,16,1,23,42,225,1,3,5,24,201,217,1,1,4,7,50,3,12,1,2,1401,336,1,3,2,3,0,0
Colts,Titans,14,13,10/8/2006,2006,5,-18,4,20,34,154,0,20,31,166,2,1,0,0,166,320,1,1,2,5,45,5,12,0,0,2035,277,1,1,0,1,0,0,4,15,31,214,1,10,21,63,0,1,0,0,63,277,1,0,1,6,36,2,10,0,0,1565,320,1,1,1,2,0,0
Chargers,Steelers,23,13,10/8/2006,2006,5,-3,3,22,31,119,0,24,37,242,2,1,4,20,222,341,0,0,1,2,10,9,16,0,0,2032,265,2,0,0,2,5,23,3,16,18,68,1,20,31,220,0,2,5,23,197,265,0,0,2,4,30,3,9,0,2,1568,341,1,0,0,1,4,20
Panthers,Browns,20,12,10/8/2006,2006,5,-8,4,15,28,119,0,20,29,170,1,0,1,1,169,288,0,0,0,4,34,0,11,0,0,1725,248,2,1,1,3,2,16,4,17,23,91,0,26,43,173,0,2,2,16,157,248,1,1,3,7,70,2,14,0,0,1875,288,0,0,0,0,1,1
Cardinals,Chiefs,20,23,10/8/2006,2006,5,3,4,18,26,76,0,22,35,253,2,1,4,31,222,298,1,0,1,7,50,3,14,1,1,1829,301,0,3,2,2,3,26,3,18,22,39,0,26,38,288,2,0,3,26,262,301,3,2,2,5,49,5,14,0,0,1771,298,1,1,0,1,4,31
49ers,Raiders,34,20,10/8/2006,2006,5,-3,4,18,41,165,0,15,19,165,3,1,0,0,165,330,0,0,1,3,20,5,11,0,2,2113,370,4,1,1,5,1,0,3,18,23,154,0,18,32,216,2,4,1,0,216,370,1,1,5,5,35,3,9,1,1,1487,330,1,0,0,1,0,0
Saints,Buccaneers,24,21,10/8/2006,2006,5,-6,4,15,25,143,1,21,33,171,1,0,0,0,171,314,0,0,0,9,49,3,12,0,0,1763,406,0,1,1,1,2,6,3,18,33,187,1,20,31,225,2,0,2,6,219,406,1,1,1,8,66,5,13,0,2,1837,314,0,0,0,0,0,0
Packers,Rams,20,23,10/8/2006,2006,5,2,4,20,26,121,1,22,39,220,1,0,2,5,215,336,2,2,2,4,41,9,16,0,0,1757,327,0,0,0,0,2,11,4,19,30,118,0,18,28,220,2,0,2,11,209,327,0,0,0,10,78,5,13,0,0,1843,336,0,2,2,2,2,5
Patriots,Dolphins,20,10,10/8/2006,2006,5,-9,4,17,34,79,0,16,29,140,2,0,1,6,134,213,2,1,1,7,59,5,15,2,2,1783,283,2,2,1,3,1,11,4,19,21,62,1,26,41,232,0,2,1,11,221,283,2,1,3,10,81,4,14,0,1,1817,213,0,2,1,1,1,6
Eagles,Cowboys,38,24,10/8/2006,2006,5,-1,4,16,18,52,2,18,33,354,2,0,3,23,331,383,3,2,2,3,67,2,12,0,0,1381,320,3,4,2,5,7,49,3,23,39,146,2,18,38,223,0,3,7,49,174,320,4,2,5,7,49,7,18,1,2,2219,383,0,3,2,2,3,23
Broncos,Ravens,13,3,10/9/2006,2006,5,-4,3,13,28,116,0,13,24,106,1,1,1,0,106,222,2,1,2,3,25,6,12,0,0,1702,257,3,1,0,3,2,11,4,16,25,103,0,20,34,165,0,3,2,11,154,257,1,0,3,3,15,6,15,0,0,1898,222,1,2,1,2,1,0
Cowboys,Texans,34,6,10/15/2006,2006,6,-13,4,21,37,170,1,19,30,203,3,0,2,19,184,354,0,0,0,9,73,8,16,1,2,2114,232,2,1,1,3,0,0,4,12,17,34,0,23,38,198,0,2,0,0,198,232,1,1,3,7,55,3,13,1,1,1486,354,0,0,0,0,2,19
Buccaneers,Bengals,14,13,10/15/2006,2006,6,4,4,21,25,126,0,25,44,184,2,1,2,10,174,300,0,0,1,9,75,6,16,1,1,2107,305,0,2,0,0,2,9,4,14,20,53,0,24,37,261,1,0,2,9,252,305,2,0,0,10,84,3,14,0,1,1493,300,1,0,0,1,2,10
Steelers,Chiefs,45,7,10/15/2006,2006,6,-6,4,23,42,219,3,17,20,244,2,0,1,6,238,457,4,1,1,5,41,8,13,1,1,2071,213,3,0,0,3,1,10,4,14,19,38,1,19,39,185,0,3,1,10,175,213,0,0,3,6,50,5,14,0,1,1529,457,0,4,1,1,1,6
Broncos,Raiders,13,3,10/15/2006,2006,6,-14,4,15,31,144,1,11,18,102,0,0,2,11,91,235,1,1,1,5,39,5,11,0,0,1704,244,1,2,1,2,4,30,4,14,30,85,0,13,26,189,0,1,4,30,159,244,2,1,2,13,95,4,13,1,2,1896,235,0,1,1,1,2,11
Lions,Bills,20,17,10/15/2006,2006,6,1,5,21,27,135,1,24,36,278,1,1,3,16,262,397,2,0,1,6,40,3,12,0,1,1901,242,1,2,2,3,5,50,5,16,21,85,0,21,34,207,2,1,5,50,157,242,2,2,3,2,20,3,11,0,0,1699,397,1,2,0,1,3,16
Ravens,Panthers,21,23,10/15/2006,2006,6,-3,5,16,22,80,0,19,35,230,3,2,3,18,212,292,2,1,3,5,40,5,15,2,2,1571,414,2,1,1,3,1,9,5,20,30,58,0,24,39,365,2,2,1,9,356,414,1,1,3,4,20,7,15,0,0,2029,292,2,2,1,3,3,18
Rams,Seahawks,28,30,10/15/2006,2006,6,3,5,21,22,59,1,26,39,360,3,1,6,51,309,368,1,1,2,6,72,8,15,0,0,1925,364,0,1,1,1,4,29,4,20,28,125,0,19,34,268,3,0,4,29,239,364,1,1,1,10,65,9,17,0,0,1675,368,1,1,1,2,6,51
Saints,Eagles,27,24,10/15/2006,2006,6,3,5,22,30,98,0,27,38,275,3,2,0,0,275,373,1,0,2,7,64,8,16,0,0,2043,325,1,2,1,2,3,21,5,20,19,99,1,19,32,247,2,1,3,21,226,325,2,1,2,8,67,3,10,0,0,1557,373,2,1,0,2,0,0
Redskins,Titans,22,25,10/15/2006,2006,6,-11,5,18,26,125,2,16,30,180,1,1,0,0,180,305,4,1,2,6,46,5,12,0,0,1460,344,0,2,0,0,3,10,5,21,42,193,1,13,25,161,1,0,3,10,151,344,2,0,0,5,51,4,15,1,1,2140,305,1,4,1,2,0,0
