home_team,away_team,home_score,away_score,date,year,week,home_spread,home_games_played,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced
Packers,Bears,21,15,9/13/2009,2009,1,-3.5,0,12,22,76,1,17,28,184,1,0,4,34,150,226,0,0,0,6,45,4,14,0,0,1617,352,4,0,0,4,2,11,0,18,31,86,0,17,36,277,1,4,2,11,266,352,0,0,4,3,25,4,15,1,3,1983,226,0,0,0,0,4,34
Buccaneers,Cowboys,21,34,9/13/2009,2009,1,5.5,0,26,31,174,2,25,42,276,1,0,0,0,276,450,2,0,0,4,20,5,13,1,2,2012,462,0,1,0,0,1,9,0,18,24,118,1,16,27,353,3,0,1,9,344,462,1,0,0,4,41,3,10,0,0,1588,450,0,2,0,0,0,0
Browns,Vikings,20,34,9/13/2009,2009,1,4,0,17,20,89,0,21,35,205,1,1,5,26,179,268,3,1,2,8,66,3,12,0,1,1598,310,0,0,0,0,4,25,0,19,37,225,3,14,22,110,1,0,4,25,85,310,0,0,0,3,38,6,14,0,0,2002,268,1,3,1,2,5,26
Texans,Jets,7,24,9/13/2009,2009,1,-4,0,11,13,38,0,18,33,166,0,1,2,21,145,183,2,1,2,6,37,3,10,0,1,1274,462,1,2,0,1,0,0,0,22,42,190,2,18,31,272,1,1,0,0,272,462,2,0,1,10,80,10,18,2,2,2326,183,1,2,1,2,2,21
Patriots,Bills,25,24,9/14/2009,2009,1,-11,0,28,23,73,1,39,53,378,2,1,1,10,368,441,0,0,1,6,55,10,16,0,2,2228,276,0,3,1,1,4,26,0,17,19,90,0,15,25,212,2,0,4,26,186,276,3,1,1,9,71,4,10,1,1,1372,441,1,0,0,1,1,10
Raiders,Chargers,20,24,9/14/2009,2009,1,9.5,0,19,32,148,1,14,32,225,1,2,1,7,218,366,1,1,3,6,40,7,14,1,1,1897,317,1,2,1,2,3,12,0,19,23,77,2,24,36,252,1,1,3,12,240,317,2,1,2,9,60,5,12,0,0,1703,366,2,1,1,3,1,7
Broncos,Browns,27,6,9/20/2009,2009,2,-3,1,25,37,186,2,19,37,263,1,0,0,0,263,449,1,1,1,5,50,8,15,0,1,1964,200,1,2,2,3,4,15,1,11,21,54,0,18,31,161,0,1,4,15,146,200,2,2,3,4,43,3,14,0,0,1636,449,0,1,1,1,0,0
Chiefs,Raiders,10,13,9/20/2009,2009,2,-2,1,25,38,173,0,24,39,241,1,2,2,5,236,409,1,0,2,9,70,5,15,2,3,2319,166,0,2,0,0,2,10,1,11,25,67,1,7,24,109,0,0,2,10,99,166,2,0,0,7,45,3,13,0,0,1281,409,2,1,0,2,2,5
Redskins,Rams,9,7,9/20/2009,2009,2,-9.5,1,21,33,125,0,23,36,242,0,0,1,5,237,362,2,1,1,5,35,7,15,1,2,2093,245,0,2,1,1,1,6,1,14,21,126,0,15,28,125,1,0,1,6,119,245,2,1,1,6,45,6,12,0,1,1507,362,0,2,1,1,1,5
Lions,Vikings,13,27,9/20/2009,2009,2,9,1,17,34,129,0,18,30,152,1,2,2,16,136,265,2,1,3,6,45,5,13,2,2,1825,265,0,2,1,1,3,16,1,18,25,112,1,24,28,169,2,0,3,16,153,265,2,1,1,5,43,3,11,1,1,1775,265,2,2,1,3,2,16
Jets,Patriots,16,9,9/20/2009,2009,2,3,1,14,31,117,0,14,22,163,1,0,2,26,137,254,2,1,1,8,55,3,11,0,0,1750,299,1,0,0,1,0,0,1,18,20,83,0,23,47,216,0,1,0,0,216,299,0,0,1,11,89,5,15,0,1,1850,254,0,2,1,1,2,26
Packers,Bengals,24,31,9/20/2009,2009,2,-8,1,22,18,89,1,21,39,261,1,0,6,39,222,311,2,1,1,11,76,6,13,0,0,1572,319,2,2,0,2,2,17,1,19,34,151,1,15,23,185,3,2,2,17,168,319,2,0,2,13,100,9,14,0,0,2028,311,0,2,1,1,6,39
Titans,Texans,31,34,9/20/2009,2009,2,-7,1,19,25,240,2,21,33,216,2,1,2,7,209,449,3,1,2,8,64,5,11,0,1,1557,420,0,2,0,0,0,0,1,19,29,63,0,25,39,357,4,0,0,0,357,420,2,0,0,6,40,5,16,2,2,2043,449,1,3,1,2,2,7
Cowboys,Giants,31,33,9/20/2009,2009,2,-3,1,23,29,251,3,13,29,127,1,3,0,0,127,378,1,1,4,4,50,6,11,0,0,1511,427,0,0,0,0,0,0,1,19,26,97,0,25,38,330,2,0,0,0,330,427,0,0,0,4,40,6,15,0,0,2089,378,3,1,1,4,0,0
Bills,Buccaneers,33,20,9/20/2009,2009,2,-4,1,25,35,218,0,21,31,230,2,1,2,10,220,438,1,1,2,7,55,4,12,1,1,1773,353,2,1,0,2,2,0,1,19,19,57,0,26,50,296,3,2,2,0,296,353,1,0,2,13,112,4,16,3,4,1827,438,1,1,1,2,2,10
49ers,Seahawks,23,10,9/20/2009,2009,2,-1,1,16,29,256,2,19,27,144,0,0,4,21,123,379,2,0,0,6,54,5,15,0,0,2071,283,1,2,0,1,1,7,1,19,23,66,0,25,41,224,1,1,1,7,217,283,2,0,1,6,45,4,14,1,2,1529,379,0,2,0,0,4,21
Bears,Steelers,17,14,9/20/2009,2009,2,3,1,17,17,44,0,27,38,236,2,0,2,5,231,275,1,0,0,10,80,7,14,0,0,1774,308,1,2,1,2,2,18,1,21,22,105,1,23,35,221,1,1,2,18,203,308,2,1,2,6,52,6,12,1,1,1826,275,0,1,0,0,2,5
Jaguars,Cardinals,17,31,9/20/2009,2009,2,-3,1,18,20,92,0,23,43,282,2,1,4,7,275,367,4,2,3,8,50,6,16,1,2,1719,383,0,5,2,2,0,0,1,22,28,118,1,27,32,265,2,0,0,0,265,383,5,2,2,7,58,2,9,1,1,1881,367,1,4,2,3,4,7
Chargers,Ravens,26,31,9/20/2009,2009,2,-2.5,1,20,21,53,0,25,45,436,2,2,2,15,421,474,1,0,2,12,85,7,16,1,2,1879,311,1,2,0,1,1,9,1,22,32,130,2,18,27,190,2,1,1,9,181,311,2,0,1,4,32,4,11,0,0,1721,474,2,1,0,2,2,15
Eagles,Saints,22,48,9/20/2009,2009,2,2.5,1,23,22,79,0,31,52,391,2,3,1,7,384,463,1,1,4,7,45,7,16,1,2,1774,421,1,2,0,1,2,23,1,23,29,133,2,25,34,311,3,1,2,23,288,421,2,0,1,3,13,6,13,0,1,1826,463,3,1,1,4,1,7
Falcons,Panthers,28,20,9/20/2009,2009,2,-6,1,23,37,151,1,21,27,220,3,1,0,0,220,371,1,1,2,6,40,6,12,2,2,1892,440,1,2,1,2,1,12,1,24,25,144,1,25,41,308,1,1,1,12,296,440,2,1,2,6,35,7,12,0,1,1708,371,1,1,1,2,0,0
Dolphins,Colts,23,27,9/21/2009,2009,2,3,1,27,49,239,2,22,33,183,0,1,2,19,164,403,1,0,1,4,20,15,21,1,1,2707,356,0,0,0,0,1,8,1,14,11,61,1,14,23,303,2,0,1,8,295,356,0,0,0,4,20,3,7,0,0,893,403,1,1,0,1,2,19
Ravens,Browns,34,3,9/27/2009,2009,3,-13.5,2,28,28,142,3,26,37,346,1,0,1,9,337,479,1,1,1,8,84,4,11,1,1,1878,186,4,0,0,4,2,11,2,11,23,71,0,17,27,126,0,4,2,11,115,186,0,0,4,5,46,3,12,0,0,1722,479,0,1,1,1,1,9
Eagles,Chiefs,34,14,9/27/2009,2009,3,-7,2,21,27,93,2,24,36,327,2,0,0,0,327,420,2,1,1,3,20,6,13,0,1,1835,196,0,2,1,1,3,19,2,11,29,99,0,15,19,116,2,0,3,19,97,196,2,1,1,10,90,0,11,2,2,1765,420,0,2,1,1,0,0
Patriots,Falcons,26,10,9/27/2009,2009,3,-5,2,28,39,168,1,25,42,277,1,0,0,0,277,445,0,0,0,2,10,8,18,3,3,2389,257,0,2,1,1,0,0,2,13,17,58,1,17,28,199,0,0,0,0,199,257,2,1,1,7,54,2,9,1,1,1211,445,0,0,0,0,0,0
Vikings,49ers,27,24,9/27/2009,2009,3,-6.5,2,19,27,94,0,24,46,301,2,1,2,18,283,377,1,0,1,9,52,10,20,0,1,1929,246,1,1,0,1,1,7,2,13,26,58,0,15,25,195,2,1,1,7,188,246,1,0,1,7,60,0,11,1,1,1671,377,1,1,0,1,2,18
Seahawks,Bears,19,25,9/27/2009,2009,3,3,2,19,28,103,0,26,44,261,1,1,3,18,243,346,2,1,2,4,45,7,17,1,2,1776,318,1,3,1,2,2,14,2,14,28,85,0,21,27,247,3,1,2,14,233,318,3,1,2,6,60,4,12,1,1,1824,346,1,2,1,2,3,18
Bengals,Steelers,23,20,9/27/2009,2009,3,4,2,19,19,100,1,20,37,183,1,0,2,10,173,273,0,0,0,4,30,3,12,3,3,1518,373,1,0,0,1,1,5,2,17,28,102,1,22,31,276,1,1,1,5,271,373,0,0,1,5,51,6,12,0,1,2082,273,0,0,0,0,2,10
Jets,Titans,24,17,9/27/2009,2009,3,-2.5,2,13,31,83,1,17,30,171,2,1,3,25,146,229,2,1,2,3,25,4,16,0,0,1958,286,2,2,2,4,2,11,2,17,30,127,1,15,37,170,1,2,2,11,159,286,2,2,4,3,15,4,14,0,2,1642,229,1,2,1,2,3,25
Chargers,Dolphins,23,13,9/27/2009,2009,3,-5.5,2,19,28,69,1,18,33,303,0,0,2,17,286,355,1,1,1,3,20,7,14,0,1,1653,289,1,1,1,2,1,6,2,19,31,149,1,18,31,146,0,1,1,6,140,289,1,1,2,7,39,5,12,1,1,1947,355,0,1,1,1,2,17
Raiders,Broncos,3,23,9/27/2009,2009,3,2.5,2,9,23,95,0,12,21,61,0,2,3,19,42,137,3,1,3,6,53,3,10,1,2,1425,372,0,1,1,1,0,0,2,21,45,215,1,13,23,157,1,0,0,0,157,372,1,1,1,5,30,5,12,1,2,2175,137,2,3,1,3,3,19
Bills,Saints,7,27,9/27/2009,2009,3,6,2,13,21,89,0,21,36,181,1,1,4,27,154,243,1,1,2,12,116,2,14,1,2,1586,378,0,1,1,1,2,16,2,21,38,222,3,16,29,172,0,0,2,16,156,378,1,1,1,9,97,5,15,1,2,2014,243,1,1,1,2,4,27
Cardinals,Colts,10,31,9/27/2009,2009,3,-3,2,21,12,24,0,32,54,339,1,2,4,40,299,323,3,1,3,5,35,4,14,1,2,1698,505,1,1,0,1,0,0,2,22,31,126,0,24,35,379,4,1,0,0,379,505,1,0,1,7,69,3,11,1,2,1902,323,2,3,1,3,4,40
Lions,Redskins,19,14,9/27/2009,2009,3,6.5,2,23,36,154,1,21,36,241,1,0,2,14,227,381,1,0,0,8,58,10,18,0,0,2208,390,1,2,0,1,2,15,2,22,14,65,0,27,41,340,2,1,2,15,325,390,2,0,1,9,97,2,10,1,2,1392,381,0,1,0,0,2,14
Rams,Packers,17,36,9/27/2009,2009,3,6.5,2,22,33,149,0,19,35,187,2,1,1,0,187,336,2,2,3,6,40,4,14,1,2,1781,402,0,0,0,0,2,19,2,24,37,152,2,13,23,269,2,0,2,19,250,402,0,0,0,6,51,2,9,0,0,1819,336,1,2,2,3,1,0
Texans,Jaguars,24,31,9/27/2009,2009,3,-3.5,2,23,22,111,0,26,35,300,3,1,2,14,286,397,1,1,2,5,60,4,10,1,1,1748,399,0,1,1,1,0,0,2,24,32,185,4,18,30,214,0,0,0,0,214,399,1,1,1,5,40,5,11,1,1,1852,397,1,1,1,2,2,14
Buccaneers,Giants,0,24,9/27/2009,2009,3,6.5,2,5,10,28,0,11,26,58,0,1,0,0,58,86,0,0,1,5,25,0,9,1,2,982,397,0,0,0,0,0,0,2,27,49,226,1,16,27,171,2,0,0,0,171,397,0,0,0,5,60,10,16,0,0,2618,86,1,0,0,1,0,0
Cowboys,Panthers,21,7,9/28/2009,2009,3,-8,2,24,32,212,1,22,33,255,0,0,2,18,237,449,0,0,0,9,80,5,13,0,0,2224,271,2,2,1,3,3,22,2,15,16,73,0,22,33,220,1,2,3,22,198,271,2,1,3,6,60,1,8,1,1,1376,449,0,0,0,0,2,18
Texans,Raiders,29,6,10/4/2009,2009,4,-8.5,3,16,41,120,1,11,22,224,1,1,4,15,209,329,2,1,2,1,5,3,16,0,0,2053,165,0,3,3,3,3,8,3,8,22,45,0,12,33,128,0,0,3,8,120,165,3,3,3,9,60,2,15,1,2,1547,329,1,2,1,2,4,15
49ers,Rams,35,0,10/4/2009,2009,4,-9.5,3,13,29,96,0,14,24,152,2,0,4,20,132,228,2,0,0,3,33,4,13,0,0,1812,177,1,2,2,3,5,26,3,9,28,95,0,13,24,108,0,1,5,26,82,177,2,2,3,10,73,5,16,0,1,1788,228,0,2,0,0,4,20
Dolphins,Bills,38,10,10/4/2009,2009,4,-1,3,25,45,250,3,14,22,115,1,0,6,29,86,336,3,0,0,5,45,9,17,2,2,2229,206,3,1,0,3,6,32,3,10,17,46,0,14,26,192,1,3,6,32,160,206,1,0,3,3,19,1,11,1,2,1371,336,0,3,0,0,6,29
Redskins,Buccaneers,16,13,10/4/2009,2009,4,-8,3,14,35,125,0,12,22,170,2,3,3,18,152,277,2,1,4,4,40,4,14,1,2,1736,229,1,1,1,2,3,6,3,12,30,129,0,13,22,106,1,1,3,6,100,229,1,1,2,5,40,2,13,0,0,1864,277,3,2,1,4,3,18
Saints,Jets,24,10,10/4/2009,2009,4,-7.5,3,18,32,153,1,20,32,190,0,0,0,0,190,343,2,1,1,7,70,4,13,0,2,1959,244,3,1,1,4,4,26,3,14,27,132,1,14,27,138,0,3,4,26,112,244,1,1,4,3,21,3,12,1,1,1641,343,0,2,1,1,0,0
Steelers,Chargers,38,28,10/4/2009,2009,4,-6,3,32,36,177,2,27,34,339,3,0,3,19,320,497,3,1,1,6,59,8,12,1,1,2420,251,0,1,1,1,3,19,3,17,8,16,0,21,36,254,3,0,3,19,235,251,1,1,1,3,20,3,9,0,0,1180,497,0,3,1,1,3,19
Jaguars,Titans,37,17,10/4/2009,2009,4,3,3,27,30,137,1,27,37,323,3,0,2,18,305,442,1,1,1,4,30,6,13,0,0,2047,379,2,1,1,3,0,0,3,19,19,95,1,29,48,284,1,2,0,0,284,379,1,1,3,6,68,8,16,1,2,1553,442,0,1,1,1,2,18
Broncos,Cowboys,17,10,10/4/2009,2009,4,2.5,3,18,25,116,0,20,29,243,2,0,3,22,221,337,2,1,1,10,81,2,10,0,1,1613,315,1,2,1,2,5,14,3,20,25,74,1,25,42,255,0,1,5,14,241,315,2,1,2,7,70,3,14,1,2,1987,337,0,2,1,1,3,22
Colts,Seahawks,34,17,10/4/2009,2009,4,-10,3,24,22,78,2,31,41,353,2,1,0,0,353,431,1,0,1,7,48,8,13,0,0,1734,279,0,2,2,2,5,27,3,20,19,49,1,33,45,257,1,0,5,27,230,279,2,2,2,6,45,6,15,1,1,1866,431,1,1,0,1,0,0
Browns,Bengals,20,23,10/4/2009,2009,4,6.5,3,22,33,146,1,26,48,269,1,1,2,20,249,395,1,1,2,5,44,6,19,1,1,2335,375,1,2,1,2,2,9,3,21,30,154,0,23,44,230,2,1,2,9,221,375,2,1,2,6,46,5,18,3,3,2161,395,1,1,1,2,2,20
Chiefs,Giants,16,27,10/4/2009,2009,4,8,3,15,25,124,0,15,32,127,2,0,5,39,88,212,5,1,1,7,55,2,15,3,4,1725,429,1,1,1,2,2,19,3,21,33,156,0,20,36,292,3,1,2,19,273,429,1,1,2,8,54,6,15,1,2,1875,212,0,5,1,1,5,39
Patriots,Ravens,27,21,10/4/2009,2009,4,-1,3,25,30,85,2,21,32,258,1,0,3,24,234,319,2,1,1,5,41,4,10,1,1,2096,363,1,1,1,2,2,17,3,24,17,116,0,27,47,264,2,1,2,17,247,363,1,1,2,9,85,9,14,0,2,1504,319,0,2,1,1,3,24
Bears,Lions,48,24,10/4/2009,2009,4,-10,3,14,20,151,3,18,28,141,2,0,2,16,125,276,2,0,0,3,36,2,10,1,1,1410,398,1,2,1,2,5,42,3,25,26,90,2,30,47,350,1,1,5,42,308,398,2,1,2,7,51,7,17,0,1,2190,276,0,2,0,0,2,16
Vikings,Packers,30,23,10/5/2009,2009,4,-3.5,3,22,30,63,1,24,32,271,3,0,0,0,271,334,1,1,1,2,10,8,14,1,1,1904,424,1,2,1,2,8,42,3,19,17,82,0,26,37,384,2,1,8,42,342,424,2,1,2,7,57,7,13,1,2,1696,334,0,1,1,1,0,0
Giants,Raiders,44,7,10/11/2009,2009,5,-15.5,4,27,41,220,3,17,24,263,2,0,0,0,263,483,3,1,1,4,37,6,12,1,1,2164,124,0,3,3,3,6,36,4,7,25,60,1,8,13,100,0,0,6,36,64,124,3,3,3,7,67,1,11,1,1,1436,483,0,3,1,1,0,0
Bills,Browns,3,6,10/11/2009,2009,5,-6.5,4,13,35,145,0,16,31,152,0,1,2,9,143,288,2,2,3,13,75,6,17,0,2,1894,193,1,0,0,1,1,1,4,9,41,171,0,2,17,23,0,1,1,1,22,193,0,0,1,3,29,4,16,0,0,1706,288,1,2,2,3,2,9
Seahawks,Jaguars,41,0,10/11/2009,2009,5,-1.5,4,24,40,143,0,18,30,241,4,0,1,5,236,379,2,0,0,1,10,6,14,1,1,2084,199,0,2,2,2,5,29,4,10,15,38,0,19,32,190,0,0,5,29,161,199,2,2,2,9,73,2,13,1,2,1516,379,0,2,0,0,1,5
Panthers,Redskins,20,17,10/11/2009,2009,5,-4.5,3,16,32,86,1,16,25,181,1,1,3,19,162,248,4,1,2,5,27,4,12,0,1,1877,198,0,3,1,1,5,21,4,15,24,74,1,17,23,145,1,0,5,21,124,198,3,1,1,4,20,2,9,0,1,1723,248,1,4,1,2,3,19
Broncos,Patriots,20,17,10/11/2009,2009,5,3,4,27,25,103,0,35,48,330,2,1,2,9,321,424,2,1,2,3,20,6,14,0,0,2189,305,0,2,1,1,1,6,4,18,27,96,0,19,33,215,2,0,1,6,209,305,2,1,1,4,46,5,14,0,0,1702,424,1,2,1,2,2,9
Lions,Steelers,20,28,10/11/2009,2009,5,10.5,4,21,25,110,0,23,37,282,1,1,7,57,225,335,4,0,1,6,66,11,18,0,1,1955,344,1,1,0,1,3,15,4,18,21,82,1,23,30,277,3,1,3,15,262,344,1,0,1,6,59,3,8,0,0,1645,335,1,4,0,1,7,57
Chiefs,Cowboys,20,26,10/11/2009,2009,5,7,4,20,29,72,0,23,41,253,2,0,4,21,232,304,0,0,0,7,50,5,17,1,1,2078,498,0,4,2,2,1,3,4,20,26,150,1,20,34,351,2,0,1,3,348,498,4,2,2,13,90,5,12,0,0,1920,304,0,0,0,0,4,21
Rams,Vikings,10,38,10/11/2009,2009,5,10.5,4,27,30,122,0,27,38,297,1,1,2,19,278,400,4,3,4,7,82,5,12,1,2,1959,377,1,0,0,1,2,12,4,21,24,89,3,21,27,300,1,1,2,12,288,377,0,0,1,5,44,7,11,0,0,1641,400,1,4,3,4,2,19
Ravens,Bengals,14,17,10/11/2009,2009,5,-9,4,12,18,82,0,22,31,186,1,2,2,11,175,257,0,0,2,10,76,3,11,0,1,1541,403,1,3,1,2,1,10,4,22,34,142,1,18,31,271,1,1,1,10,261,403,3,1,2,7,39,5,13,1,1,2059,257,2,0,0,2,2,11
Eagles,Buccaneers,33,14,10/11/2009,2009,5,-15.5,3,16,21,76,1,17,24,265,3,0,3,16,249,325,1,0,0,10,111,4,10,0,0,1527,303,3,2,0,3,3,22,4,22,22,85,0,26,50,240,2,3,3,22,218,303,2,0,3,4,30,9,18,1,3,2073,325,0,1,0,0,3,16
Cardinals,Texans,28,21,10/11/2009,2009,5,-6,3,19,16,44,1,26,38,302,2,0,1,6,296,340,1,1,1,7,40,2,9,0,0,1595,416,1,1,0,1,0,0,4,23,21,45,1,35,50,371,2,1,0,0,371,416,1,0,1,6,53,4,13,0,2,2005,340,0,1,1,1,1,6
Titans,Colts,9,31,10/11/2009,2009,5,3.5,4,12,21,90,0,19,35,164,0,1,1,9,155,245,1,1,2,9,89,5,14,0,1,1582,367,1,1,1,2,0,0,4,23,23,58,1,36,44,309,3,1,0,0,309,367,1,1,2,7,48,8,14,1,1,2018,245,1,1,1,2,1,9
49ers,Falcons,10,45,10/11/2009,2009,5,-2.5,4,13,17,100,1,15,38,198,0,1,3,19,179,279,2,2,3,8,92,4,14,1,2,1411,477,1,3,1,2,0,0,3,28,40,148,4,22,32,329,2,1,0,0,329,477,3,1,2,8,90,8,14,0,0,2189,279,1,2,2,3,3,19
Dolphins,Jets,31,27,10/12/2009,2009,5,2,4,23,36,151,2,21,28,262,2,0,0,0,262,413,0,0,0,8,112,9,14,0,0,2015,309,0,0,0,0,1,1,4,20,30,138,2,12,24,172,1,0,1,1,171,309,0,0,0,6,56,4,11,2,2,1585,413,0,0,0,0,0,0
Patriots,Titans,59,0,10/18/2009,2009,6,-9,5,32,30,193,2,38,45,432,6,0,2,6,426,619,1,0,0,6,40,5,11,1,3,2340,186,0,6,3,5,0,0,5,9,36,193,0,2,14,-7,7,0,0,0,-7,186,6,3,5,6,55,2,10,0,2,1260,619,0,1,0,0,2,6
Packers,Lions,26,0,10/18/2009,2009,6,-14,4,23,30,107,0,29,37,358,2,1,5,30,328,435,3,1,2,13,130,6,12,0,0,2448,149,3,2,0,3,5,34,5,10,18,78,0,11,25,105,0,3,5,34,71,149,2,0,3,6,40,0,10,0,2,1152,435,1,3,1,2,5,30
Steelers,Browns,27,14,10/18/2009,2009,6,-13.5,5,28,36,140,1,23,35,417,2,1,3,14,403,543,3,3,4,4,30,4,11,1,1,2206,197,2,2,2,4,2,16,5,12,23,91,0,9,26,122,1,2,2,16,106,197,2,2,4,4,45,5,13,0,0,1394,543,1,3,3,4,3,14
Jaguars,Rams,23,20,10/18/2009,2009,6,-8,5,33,38,166,3,30,43,335,0,2,3,9,326,492,1,1,3,3,15,11,16,0,0,2532,262,1,0,0,1,1,6,5,13,18,55,0,22,34,213,1,1,1,6,207,262,0,0,1,6,52,4,12,0,0,1488,492,2,1,1,3,3,9
Raiders,Eagles,13,9,10/18/2009,2009,6,14,5,18,35,116,0,17,28,224,1,2,2,15,209,325,2,0,2,3,23,4,14,0,1,1982,283,0,1,0,0,6,53,4,14,14,67,0,22,46,269,0,0,6,53,216,283,1,0,0,4,38,2,16,1,2,1618,325,2,2,0,2,2,15
Redskins,Chiefs,6,14,10/18/2009,2009,6,-6,5,7,20,118,0,15,30,164,0,1,3,17,147,265,4,1,2,7,63,2,14,0,1,1370,268,0,2,0,0,5,28,5,16,36,110,0,16,31,186,0,0,5,28,158,268,2,0,0,4,30,4,17,1,2,2230,265,1,4,1,2,3,17
