home_team,away_team,home_score,away_score,date,year,week,home_spread,home_games_played,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced
Chargers,Falcons,3,27,9/23/2012,2012,3,-3,2,15,17,116,0,21,38,173,0,2,1,9,164,280,2,2,4,4,17,5,11,0,0,1426,384,1,0,0,1,2,10,2,25,26,119,1,30,40,275,3,1,2,10,265,384,0,0,1,2,15,8,13,0,0,2174,280,2,2,2,4,1,9
Saints,Chiefs,24,27,9/23/2012,2012,3,-9,2,14,19,83,0,20,36,240,3,1,4,35,205,288,0,0,1,4,45,5,13,0,0,1561,510,1,2,2,3,3,11,2,27,45,273,1,26,44,248,0,1,3,11,237,510,2,2,3,6,40,7,18,2,2,2552,288,1,0,0,1,4,35
Ravens,Patriots,31,30,9/23/2012,2012,3,-2.5,2,28,26,121,1,28,39,382,3,1,0,0,382,503,1,0,1,14,135,4,8,0,1,1737,396,0,1,0,0,2,16,2,33,34,77,2,28,41,335,1,0,2,16,319,396,1,0,0,10,83,7,15,0,0,1863,503,1,1,0,1,0,0
Titans,Lions,44,41,9/23/2012,2012,3,3.5,2,21,19,59,0,29,42,378,2,0,0,0,378,437,2,2,2,6,32,5,12,0,0,1669,583,0,1,1,1,1,8,2,36,36,141,1,43,55,450,3,0,1,8,442,583,1,1,1,10,91,3,12,0,1,2436,437,0,2,2,2,0,0
Seahawks,Packers,14,12,9/24/2012,2012,3,3,2,14,29,127,0,10,21,130,2,0,1,19,111,238,0,0,0,14,118,2,11,2,3,1581,268,0,2,0,0,8,39,2,22,21,84,1,26,39,223,0,0,8,39,184,268,2,0,0,10,127,7,15,0,0,2019,238,0,0,0,0,1,19
Ravens,Browns,23,16,9/27/2012,2012,4,-12,3,23,27,101,1,28,46,356,1,1,4,19,337,438,0,0,1,11,100,5,15,0,1,1983,357,1,1,1,2,1,6,3,20,17,43,1,25,52,320,0,1,1,6,314,357,1,1,2,7,66,3,15,0,1,1617,438,1,0,0,1,4,19
Broncos,Raiders,37,6,9/30/2012,2012,4,-6.5,3,26,38,165,1,30,39,338,3,0,0,0,338,503,1,1,1,4,30,10,16,1,2,2245,237,0,1,0,0,3,21,3,12,16,56,0,19,34,202,0,0,3,21,181,237,1,0,0,5,41,1,12,1,2,1355,503,0,1,1,1,0,0
Lions,Vikings,13,20,9/30/2012,2012,4,-3.5,3,23,20,55,1,30,51,319,0,0,5,33,286,341,1,1,1,5,72,6,16,1,3,1842,227,0,0,0,0,2,11,3,15,28,127,0,16,26,111,0,0,2,11,100,227,0,0,0,5,87,3,12,0,0,1758,341,0,1,1,1,5,33
Texans,Titans,38,14,9/30/2012,2012,4,-13,3,16,31,95,1,20,28,202,2,0,0,0,202,297,0,0,0,1,3,6,14,1,1,1946,325,2,2,1,3,4,26,3,17,29,158,0,17,27,193,2,2,4,26,167,325,2,1,3,7,73,4,12,1,1,1654,297,0,0,0,0,0,0
Chiefs,Chargers,20,37,9/30/2012,2012,4,2,3,25,22,115,1,24,42,251,2,3,2,17,234,349,4,3,6,9,80,4,10,0,0,1568,293,1,2,0,1,3,20,3,19,34,104,1,18,23,209,2,1,3,20,189,293,2,0,1,7,75,3,12,0,0,2032,349,3,4,3,6,2,17
Rams,Seahawks,19,13,9/30/2012,2012,4,2.5,3,15,27,75,0,17,31,223,1,1,2,12,211,286,0,0,1,6,37,5,13,1,1,1808,319,3,0,0,3,2,20,3,19,34,179,1,17,25,160,0,3,2,20,140,319,0,0,3,5,55,2,9,0,0,1792,286,1,0,0,1,2,12
Jaguars,Bengals,10,27,9/30/2012,2012,4,-1,3,17,18,69,0,23,34,186,1,1,6,43,143,212,1,1,2,3,37,2,11,0,1,1721,382,1,2,1,2,0,0,3,20,34,138,1,20,31,244,2,1,0,0,244,382,2,1,2,6,50,2,11,1,1,1879,212,1,1,1,2,6,43
Eagles,Giants,19,17,9/30/2012,2012,4,-2.5,3,22,36,191,0,19,30,241,1,0,2,10,231,422,1,0,0,5,49,4,12,0,0,2001,366,1,1,0,1,0,0,3,20,19,57,0,24,42,309,2,1,0,0,309,366,1,0,1,7,55,2,10,1,1,1599,422,0,1,0,0,2,10
Falcons,Panthers,30,28,9/30/2012,2012,4,-7,3,24,19,121,0,25,40,369,3,1,7,64,305,426,0,0,1,2,15,5,13,0,0,1794,404,0,3,1,1,3,10,3,21,35,199,2,15,25,215,2,0,3,10,205,404,3,1,1,9,64,4,11,0,0,1806,426,1,0,0,1,7,64
Cardinals,Dolphins,24,21,9/30/2012,2012,4,-4,3,19,15,28,0,29,48,324,3,2,8,55,269,297,4,0,2,6,62,4,16,2,2,1891,480,2,2,2,4,4,37,3,21,29,86,1,26,41,431,1,2,4,37,394,480,2,2,4,4,40,6,16,1,1,2100,297,2,4,0,2,8,55
Packers,Saints,28,27,9/30/2012,2012,4,-7.5,3,30,25,102,0,31,41,319,4,1,0,0,319,421,1,1,2,7,43,4,8,1,1,1772,474,0,0,0,0,2,17,3,25,19,45,0,35,54,446,3,0,2,17,429,474,0,0,0,10,72,9,17,1,1,1828,421,1,1,1,2,0,0
Jets,49ers,0,34,9/30/2012,2012,4,4,3,9,17,45,0,14,30,112,0,1,3,12,100,145,3,3,4,4,30,2,13,0,0,1384,381,0,2,0,0,2,9,3,26,44,247,3,12,22,143,0,0,2,9,134,381,2,0,0,8,67,4,12,1,1,2216,145,1,3,3,4,3,12
Buccaneers,Redskins,22,24,9/30/2012,2012,4,-2,3,16,18,80,1,24,39,299,1,1,1,6,293,373,0,0,1,10,107,3,12,0,0,1661,474,0,1,0,0,1,2,3,27,31,153,2,26,35,323,0,0,1,2,321,474,1,0,0,8,73,2,11,1,1,1939,373,1,0,0,1,1,6
Bills,Patriots,28,52,9/30/2012,2012,4,4,3,19,27,98,0,22,39,350,4,4,3,10,340,438,3,2,6,3,17,8,15,0,0,1753,580,0,3,2,2,1,7,3,33,40,247,4,22,36,340,3,0,1,7,333,580,3,2,2,1,10,4,11,0,0,1847,438,4,3,2,6,3,10
Cowboys,Bears,18,34,10/1/2012,2012,4,-3,3,26,14,41,0,40,53,396,2,5,1,7,389,430,2,0,5,2,10,3,9,1,1,1750,360,0,1,1,1,2,8,3,18,28,93,0,18,24,275,2,0,2,8,267,360,1,1,1,4,25,7,12,0,0,1850,430,5,2,0,5,1,7
Rams,Cardinals,17,3,10/4/2012,2012,5,2,4,12,32,111,0,7,21,141,2,1,1,10,131,242,0,0,1,7,60,4,14,0,0,1538,282,0,1,1,1,9,52,4,20,17,45,0,28,50,289,0,0,9,52,237,282,1,1,1,5,35,7,19,0,2,2062,242,1,0,0,1,1,10
49ers,Bills,45,3,10/7/2012,2012,5,-10,4,29,38,311,3,19,25,310,3,0,0,0,310,621,1,1,1,7,53,7,11,1,1,2174,204,1,1,1,2,1,11,4,10,19,89,0,16,26,126,0,1,1,11,115,204,1,1,2,5,30,2,10,0,0,1426,621,0,1,1,1,0,0
Chiefs,Ravens,6,9,10/7/2012,2012,5,6,4,19,51,214,0,11,17,124,0,2,0,0,124,338,3,2,4,8,60,6,13,0,0,2050,298,1,1,1,2,4,22,4,15,24,133,0,13,27,187,0,1,4,22,165,298,1,1,2,5,33,3,11,0,0,1550,338,2,3,2,4,0,0
Giants,Browns,41,27,10/7/2012,2012,5,-8,4,30,34,243,2,25,37,259,3,1,0,0,259,502,1,1,2,3,25,6,11,0,0,2124,375,2,1,1,3,0,0,4,15,19,84,1,22,35,291,2,2,0,0,291,375,1,1,3,10,91,3,12,2,2,1476,502,1,1,1,2,0,0
Bengals,Dolphins,13,17,10/7/2012,2012,5,-3,4,18,19,80,0,26,43,234,1,2,3,16,218,298,2,1,3,5,46,2,14,1,1,1871,279,0,2,2,2,2,12,4,15,35,68,2,17,26,223,0,0,2,12,211,279,2,2,2,2,10,4,13,0,1,1729,298,2,2,1,3,3,16
Panthers,Seahawks,12,16,10/7/2012,2012,5,-2,4,13,19,82,0,12,29,141,0,0,4,33,108,190,3,2,2,3,25,2,11,0,1,1463,310,2,1,1,3,2,9,4,17,35,98,0,19,25,221,1,2,2,9,212,310,1,1,3,7,65,7,14,0,1,2137,190,0,3,2,2,4,33
Vikings,Titans,30,7,10/7/2012,2012,5,-6,4,25,31,175,1,25,35,258,2,2,1,0,258,433,0,0,2,5,60,3,11,0,0,1986,267,1,2,1,2,2,19,4,18,19,52,0,29,48,234,1,1,2,19,215,267,2,1,2,10,75,8,17,1,2,1614,433,2,0,0,2,1,0
Steelers,Eagles,16,14,10/7/2012,2012,5,-3.5,3,22,30,123,1,22,38,220,0,0,0,0,220,343,3,0,0,9,106,6,14,0,1,2011,246,0,4,2,2,3,7,4,19,23,78,0,20,30,175,2,0,3,7,168,246,4,2,2,5,35,4,10,2,2,1589,343,0,3,0,0,0,0
Colts,Packers,30,27,10/7/2012,2012,5,6.5,3,28,30,119,1,31,55,362,2,1,4,17,345,464,1,0,1,9,100,8,20,0,1,2116,356,1,0,0,1,5,28,4,21,24,149,1,20,32,235,3,1,5,28,207,356,0,0,1,9,89,4,13,0,0,1484,464,1,1,0,1,4,17
Patriots,Broncos,31,21,10/7/2012,2012,5,-6,4,35,54,251,3,23,31,223,1,0,4,30,193,444,2,1,1,6,59,11,17,0,1,2149,394,0,3,3,3,2,13,4,22,20,70,0,31,44,337,3,0,2,13,324,394,3,3,3,4,21,7,13,1,2,1451,444,0,2,1,1,4,30
Jaguars,Bears,3,41,10/7/2012,2012,5,6.5,4,10,17,60,0,17,33,142,0,2,3,13,129,189,1,1,3,6,49,5,13,0,0,1440,501,1,0,0,1,1,5,4,26,33,214,1,23,39,292,2,1,1,5,287,501,0,0,1,12,80,10,17,1,1,2160,189,2,1,1,3,3,13
Saints,Chargers,31,24,10/7/2012,2012,5,-3.5,4,21,21,53,0,29,45,370,4,1,3,19,351,404,2,0,1,10,99,9,16,0,1,1766,427,1,1,1,2,5,44,4,27,18,117,1,27,42,354,2,1,5,44,310,427,1,1,2,7,56,4,12,0,0,1834,404,1,2,0,1,3,19
Redskins,Falcons,17,24,10/7/2012,2012,5,3,4,12,21,129,0,15,24,202,1,2,3,15,187,316,0,0,2,4,20,1,9,0,0,1379,421,1,1,1,2,1,7,4,28,28,83,1,34,52,345,2,1,1,7,338,421,1,1,2,2,13,9,17,0,0,2221,316,2,0,0,2,3,15
Jets,Texans,17,23,10/8/2012,2012,5,9.5,4,15,23,69,0,14,32,230,1,2,3,13,217,286,2,0,2,5,25,4,14,2,2,1484,378,1,0,0,1,0,0,4,18,35,169,1,14,28,209,1,1,0,0,209,378,0,0,1,7,50,6,15,0,0,2116,286,2,2,0,2,3,13
Titans,Steelers,26,23,10/11/2012,2012,6,6,5,21,22,94,1,25,44,290,1,1,3,25,265,359,2,0,1,5,45,9,16,0,0,1803,412,1,0,0,1,1,7,4,19,22,56,1,24,40,363,1,1,1,7,356,412,0,0,1,4,50,7,15,0,0,1797,359,1,2,0,1,3,25
Buccaneers,Chiefs,38,10,10/14/2012,2012,6,-4.5,4,19,24,145,1,15,26,328,3,1,1,10,318,463,2,1,2,6,33,4,9,0,0,1609,260,2,0,0,2,0,0,5,15,30,80,0,22,38,180,0,2,0,0,180,260,0,0,2,7,55,6,17,1,3,1991,463,1,2,1,2,1,10
Cardinals,Bills,16,19,10/14/2012,2012,6,-5,5,20,30,182,0,16,36,173,1,2,5,23,150,332,0,0,2,7,67,5,16,2,2,1948,306,1,1,1,2,2,12,5,19,33,165,2,18,33,153,0,1,2,12,141,306,1,1,2,5,39,4,13,0,0,1882,332,2,0,0,2,5,23
49ers,Giants,3,26,10/14/2012,2012,6,-7,5,14,17,80,0,23,37,282,0,3,6,48,234,314,1,0,3,6,35,4,14,0,2,1665,342,0,0,0,0,0,0,5,19,37,149,1,15,28,193,1,0,0,0,193,342,0,0,0,2,20,5,15,0,0,1935,314,3,1,0,3,6,48
Browns,Bengals,34,24,10/14/2012,2012,6,1.5,5,16,34,110,1,17,29,231,2,1,2,13,218,328,2,0,1,5,35,7,17,0,0,1797,438,3,2,1,4,2,19,5,20,20,76,0,31,46,381,3,3,2,19,362,438,2,1,4,7,50,5,14,0,0,1803,328,1,2,0,1,2,13
