id,home_team,away_team,home_score,away_score,date,year,week,home_spread,home_won_toss,roof,surface,duration,attendance,temperature,humidity,wind_speed,wind_chill,home_games_played,home_first_quarter_points,home_second_quarter_points,home_third_quarter_points,home_fourth_quarter_points,home_overtime_points,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_quarter_points,away_second_quarter_points,away_third_quarter_points,away_fourth_quarter_points,away_overtime_points,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced,home_average_win_probability,away_average_win_probability
1f002ee5-b572-4284-8a04-520367c4cf19,Lions,Giants,35,14,9/8/2014,2014,1,-6.0,True,dome,fieldturf,176.0,64401.0,,,,,0,14.0,0.0,13.0,8.0,0.0,20,30,76,2,22,32,346,2,0,1,5,341,417,1,0,0,8,85,10,15,0,0,2164,197,2,0,0,2,2,19,0,0.0,7.0,0.0,7.0,0.0,16,22,53,1,18,33,163,1,2,2,19,144,197,0,0,2,4,25,3,13,2,3,1436,417,0,1,0,0,1,5,0.8369765868745557,0.16302341312544433
47ec2ca0-a8ec-4761-9f18-10c9762a9978,Ravens,Steelers,26,6,9/11/2014,2014,2,-2.5,Ravens (deferred),outdoors,sportturf,176.0,71181.0,82.0,40.0,6.0,0.0,1,7.0,3.0,7.0,9.0,0.0,25,36,157,0,21,29,166,2,0,0,0,166,323,0,0,0,4,35,5,12,1,1,2108,301,1,2,2,3,2,15,1,0.0,3.0,3.0,0.0,0.0,17,18,99,0,22,37,217,0,1,2,15,202,301,2,2,3,9,75,6,12,0,0,1492,323,0,0,0,0,0,0,0.7544237728662223,0.2455762271337777
128cbccd-c877-48b1-80eb-61904565bbcf,Redskins,Jaguars,41,10,9/14/2014,2014,2,-5.0,Jaguars (deferred),outdoors,grass,195.0,80037.0,65.0,50.0,6.0,0.0,1,7.0,14.0,3.0,17.0,0.0,32,42,191,3,24,36,288,2,0,3,30,258,449,0,0,0,11,98,6,14,1,2,2341,148,1,0,0,1,10,70,1,0.0,7.0,0.0,3.0,0.0,8,10,25,0,14,28,193,1,1,10,70,123,148,0,0,1,6,44,3,13,0,1,1259,449,0,0,0,0,3,30,0.8794364329463056,0.12056356705369442
266119b2-aa70-4f44-bf93-2c1de1eacb06,Chargers,Seahawks,30,21,9/14/2014,2014,2,4.5,Chargers (deferred),outdoors,grass,185.0,67916.0,94.0,33.0,8.0,0.0,1,3.0,17.0,7.0,3.0,0.0,26,37,101,0,28,37,284,3,0,1,8,276,377,4,0,0,6,53,10,17,0,0,2535,288,0,2,1,1,2,22,1,7.0,7.0,7.0,0.0,0.0,14,13,108,1,17,25,202,2,0,2,22,180,288,2,1,1,8,53,3,8,0,1,1065,377,0,4,0,0,1,8,0.7131039042040556,0.28689609579594444
e4fa77dc-3140-4ee2-a888-ffcf1dc00b9b,Vikings,Patriots,7,30,9/14/2014,2014,2,3.0,Patriots (deferred),outdoors,fieldturf,183.0,52350.0,58.0,0.0,,0.0,1,7.0,0.0,0.0,0.0,0.0,17,19,54,0,19,36,202,1,4,6,39,163,217,1,0,4,7,58,4,11,0,1,1706,292,0,1,0,0,1,7,1,10.0,14.0,3.0,3.0,0.0,16,37,150,1,14,21,149,1,0,1,7,142,292,1,0,0,15,163,5,14,0,1,1894,217,4,1,0,4,6,39,0.19285390980741668,0.8071460901925833
834a7b68-9e6f-43a9-94c3-87293f51bc87,Bengals,Falcons,24,10,9/14/2014,2014,2,-5.5,Bengals (deferred),outdoors,fieldturf,191.0,58574.0,66.0,48.0,4.0,0.0,1,3.0,7.0,14.0,0.0,0.0,21,45,170,2,16,24,302,1,0,0,0,302,472,0,0,0,7,55,6,14,0,0,1979,309,3,0,0,3,2,19,1,3.0,0.0,0.0,7.0,0.0,19,19,97,0,24,44,231,1,3,2,19,212,309,0,0,3,7,56,3,12,1,2,1621,472,0,0,0,0,0,0,0.7490460862134167,0.25095391378658327
2a260baf-f9d6-4885-8cbd-e47f867af77d,49ers,Bears,20,28,9/14/2014,2014,2,-7.0,49ers (deferred),outdoors,grass,195.0,70799.0,78.0,48.0,10.0,0.0,1,10.0,7.0,3.0,0.0,0.0,19,27,127,1,21,34,248,1,3,4,16,232,359,2,1,4,16,118,7,13,1,2,2031,216,0,1,0,0,1,6,1,0.0,7.0,0.0,21.0,0.0,19,17,46,0,23,34,176,4,0,1,6,170,216,1,0,0,10,58,3,9,0,0,1569,359,3,2,1,4,4,16,0.6662551631124722,0.33374483688752776
b811f5ad-c69f-4304-bb6e-0b3147542c8c,Packers,Jets,31,24,9/14/2014,2014,2,-7.0,Jets (deferred),outdoors,grass,201.0,78041.0,63.0,52.0,15.0,0.0,1,3.0,13.0,15.0,0.0,0.0,25,22,80,0,25,42,346,3,0,4,36,310,390,3,1,1,3,34,7,14,0,0,1774,313,1,1,0,1,2,10,1,14.0,7.0,3.0,0.0,0.0,19,37,147,2,16,32,176,1,1,2,10,166,313,1,0,1,7,82,8,17,2,3,1826,390,0,3,1,1,4,36,0.41250303188158344,0.5874969681184166
bf42da41-0ac2-46e5-9623-80462bb2b555,Raiders,Texans,14,30,9/14/2014,2014,2,3.0,Raiders (deferred),outdoors,grass,178.0,54063.0,67.0,69.0,16.0,0.0,1,0.0,0.0,0.0,14.0,0.0,22,17,101,1,27,42,263,1,2,0,0,263,364,4,2,4,5,24,2,9,2,2,1284,327,0,1,0,0,0,0,1,14.0,3.0,10.0,3.0,0.0,20,46,188,1,14,19,139,2,0,0,0,139,327,1,0,0,7,85,9,15,0,0,2316,364,2,4,2,4,0,0,0.09647949261738889,0.9035205073826111
36a56d4c-e872-41fc-b2d0-c655fb4020db,Buccaneers,Rams,17,19,9/14/2014,2014,2,-4.0,Rams (deferred),outdoors,grass,221.0,59923.0,88.0,47.0,8.0,,1,7.0,0.0,7.0,3.0,0.0,18,30,157,2,16,21,179,0,1,1,4,175,332,1,0,1,4,30,4,8,0,0,1675,339,0,2,1,1,2,15,1,7.0,3.0,3.0,6.0,0.0,20,29,119,1,22,29,235,0,0,2,15,220,339,2,1,1,5,65,5,11,0,0,1925,332,1,1,0,1,1,4,0.5019483665481944,0.4980516334518056
10ac2443-c454-49db-8cc9-ab91ac4a1bda,Giants,Cardinals,14,25,9/14/2014,2014,2,-2.0,False,outdoors,fieldturf,180.0,78344.0,66.0,48.0,1.0,0.0,1,0.0,7.0,7.0,0.0,0.0,24,27,81,0,26,39,277,2,2,2,17,260,341,2,2,4,9,70,6,12,0,1,1949,266,0,0,0,0,4,25,1,10.0,0.0,0.0,15.0,0.0,21,28,124,1,14,29,167,0,0,4,25,142,266,0,0,0,7,71,5,13,0,0,1651,341,2,2,2,4,2,17,0.2962659891875001,0.7037340108124999
f68c64a1-53ef-4226-a622-041c9a246c25,Panthers,Lions,24,7,9/14/2014,2014,2,-1.5,Panthers (deferred),outdoors,grass,185.0,73586.0,70.0,63.0,9.0,0.0,1,0.0,6.0,7.0,11.0,0.0,20,24,62,1,22,34,281,1,0,4,30,251,313,0,0,0,4,45,3,12,0,0,1759,323,1,3,2,3,4,38,1,0.0,0.0,7.0,0.0,0.0,21,18,70,0,27,48,291,1,1,4,38,253,323,3,2,3,5,33,6,15,1,2,1841,313,0,0,0,0,4,30,0.6353654710550556,0.3646345289449444
3d32ed23-c2e4-4a71-b1ee-5f38c33ded77,Bills,Dolphins,29,10,9/14/2014,2014,2,-1.0,Dolphins (deferred),outdoors,a_turf,187.0,69954.0,58.0,56.0,4.0,0.0,1,6.0,3.0,14.0,6.0,0.0,13,33,113,0,16,26,202,1,0,0,0,202,315,0,0,0,6,40,5,15,0,0,1723,290,1,1,1,2,4,31,1,0.0,0.0,10.0,0.0,0.0,23,21,80,0,31,49,241,1,1,4,31,210,290,1,1,2,3,20,5,16,1,4,1877,315,0,0,0,0,0,0,0.7824360647188334,0.21756393528116658
8100037d-60d3-4e84-8fac-54557a09201f,Titans,Cowboys,10,26,9/14/2014,2014,2,-3.0,False,outdoors,grass,176.0,69143.0,75.0,45.0,2.0,,1,0.0,0.0,10.0,0.0,0.0,13,13,82,0,18,34,234,1,2,2,2,232,314,1,0,2,5,30,2,10,0,1,1129,368,0,1,1,1,4,28,1,3.0,13.0,7.0,3.0,0.0,26,43,220,1,19,29,176,1,0,4,28,148,368,1,1,1,4,25,9,16,0,0,2471,314,2,1,0,2,2,2,0.1837757998441111,0.8162242001558889
b60da48b-fb28-4d60-ab67-ed8d15b238bf,Browns,Saints,26,24,9/14/2014,2014,2,5.0,Browns (deferred),outdoors,grass,188.0,67407.0,61.0,62.0,6.0,,1,10.0,6.0,7.0,3.0,0.0,23,30,122,1,24,41,204,1,0,1,2,202,324,0,0,0,4,30,7,16,2,2,1690,397,1,1,1,2,2,14,1,0.0,10.0,7.0,7.0,0.0,26,27,174,1,27,40,237,2,1,2,14,223,397,1,1,2,5,39,7,13,0,0,1910,324,0,0,0,0,1,2,0.5889577217621944,0.4110422782378056
af32928e-26a0-4a34-a286-6d43723591b2,Broncos,Chiefs,24,17,9/14/2014,2014,2,-13.0,Chiefs (deferred),outdoors,grass,188.0,76900.0,85.0,16.0,7.0,0.0,1,7.0,14.0,0.0,3.0,0.0,19,19,88,0,21,26,242,3,0,1,5,237,325,0,0,0,11,71,3,8,1,1,1426,380,0,1,0,0,2,8,1,3.0,7.0,0.0,7.0,0.0,28,31,133,2,26,42,255,0,0,2,8,247,380,1,0,0,7,62,11,16,0,1,2174,325,0,0,0,0,1,5,0.7391001255717223,0.26089987442827767
a8dc0bfa-35f8-476b-b4b0-d19bacafb746,Colts,Eagles,27,30,9/15/2014,2014,2,-3.0,Eagles (deferred),retractable roof (closed),fieldturf,181.0,64871.0,,,,,1,7.0,10.0,3.0,7.0,0.0,25,38,169,0,20,34,172,3,1,0,0,172,341,2,1,2,4,70,4,12,1,1,2175,458,1,0,0,1,0,0,1,3.0,3.0,14.0,10.0,0.0,24,27,127,2,21,37,331,1,1,0,0,331,458,0,0,1,11,90,5,12,0,0,1425,341,1,2,1,2,0,0,0.678070735531639,0.321929264468361
e9c057bf-f5a1-4be6-835d-3d401990a901,Falcons,Buccaneers,56,14,9/18/2014,2014,3,-6.5,Buccaneers (deferred),dome,fieldturf,193.0,70318.0,,,,,2,21.0,14.0,21.0,0.0,0.0,26,36,144,3,24,28,350,3,1,1,6,344,488,4,3,4,5,50,8,11,0,0,1959,217,1,5,4,5,3,26,2,0.0,0.0,0.0,14.0,0.0,10,18,64,0,22,36,179,1,1,3,26,153,217,5,4,5,11,110,3,13,1,1,1641,488,1,4,3,4,1,6,0.9353467459922222,0.06465325400777777
b74fd434-fc7a-4f57-8240-75f84cd5d57b,Saints,Vikings,20,9,9/21/2014,2014,3,-10.0,True,dome,sportturf,167.0,73005.0,,,,,2,13.0,0.0,0.0,7.0,0.0,27,32,108,1,27,35,293,2,0,1,5,288,396,1,0,0,4,30,9,13,0,0,2013,247,0,0,0,0,2,15,2,0.0,6.0,3.0,0.0,0.0,13,22,59,0,17,30,203,0,0,2,15,188,247,0,0,0,5,44,6,15,0,0,1587,396,0,1,0,0,1,5,0.7572658986714723,0.24273410132852768
019de5d5-25c6-4ba7-b03e-dcae81009824,Lions,Packers,19,7,9/21/2014,2014,3,-1.0,Packers (deferred),dome,fieldturf,166.0,62418.0,,,,,2,7.0,5.0,0.0,7.0,0.0,21,38,115,1,22,34,246,0,2,2,8,238,353,1,1,3,6,40,11,18,0,0,2293,223,0,1,1,1,2,15,2,7.0,0.0,0.0,0.0,0.0,14,22,76,0,16,27,162,1,0,2,15,147,223,1,1,1,5,30,4,10,0,1,1307,353,2,1,1,3,2,8,0.7291477618450556,0.2708522381549444
b1aeb289-db9b-4f01-b39a-41fdf6d0af9c,Patriots,Raiders,16,9,9/21/2014,2014,3,-14.0,Patriots (deferred),outdoors,fieldturf,172.0,68756.0,78.0,67.0,11.0,0.0,2,0.0,10.0,0.0,6.0,0.0,21,32,76,0,24,37,234,1,0,2,13,221,297,1,0,0,6,59,9,18,0,1,1895,241,1,0,0,1,0,0,2,3.0,0.0,6.0,0.0,0.0,14,22,67,0,21,34,174,0,1,0,0,174,241,0,0,1,6,49,5,13,0,0,1705,297,0,1,0,0,2,13,0.6118472349381389,0.38815276506186114
d1a18c1a-aeac-4abe-8000-f052ff116b0a,Rams,Cowboys,31,34,9/21/2014,2014,3,2.0,True,dome,astroplay,182.0,58739.0,,,,,2,7.0,14.0,0.0,10.0,0.0,26,30,121,0,30,42,327,3,2,0,0,327,448,1,1,3,8,119,8,13,1,2,1970,340,1,1,1,2,0,0,2,0.0,10.0,10.0,14.0,0.0,19,29,123,1,18,23,217,2,1,0,0,217,340,1,1,2,3,15,5,10,0,0,1630,448,2,1,1,3,0,0,0.6510739474735278,0.34892605252647224
ac322ff1-1dbd-4590-b257-88e37f12e1e4,Seahawks,Broncos,26,20,9/21/2014,2014,3,-4.0,Broncos (deferred),outdoors,fieldturf,213.0,68447.0,70.0,67.0,7.0,0.0,2,3.0,14.0,0.0,3.0,6.0,26,37,129,1,25,35,275,2,1,3,20,255,384,1,0,1,7,34,7,17,0,0,2284,332,1,1,1,2,1,7,2,3.0,0.0,0.0,17.0,0.0,20,20,36,0,31,49,303,2,1,1,7,296,332,1,1,2,4,27,6,16,0,0,1662,384,1,1,0,1,3,20,0.6836787557124937,0.3163212442875063
c9e4e401-b61c-427d-a291-4cb34c2c9394,Giants,Texans,30,17,9/21/2014,2014,3,-1.0,Texans (deferred),outdoors,fieldturf,175.0,77462.0,70.0,94.0,4.0,0.0,2,0.0,14.0,3.0,13.0,0.0,26,42,193,1,21,28,234,2,0,1,8,226,419,2,1,1,4,31,4,12,0,1,1954,411,3,1,0,3,2,7,2,0.0,0.0,10.0,7.0,0.0,20,25,119,1,21,35,299,1,3,2,7,292,411,1,0,3,5,40,2,12,1,2,1646,419,0,2,1,1,1,8,0.7464978501294722,0.25350214987052777
ba40fcb2-945f-4322-a742-4163b1b754a3,Bills,Chargers,10,22,9/21/2014,2014,3,-2.5,Chargers (deferred),outdoors,a_turf,184.0,68611.0,72.0,73.0,24.0,0.0,2,0.0,3.0,7.0,0.0,0.0,18,22,87,0,23,40,238,1,0,3,33,205,292,1,0,0,11,110,6,14,0,2,1706,333,0,0,0,0,2,6,2,7.0,6.0,7.0,2.0,0.0,20,36,83,0,18,25,256,2,0,2,6,250,333,0,0,0,6,44,5,13,0,0,1894,292,0,1,0,0,3,33,0.15983163463516667,0.8401683653648333
f243c4e7-c1e9-461f-a253-14d7ba3e9115,Cardinals,49ers,23,14,9/21/2014,2014,3,3.0,True,retractable roof (closed),grass,182.0,61572.0,,,,,2,3.0,3.0,14.0,3.0,0.0,24,27,84,0,19,34,254,2,0,0,0,254,338,1,1,1,5,36,8,13,1,1,1660,318,0,0,0,0,1,9,2,7.0,7.0,0.0,0.0,0.0,20,23,82,1,29,37,245,1,0,1,9,236,318,0,0,0,9,107,6,12,1,1,1940,338,0,1,1,1,0,0,0.5329586825398612,0.46704131746013877
db46654b-f841-4421-8742-92743bfb6faf,Bengals,Titans,33,7,9/21/2014,2014,3,-6.5,Bengals (deferred),outdoors,fieldturf,176.0,56743.0,74.0,66.0,20.0,0.0,2,10.0,9.0,7.0,7.0,0.0,25,31,116,3,17,26,184,1,1,0,0,184,300,0,0,1,7,50,3,9,0,1,1724,326,2,2,0,2,2,8,2,0.0,0.0,0.0,7.0,0.0,22,28,149,1,17,34,185,0,2,2,8,177,326,2,0,2,11,99,2,12,1,2,1876,300,1,0,0,1,0,0,0.8322780966625833,0.16772190333741666
621d1ddf-0d45-4422-8dff-3680cdaa3c32,Browns,Ravens,21,23,9/21/2014,2014,3,1.5,False,outdoors,grass,177.0,67407.0,71.0,70.0,23.0,,2,7.0,0.0,14.0,0.0,0.0,19,30,85,2,19,25,290,1,0,0,0,290,375,1,0,0,12,94,5,11,0,0,1745,377,1,0,0,1,0,0,2,3.0,7.0,7.0,6.0,0.0,23,33,160,1,19,31,217,1,1,0,0,217,377,0,0,1,5,32,4,12,0,1,1855,375,0,1,0,0,0,0,0.48477525205116667,0.5152247479488333
1be4a0a9-aa9f-4257-857c-1ecdc24b2f9d,Dolphins,Chiefs,15,34,9/21/2014,2014,3,-5.5,Chiefs (deferred),outdoors,grass,181.0,70313.0,88.0,56.0,4.0,0.0,2,0.0,3.0,12.0,0.0,0.0,18,20,141,0,21,43,205,1,0,4,14,191,332,1,0,0,6,65,4,15,0,2,1578,342,0,4,2,2,5,18,2,0.0,14.0,7.0,13.0,0.0,23,41,174,2,19,25,186,3,0,5,18,168,342,4,2,2,4,23,9,16,1,1,2022,332,0,1,0,0,4,14,0.28512246692474996,0.71487753307525
