id,home_team,away_team,home_score,away_score,date,year,week,home_spread,home_won_toss,roof,surface,duration,attendance,temperature,humidity,wind_speed,wind_chill,home_games_played,home_first_quarter_points,home_second_quarter_points,home_third_quarter_points,home_fourth_quarter_points,home_overtime_points,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_quarter_points,away_second_quarter_points,away_third_quarter_points,away_fourth_quarter_points,away_overtime_points,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced,home_average_win_probability,away_average_win_probability
4e2dbd50-810c-407e-a6da-8e68d29d3245,Broncos,Ravens,49,27,9/5/2013,2013,1,-7.5,Broncos (deferred),outdoors,grass,218.0,76977.0,83.0,30.0,7.0,0.0,0,0.0,14.0,21.0,14.0,0.0,24,23,65,0,27,42,462,7,0,3,17,445,510,3,2,2,8,61,8,15,0,0,1572,393,2,1,0,2,4,27,0,7.0,10.0,0.0,10.0,0.0,24,21,58,1,34,62,362,2,2,4,27,335,393,1,0,2,7,53,8,22,0,1,2028,510,0,3,2,2,3,17,0.6509843527037221,0.3490156472962779
40d876f6-3de0-4519-afd3-ac2898590837,Jets,Buccaneers,18,17,9/8/2013,2013,1,4.0,Jets (deferred),outdoors,fieldturf,201.0,76957.0,82.0,50.0,9.0,0.0,0,2.0,10.0,0.0,6.0,0.0,22,29,90,0,24,39,256,1,1,5,42,214,304,2,1,2,6,45,7,18,0,0,1942,250,1,3,1,2,3,25,0,7.0,7.0,0.0,3.0,0.0,12,25,65,1,15,31,210,1,1,3,25,185,250,3,1,2,13,102,6,16,0,0,1658,304,1,2,1,2,5,42,0.4185028921705001,0.5814971078294999
df55afa4-bbb8-44dc-8e8c-8c9f16717fdb,Lions,Vikings,34,24,9/8/2013,2013,1,-4.0,True,dome,fieldturf,201.0,62461.0,,,,,0,3.0,10.0,14.0,7.0,0.0,28,34,112,2,28,43,357,2,1,0,0,357,469,3,1,2,11,88,5,13,0,1,2179,330,3,1,1,4,3,11,0,7.0,7.0,10.0,0.0,0.0,16,22,105,2,18,28,236,1,3,3,11,225,330,1,1,4,5,52,2,10,1,2,1421,469,1,3,1,2,0,0,0.5579242706733611,0.44207572932663886
a900314e-4a25-4977-84ca-134c16382a02,Jaguars,Chiefs,2,28,9/8/2013,2013,1,3.5,True,outdoors,grass,186.0,59416.0,85.0,55.0,10.0,0.0,0,2.0,0.0,0.0,0.0,0.0,12,23,71,0,19,41,157,0,2,6,50,107,178,0,0,2,5,30,5,19,0,1,1710,292,0,1,0,0,1,2,0,14.0,7.0,0.0,7.0,0.0,17,27,121,1,21,34,173,2,0,1,2,171,292,1,0,0,3,20,5,15,0,0,1890,178,2,0,0,2,6,50,0.11529647507205557,0.8847035249279445
aff09430-a7ab-413e-beca-8f240d86a351,Steelers,Titans,9,16,9/8/2013,2013,1,-6.0,False,outdoors,grass,176.0,61585.0,73.0,76.0,9.0,,0,2.0,0.0,0.0,7.0,0.0,14,15,31,0,21,33,191,1,1,5,28,163,194,2,1,2,4,47,4,13,1,1,1559,229,0,1,0,0,1,8,0,0.0,7.0,3.0,6.0,0.0,17,42,112,1,11,20,125,0,0,1,8,117,229,1,0,0,6,60,6,15,1,1,2041,194,1,2,1,2,5,28,0.32017563611816663,0.6798243638818333
ac1ae0d8-d218-49e2-a99b-d292f7603e33,Saints,Falcons,23,17,9/8/2013,2013,1,-3.5,False,dome,sportturf,175.0,72348.0,,,,,0,0.0,13.0,7.0,3.0,0.0,18,29,78,0,26,35,357,2,1,2,16,341,419,0,0,1,6,57,6,13,0,1,2111,367,1,2,1,2,3,25,0,10.0,0.0,7.0,0.0,0.0,18,14,88,0,25,38,304,2,1,3,25,279,367,2,1,2,2,19,3,11,0,1,1489,419,1,0,0,1,2,16,0.5201694997040001,0.47983050029599994
ed64c9ff-13e7-44ae-864f-052365d84313,Bears,Bengals,24,21,9/8/2013,2013,1,-3.0,Bengals (deferred),outdoors,grass,174.0,62213.0,73.0,79.0,11.0,0.0,0,7.0,3.0,7.0,7.0,0.0,17,28,81,1,21,33,242,2,1,0,0,242,323,0,0,1,4,59,6,14,1,1,1890,340,2,2,1,3,1,5,0,7.0,7.0,7.0,0.0,0.0,18,21,63,1,26,33,282,2,2,1,5,277,340,2,1,3,8,84,7,11,0,0,1710,323,1,0,0,1,0,0,0.4572211332204722,0.5427788667795278
3e7ff596-5a13-4b81-8a71-81d2f98ba14e,Browns,Dolphins,10,23,9/8/2013,2013,1,-2.5,Dolphins (deferred),outdoors,grass,199.0,71513.0,70.0,80.0,13.0,0.0,0,0.0,7.0,3.0,0.0,0.0,20,13,47,0,26,53,289,1,3,6,45,244,291,2,0,3,9,57,1,14,2,4,1633,275,1,0,0,1,4,17,0,3.0,3.0,7.0,10.0,0.0,18,23,20,1,24,38,272,1,1,4,17,255,275,0,0,1,10,77,8,16,0,0,1967,291,3,2,0,3,6,45,0.3287763787996111,0.6712236212003889
266c4051-4467-4395-9d7d-8ea59c528a64,Panthers,Seahawks,7,12,9/8/2013,2013,1,3.0,Seahawks (deferred),outdoors,grass,167.0,73294.0,87.0,48.0,7.0,0.0,0,0.0,7.0,0.0,0.0,0.0,17,26,134,0,16,23,125,1,0,1,6,119,253,3,2,2,4,46,5,11,0,0,1786,370,0,1,1,1,2,20,0,0.0,3.0,3.0,6.0,0.0,18,26,70,0,25,33,320,1,0,2,20,300,370,1,1,1,9,99,6,13,0,0,1814,253,0,3,2,2,1,6,0.4572423877300556,0.5427576122699445
1cdd41e9-a228-4811-a4f1-f0843a3ecc4f,Colts,Raiders,21,17,9/8/2013,2013,1,-11.0,Colts (deferred),retractable roof (closed),fieldturf,168.0,65412.0,,,,,0,7.0,7.0,0.0,7.0,0.0,18,26,127,1,18,23,178,2,0,4,31,147,274,0,0,0,3,31,6,10,0,1,1633,372,2,0,0,2,1,16,0,0.0,7.0,3.0,7.0,0.0,20,33,171,1,19,29,217,1,2,1,16,201,372,0,0,2,8,51,7,13,1,1,1967,274,0,0,0,0,4,31,0.6206423072053612,0.3793576927946388
