id,home_team,away_team,home_score,away_score,date,year,week,home_spread,home_won_toss,roof,surface,duration,attendance,temperature,humidity,wind_speed,wind_chill,home_games_played,home_first_quarter_points,home_second_quarter_points,home_third_quarter_points,home_fourth_quarter_points,home_overtime_points,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_quarter_points,away_second_quarter_points,away_third_quarter_points,away_fourth_quarter_points,away_overtime_points,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced,home_average_win_probability,away_average_win_probability
a2bbe568-9b32-4d19-8083-d59470875e46,Giants,Cowboys,17,24,9/5/2012,2012,1,-3.0,True,outdoors,fieldturf,173.0,82287.0,77.0,63.0,5.0,0.0,0,0.0,3.0,7.0,7.0,0.0,15,19,82,1,21,32,213,1,0,3,26,187,269,1,1,1,4,33,4,12,2,2,1553,433,1,0,0,1,2,17,0,0.0,7.0,10.0,7.0,0.0,18,26,143,0,22,29,307,3,1,2,17,290,433,0,0,1,13,86,4,10,0,1,2047,269,0,1,1,1,3,26,0.3182757111396945,0.6817242888603054
838f0ffd-e88f-4eba-a35b-3a05ec1ce799,Lions,Rams,27,23,9/9/2012,2012,1,-9.5,Rams (deferred),dome,fieldturf,189.0,62315.0,,,,,0,0.0,10.0,3.0,14.0,0.0,28,18,83,2,32,48,355,1,3,1,9,346,429,0,0,3,3,27,4,9,0,0,1794,250,0,2,0,0,4,25,0,3.0,10.0,0.0,10.0,0.0,14,26,77,0,17,25,198,1,0,4,25,173,250,2,0,0,7,65,4,12,0,0,1806,429,3,0,0,3,1,9,0.44775559759191663,0.5522444024080834
d37ec877-0586-4ccc-9bae-e868ffd28908,Texans,Dolphins,30,10,9/9/2012,2012,1,-13.0,False,retractable roof (closed),grass,179.0,71566.0,,,,,0,0.0,24.0,3.0,3.0,0.0,19,35,83,2,20,31,266,1,0,2,12,254,337,0,0,0,4,35,7,17,0,0,2084,275,3,3,1,4,2,20,0,3.0,0.0,7.0,0.0,0.0,15,20,76,0,20,36,219,0,3,2,20,199,275,3,1,4,7,78,2,10,0,3,1516,337,0,0,0,0,2,12,0.7262780496876389,0.27372195031236113
a34cbd98-9be6-4fed-b3e2-a92c166eac79,Buccaneers,Panthers,16,10,9/9/2012,2012,1,2.5,Buccaneers (deferred),outdoors,grass,181.0,51533.0,83.0,79.0,15.0,,0,10.0,3.0,0.0,3.0,0.0,18,36,130,0,16,24,138,1,0,2,10,128,258,0,0,0,4,35,5,14,0,0,2247,301,2,2,0,2,3,12,0,0.0,0.0,7.0,3.0,0.0,16,13,10,0,23,33,303,1,2,3,12,291,301,2,0,2,6,65,2,10,0,0,1353,258,0,0,0,0,2,10,0.7834387415272779,0.21656125847272212
8e22e445-450c-4817-8008-7adcb07c0b2d,Cardinals,Seahawks,20,16,9/9/2012,2012,1,3.0,True,retractable roof (closed),grass,215.0,60032.0,,,,,0,3.0,7.0,3.0,7.0,0.0,18,20,43,1,20,36,215,1,1,1,5,210,253,2,1,2,10,102,3,10,0,0,1586,254,1,2,1,2,3,14,0,3.0,0.0,10.0,3.0,0.0,18,33,115,0,18,34,153,1,1,3,14,139,254,2,1,2,13,90,5,16,0,1,2014,253,1,2,1,2,1,5,0.5423235881209445,0.4576764118790555
525e6a07-4a32-4e8c-945a-622cacec6272,Broncos,Steelers,31,19,9/9/2012,2012,1,-2.0,True,outdoors,grass,188.0,76823.0,85.0,12.0,10.0,0.0,0,0.0,7.0,7.0,17.0,0.0,20,27,94,1,19,26,253,2,0,2,13,240,334,1,1,1,6,49,5,9,0,0,1495,284,1,1,0,1,5,36,0,0.0,10.0,3.0,6.0,0.0,19,26,75,0,22,40,245,2,1,5,36,209,284,1,0,1,8,52,11,19,1,2,2105,334,0,1,1,1,2,13,0.48955711850444444,0.5104428814955555
22b60386-4841-4875-ae74-2b671c3b4ee6,Jets,Bills,48,28,9/9/2012,2012,1,-3.0,Bills (deferred),outdoors,fieldturf,198.0,79088.0,74.0,48.0,1.0,0.0,0,7.0,20.0,14.0,7.0,0.0,21,36,118,1,19,27,266,3,1,0,0,266,384,2,0,1,5,34,10,14,0,0,1878,390,3,1,1,4,0,0,0,0.0,7.0,7.0,14.0,0.0,20,26,195,1,18,32,195,3,3,0,0,195,390,1,1,4,6,34,6,9,1,1,1722,384,1,2,0,1,0,0,0.8775563432023612,0.1224436567976388
e94c7a88-cd5b-4cc5-aeca-b5f2abc8e210,Chiefs,Falcons,24,40,9/9/2012,2012,1,2.5,False,outdoors,grass,172.0,71180.0,69.0,47.0,7.0,0.0,0,3.0,14.0,0.0,7.0,0.0,22,33,152,2,21,33,258,1,2,3,17,241,393,1,1,3,2,25,11,16,0,0,1915,376,0,1,0,0,1,7,0,10.0,10.0,14.0,6.0,0.0,21,23,84,1,23,31,299,3,0,1,7,292,376,1,0,0,2,12,5,10,0,0,1685,393,2,1,1,3,3,17,0.24538416407722224,0.7546158359227777
6355f4fa-0379-4bd9-a583-9b46f091fcd8,Bears,Colts,41,21,9/9/2012,2012,1,-9.5,Colts (deferred),outdoors,grass,205.0,62341.0,67.0,66.0,13.0,0.0,0,7.0,17.0,10.0,7.0,0.0,26,33,114,3,21,35,333,2,1,2,19,314,428,0,0,1,7,48,4,12,0,0,2128,356,3,2,2,5,3,16,0,7.0,7.0,0.0,7.0,0.0,22,15,63,1,23,45,309,1,3,3,16,293,356,2,2,5,3,19,2,10,2,2,1472,428,1,0,0,1,2,19,0.7652742986648612,0.23472570133513881
e652fdcc-9a19-4fc0-a6c5-a455152e7755,Vikings,Jaguars,26,23,9/9/2012,2012,1,-3.5,True,dome,sportturf,195.0,56607.0,,,,,0,0.0,7.0,7.0,9.0,3.0,20,29,123,2,20,27,270,0,0,2,4,266,389,1,1,1,5,47,2,10,0,0,1625,355,0,3,1,1,2,18,0,3.0,6.0,3.0,11.0,0.0,22,34,113,0,23,39,260,2,0,2,18,242,355,3,1,1,4,25,9,18,1,2,2269,389,0,1,1,1,2,4,0.5319392039335131,0.4680607960664869
