home_team,away_team,home_score,away_score,date,year,week,home_spread,home_games_played,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced
Raiders,Ravens,17,30,10/8/2017,2017,5,-3,4,15,25,108,1,13,26,159,1,0,3,22,137,245,1,1,1,3,24,6,12,0,1,1577,365,0,1,0,0,0,0,4,19,39,143,2,19,26,222,0,0,0,0,222,365,1,0,0,1,5,7,14,0,0,2023,245,0,1,1,1,3,22
Giants,Chargers,22,27,10/8/2017,2017,5,-3,4,18,25,152,1,21,36,225,2,1,5,42,183,335,2,1,2,10,67,5,15,0,1,1695,382,1,2,0,1,0,0,4,21,29,124,0,21,44,258,3,1,0,0,258,382,2,0,1,11,87,8,18,0,0,1905,335,1,2,1,2,5,42
Colts,49ers,26,23,10/8/2017,2017,5,1,4,25,35,159,2,22,34,314,0,1,4,26,288,447,3,0,1,7,62,8,16,0,0,2237,402,0,2,0,0,2,17,4,23,22,66,0,29,46,353,2,0,2,17,336,402,2,0,0,10,77,4,14,2,2,1865,447,1,3,0,1,4,26
Cowboys,Packers,31,35,10/8/2017,2017,5,-2.5,4,26,35,163,1,25,36,251,3,1,1,6,245,408,3,2,3,7,70,7,12,3,3,2106,342,0,1,1,1,4,39,4,25,25,160,1,19,29,221,3,0,4,39,182,342,1,1,1,6,38,3,7,1,1,1494,408,1,3,2,3,1,6
Texans,Chiefs,34,42,10/8/2017,2017,5,1.5,4,20,23,144,0,16,31,261,5,0,3,13,248,392,1,1,1,7,59,3,10,1,1,1303,450,0,1,0,0,1,1,4,29,35,127,0,29,37,324,3,0,1,1,323,450,1,0,0,6,64,9,16,0,0,2297,392,0,1,1,1,3,13
Bears,Vikings,17,20,10/9/2017,2017,5,3.5,4,16,29,115,0,13,26,166,2,1,1,7,159,274,1,1,2,8,55,3,12,1,1,1716,300,0,1,0,0,4,35,4,17,31,159,1,22,32,176,1,0,4,35,141,300,1,0,0,9,69,6,15,0,0,1884,274,1,1,1,2,1,7
Panthers,Eagles,23,28,10/28/2017,2017,6,-3,5,23,25,80,1,28,52,239,1,3,2,14,225,305,1,0,3,1,1,4,16,1,3,1886,310,0,2,1,1,3,13,5,15,27,101,0,16,30,222,3,0,3,13,209,310,2,1,1,10,126,5,14,1,1,1714,305,3,1,0,3,2,14
Jaguars,Rams,17,27,10/15/2017,2017,6,1,5,19,26,169,1,23,35,241,1,1,5,21,220,389,2,0,1,5,40,4,15,1,1,1919,249,0,2,1,1,3,17,5,12,32,142,0,11,21,124,1,0,3,17,107,249,2,1,1,7,70,4,13,0,0,1681,389,1,2,0,1,5,21
Broncos,Giants,10,23,10/15/2017,2017,6,-13.5,4,20,17,46,0,31,54,394,1,2,4,28,366,412,3,1,3,5,46,5,17,0,2,1764,266,0,1,0,0,3,10,5,12,32,148,0,11,19,128,1,0,3,10,118,266,1,0,0,5,77,4,14,0,0,1836,412,2,3,1,3,4,28
Vikings,Packers,23,10,10/15/2017,2017,6,3,5,24,32,112,1,24,38,239,1,1,0,0,239,351,2,1,2,7,65,4,12,0,1,1929,227,3,2,0,3,4,20,5,14,24,72,0,20,37,175,1,3,4,20,155,227,2,0,3,8,92,4,17,2,3,1671,351,1,2,1,2,0,0
Texans,Browns,33,17,10/15/2017,2017,6,-7,5,18,33,123,0,17,29,225,3,1,1,8,217,340,0,0,1,4,44,5,13,0,0,1744,247,3,1,0,3,4,27,5,16,22,134,0,20,37,140,1,3,4,27,113,247,1,0,3,11,72,3,14,0,0,1856,340,1,0,0,1,1,8
Ravens,Bears,24,27,10/15/2017,2017,6,-5,5,16,26,125,0,24,41,180,0,2,3,14,166,291,1,1,3,8,69,3,18,1,1,1869,342,0,4,2,2,4,23,5,18,54,231,0,9,17,134,2,0,4,23,111,342,4,2,2,5,44,5,17,0,0,2205,291,2,1,1,3,3,14
Saints,Lions,52,38,10/15/2017,2017,6,-5.5,4,19,37,193,2,20,30,186,2,2,0,0,186,379,2,1,3,13,118,2,12,1,1,1931,347,3,3,2,5,5,31,5,18,19,66,0,25,52,312,3,3,5,31,281,347,3,2,5,7,46,9,18,0,1,1669,379,2,2,1,3,0,0
Falcons,Dolphins,17,20,10/15/2017,2017,6,-14,4,19,19,100,1,24,35,248,1,1,2,9,239,339,1,0,1,6,73,6,11,0,1,1536,289,1,0,0,1,0,0,4,20,31,138,0,19,33,151,2,1,0,0,151,289,0,0,1,4,42,5,12,2,3,2064,339,1,1,0,1,2,9
Raiders,Chargers,16,17,10/15/2017,2017,6,-3,5,15,22,109,1,21,30,171,1,2,1,6,165,274,3,0,2,5,40,6,12,0,1,1677,343,0,1,1,1,1,5,5,20,28,80,1,25,36,268,1,0,1,5,263,343,1,1,1,4,32,6,14,1,2,1923,274,2,3,0,2,1,6
Redskins,49ers,26,24,10/15/2017,2017,6,-11.5,4,25,33,94,1,25,37,330,2,1,1,5,325,419,2,1,2,5,43,7,14,0,0,2212,335,1,0,0,1,3,29,5,21,20,85,2,23,47,279,1,1,3,29,250,335,0,0,1,7,40,6,17,1,2,1388,419,1,2,1,2,1,5
Cardinals,Buccaneers,38,33,10/15/2017,2017,6,2.5,5,23,35,160,2,18,22,283,3,1,2,11,272,432,3,1,2,7,61,4,9,0,1,1943,412,2,0,0,2,2,7,4,21,21,68,1,27,42,351,3,2,2,7,344,412,0,0,2,9,49,7,14,2,3,1657,432,1,3,1,2,2,11
Jets,Patriots,17,24,10/15/2017,2017,6,9.5,5,23,24,74,0,31,47,354,2,2,4,20,334,408,1,1,3,6,69,9,17,1,3,2020,375,1,1,1,2,0,0,5,23,25,118,1,20,38,257,2,1,0,0,257,375,1,1,2,6,45,7,13,0,0,1580,408,2,1,1,3,4,20
Chiefs,Steelers,13,19,10/15/2017,2017,6,-3.5,5,12,15,28,0,19,34,246,1,0,3,23,223,251,1,0,0,7,48,3,11,0,2,1401,439,1,1,0,1,1,7,5,23,37,194,1,17,25,252,1,1,1,7,245,439,1,0,1,6,57,4,11,0,0,2199,251,0,1,0,0,3,23
Titans,Colts,36,22,10/16/2017,2017,6,-6.5,5,25,34,168,2,23,32,306,1,1,1,1,305,473,0,0,1,4,45,6,13,1,1,2153,297,0,1,1,1,1,0,5,18,19,85,0,21,37,212,1,0,1,0,212,297,1,1,1,5,51,2,9,0,1,1447,473,1,0,0,1,1,1
Raiders,Chiefs,31,30,10/19/2017,2017,7,3,6,32,21,88,1,29,52,417,3,0,0,0,417,505,0,0,0,10,97,6,13,1,1,1764,425,0,1,0,0,1,11,6,19,23,94,0,25,36,342,3,0,1,11,331,425,1,0,0,8,108,8,15,0,0,1836,505,0,0,0,0,0,0
Rams,Cardinals,33,0,10/22/2017,2017,7,-3,6,28,40,197,2,22,37,235,1,1,1,7,228,425,0,0,1,6,45,13,19,0,0,2341,196,2,1,0,2,3,17,6,10,12,25,0,15,32,188,0,2,3,17,171,196,1,0,2,10,65,3,12,1,2,1259,425,1,0,0,1,1,7
Steelers,Bengals,29,14,10/22/2017,2017,7,-4.5,6,21,43,152,0,15,25,268,2,0,0,0,268,420,0,0,0,1,5,2,11,1,3,2115,179,2,1,0,2,4,32,5,11,17,71,0,17,30,140,2,2,4,32,108,179,1,0,2,5,54,3,11,1,2,1485,420,0,0,0,0,0,0
Chargers,Broncos,21,0,10/22/2017,2017,7,1,6,14,26,80,0,15,26,183,2,0,3,21,162,242,0,0,0,9,81,3,12,0,1,1736,251,1,3,2,3,5,25,5,12,19,69,0,25,35,207,0,1,5,25,182,251,3,2,3,10,68,3,14,0,2,1864,242,0,0,0,0,3,21
Vikings,Ravens,24,16,10/22/2017,2017,7,-5.5,6,17,33,169,1,20,31,188,0,1,0,0,188,357,0,0,1,4,47,7,15,0,0,1921,208,0,3,0,0,5,42,6,16,20,64,0,27,39,186,1,0,5,42,144,208,3,0,0,3,15,6,16,1,1,1679,357,1,0,0,1,0,0
Dolphins,Jets,31,28,10/22/2017,2017,7,-3,5,25,25,53,0,25,37,326,4,2,3,22,304,357,1,0,2,9,76,5,13,0,0,1918,272,1,2,1,2,3,29,6,16,22,92,1,17,27,209,3,1,3,29,180,272,2,1,2,12,124,4,11,0,0,1682,357,2,1,0,2,3,22
Browns,Titans,9,12,10/22/2017,2017,7,6,6,19,26,66,0,22,39,235,0,3,2,17,218,284,0,0,3,12,81,3,13,1,2,1962,269,0,1,1,1,2,14,6,16,32,80,0,21,34,203,0,0,2,14,189,269,1,1,1,5,35,5,17,0,1,2123,284,3,0,0,3,2,17
Bears,Panthers,17,3,10/22/2017,2017,7,2.5,6,5,26,68,0,4,7,107,0,0,4,22,85,153,0,0,0,5,40,2,11,0,0,1285,293,2,1,1,3,5,26,6,20,30,108,0,21,34,211,0,2,5,26,185,293,1,1,3,4,35,6,15,0,1,2315,153,0,0,0,0,4,22
Patriots,Falcons,23,7,10/22/2017,2017,7,-2.5,6,25,36,162,0,21,29,249,2,0,2,8,241,403,1,0,0,8,65,7,13,0,0,2045,343,0,0,0,0,1,10,5,21,22,120,0,23,33,233,1,0,1,10,223,343,0,0,0,6,40,2,9,1,3,1555,403,0,1,0,0,2,8
Colts,Jaguars,0,27,10/22/2017,2017,7,3,6,15,20,96,0,22,37,200,0,0,10,64,136,232,2,0,0,5,55,5,15,0,3,1633,518,0,3,2,2,1,0,6,23,37,188,2,18,27,330,1,0,1,0,330,518,3,2,2,4,34,8,14,0,1,1967,232,0,2,0,0,10,64
Packers,Saints,17,26,10/22/2017,2017,7,3.5,6,16,24,181,2,12,25,87,0,1,1,8,79,260,2,0,1,8,54,4,11,0,0,1384,485,2,1,0,2,1,7,5,25,36,161,2,27,38,331,1,2,1,7,324,485,1,0,2,7,80,8,15,1,1,2216,260,1,2,0,1,1,8
Giants,Seahawks,7,24,10/22/2017,2017,7,3.5,6,14,17,46,0,19,39,134,1,0,1,3,131,177,1,1,1,7,28,2,12,0,1,1474,425,0,1,1,1,1,13,5,26,31,104,0,27,39,334,3,0,1,13,321,425,1,1,1,15,110,6,13,0,1,2126,177,0,1,1,1,1,3
49ers,Cowboys,10,40,10/22/2017,2017,7,6,6,23,22,103,1,22,38,235,0,0,5,48,187,290,4,3,3,2,22,6,13,0,2,1630,501,0,0,0,0,0,0,5,27,43,265,3,17,27,236,3,0,0,0,236,501,0,0,0,5,36,7,11,0,1,1970,290,0,4,3,3,5,48
Bills,Buccaneers,30,27,10/22/2017,2017,7,-3,5,23,33,173,2,20,33,268,1,0,1,7,261,434,1,1,1,4,35,10,16,0,0,1610,447,1,6,2,3,1,6,5,27,25,69,0,32,44,384,3,1,1,6,378,447,6,2,3,5,55,6,11,0,0,1990,434,0,1,1,1,1,7
Eagles,Redskins,34,24,10/23/2017,2017,7,-5.5,6,23,33,127,0,17,25,268,4,1,3,24,244,371,2,0,1,9,55,6,12,0,0,1785,344,1,1,0,1,4,34,5,19,18,75,0,30,40,303,3,1,4,34,269,344,1,0,1,5,55,4,12,0,1,1815,371,1,2,0,1,3,24
Ravens,Dolphins,40,0,10/26/2017,2017,8,-3,7,19,40,174,0,13,22,121,2,0,0,0,121,295,1,0,0,5,40,3,13,0,0,1874,196,2,0,0,2,3,25,6,13,19,45,0,25,44,176,0,2,3,25,151,196,0,0,2,7,43,4,15,0,2,1726,295,0,1,0,0,0,0
Buccaneers,Panthers,3,17,10/29/2017,2017,8,1.5,6,16,22,85,0,21,38,210,0,2,3,16,194,279,1,1,3,6,55,2,12,0,1,1669,254,1,1,0,1,0,0,7,14,31,100,1,18,32,154,1,1,0,0,154,254,1,0,1,5,51,8,17,0,0,1931,279,2,1,1,3,3,16
Eagles,49ers,33,10,10/29/2017,2017,8,-12.5,7,19,31,112,1,18,32,211,2,1,3,19,192,304,0,0,1,4,35,4,14,1,1,1977,238,2,0,0,2,4,23,7,14,24,94,0,17,36,167,1,2,4,23,144,238,0,0,2,6,69,3,15,0,0,1623,304,1,0,0,1,3,19
Patriots,Chargers,21,13,10/29/2017,2017,8,-6.5,7,27,32,97,0,32,47,333,1,0,3,16,317,414,0,0,0,6,80,9,19,1,1,2219,349,1,2,0,1,1,20,7,16,21,157,1,17,30,212,1,1,1,20,192,349,2,0,1,10,77,3,10,1,1,1381,414,0,0,0,0,3,16
Saints,Bears,20,12,10/29/2017,2017,8,-7.5,6,19,30,101,2,23,28,299,0,0,2,13,286,387,2,2,2,7,51,2,9,0,0,1883,307,1,0,0,1,2,14,7,17,31,157,1,14,32,164,0,1,2,14,150,307,0,0,1,4,31,8,17,0,1,1717,387,0,2,2,2,2,13
Lions,Steelers,15,20,10/29/2017,2017,8,3,6,21,22,71,0,27,45,423,0,0,2,12,411,482,1,1,1,6,57,2,12,0,2,1897,392,1,1,1,2,0,0,7,17,29,75,1,17,31,317,1,1,0,0,317,392,1,1,2,5,37,7,14,0,0,1703,482,0,1,1,1,2,12
Jets,Falcons,20,25,10/29/2017,2017,8,6.5,7,15,22,43,0,26,33,257,2,0,3,21,236,279,3,1,1,6,50,5,15,1,1,1901,386,0,4,2,2,1,8,6,18,32,140,0,18,29,254,2,0,1,8,246,386,4,2,2,6,68,5,14,0,0,1699,279,0,3,1,1,3,21
Redskins,Cowboys,19,33,10/29/2017,2017,8,3,6,16,15,49,1,26,39,263,1,1,4,27,236,285,4,2,3,5,32,4,13,1,1,1601,307,0,1,1,1,2,5,6,18,39,169,2,14,22,143,0,0,2,5,138,307,1,1,1,8,89,5,14,1,1,1999,285,1,4,2,3,4,27
Bengals,Colts,24,23,10/29/2017,2017,8,-10.5,6,17,21,58,0,17,29,243,2,0,3,25,218,276,4,2,2,5,54,4,11,0,0,1607,331,1,0,0,1,4,17,7,19,28,115,0,25,39,233,2,1,4,17,216,331,0,0,1,7,45,8,16,0,1,1993,276,0,4,2,2,3,25
Bills,Raiders,34,14,10/29/2017,2017,8,-2,6,17,37,166,2,20,27,165,1,0,0,0,165,331,0,0,0,11,95,6,15,1,1,2137,367,2,4,2,4,0,0,7,23,14,54,1,31,49,313,1,2,0,0,313,367,4,2,4,6,50,3,10,1,2,1463,331,0,0,0,0,0,0
Seahawks,Texans,41,38,10/29/2017,2017,8,-6,6,21,21,33,0,26,41,452,4,1,2,6,446,479,1,0,1,10,120,5,12,0,0,1778,509,3,1,0,3,5,35,6,25,34,142,1,19,30,402,4,3,5,35,367,509,1,0,3,8,93,2,10,1,1,1822,479,1,1,0,1,2,6
Browns,Vikings,16,33,10/29/2017,2017,8,11,7,16,22,115,2,18,34,179,0,0,3,18,161,276,2,2,2,5,74,4,13,0,1,1328,375,1,1,0,1,1,1,7,26,34,88,1,27,43,288,2,1,1,1,287,375,1,0,1,5,58,6,16,0,0,2272,276,0,2,2,2,3,18
Chiefs,Broncos,29,19,10/30/2017,2017,8,-7,7,16,26,79,0,14,32,202,1,1,1,5,197,276,1,1,2,7,69,2,12,0,0,1717,364,3,2,2,5,3,11,6,23,31,177,1,19,36,198,1,3,3,11,187,364,2,2,5,7,53,5,13,0,1,1883,276,1,1,1,2,1,5
Jets,Bills,34,21,11/2/2017,2017,9,3,8,21,41,194,3,14,20,140,1,0,1,3,137,331,0,0,0,10,66,6,14,0,0,2010,307,0,4,3,3,7,41,7,21,22,63,1,29,40,285,2,0,7,41,244,307,4,3,3,11,99,6,16,0,1,1590,331,0,0,0,0,1,3
Jaguars,Bengals,23,7,11/5/2017,2017,9,-6,7,26,40,149,0,24,38,259,1,0,0,0,259,408,1,1,1,5,50,12,18,0,1,2414,148,0,0,0,0,2,17,7,8,17,29,1,10,18,136,0,0,2,17,119,148,0,0,0,8,77,1,8,0,0,1186,408,0,1,1,1,0,0
Eagles,Broncos,51,23,11/5/2017,2017,9,-7,8,25,37,197,3,16,28,234,4,0,2,12,222,419,1,1,1,5,35,5,13,2,4,1794,226,2,1,0,2,3,17,7,14,19,35,0,19,38,208,1,2,3,17,191,226,1,0,2,14,105,3,13,1,1,1806,419,0,1,1,1,2,12
Saints,Buccaneers,30,10,11/5/2017,2017,9,-6.5,7,21,32,151,1,22,27,263,2,0,1,7,256,407,4,2,2,4,28,7,13,0,0,1938,200,0,1,1,1,4,22,7,14,25,87,0,15,28,135,1,0,4,22,113,200,1,1,1,7,50,4,13,0,0,1662,407,0,4,2,2,1,7
Seahawks,Redskins,14,17,11/5/2017,2017,9,-8,7,22,28,148,0,24,45,297,2,2,2,8,289,437,1,0,2,16,138,5,14,0,0,1939,244,0,2,1,1,6,54,7,16,23,51,2,21,31,247,0,0,6,54,193,244,2,1,1,7,62,4,13,0,0,1661,437,2,1,0,2,2,8
Panthers,Falcons,20,17,11/5/2017,2017,9,3,8,20,38,201,2,13,24,137,0,0,1,8,129,330,3,2,2,5,29,4,13,1,2,1972,355,1,1,0,1,2,11,7,17,18,53,0,24,38,313,2,1,2,11,302,355,1,0,1,8,70,4,12,0,3,1628,330,0,3,2,2,1,8
Texans,Colts,14,20,11/5/2017,2017,9,-6,7,19,21,94,0,19,44,219,1,0,2,25,194,288,2,1,1,7,74,4,14,0,1,1741,371,0,1,1,1,3,29,8,17,28,92,0,20,30,308,2,0,3,29,279,371,1,1,1,6,68,4,14,0,0,1859,288,0,2,1,1,2,25
Cowboys,Chiefs,28,17,11/5/2017,2017,9,-2.5,7,24,31,131,2,21,33,249,2,0,1,5,244,375,0,0,0,5,65,7,12,0,0,1877,323,1,0,0,1,2,8,8,17,19,68,0,25,34,263,2,1,2,8,255,323,0,0,1,8,52,4,11,0,1,1723,375,0,0,0,0,1,5
49ers,Cardinals,10,20,11/5/2017,2017,9,2.5,8,17,17,63,1,24,51,294,0,1,5,28,266,329,1,1,2,8,53,6,17,0,2,1418,368,1,1,1,2,0,0,7,20,43,167,0,15,30,201,2,1,0,0,201,368,1,1,2,2,25,7,16,0,0,2182,329,1,1,1,2,5,28
Giants,Rams,17,51,11/5/2017,2017,9,6,7,17,26,111,0,20,38,220,2,1,2,12,208,319,2,2,3,4,52,8,16,0,0,1770,473,0,1,0,0,0,0,7,20,39,162,2,14,22,311,4,0,0,0,311,473,1,0,0,6,55,6,12,0,1,1830,319,1,2,2,3,2,12
Dolphins,Raiders,24,27,11/5/2017,2017,9,3,7,23,18,86,0,34,42,311,3,0,1,2,309,395,2,1,1,11,107,5,12,0,1,1744,379,1,3,1,2,1,5,8,20,27,84,2,21,30,300,1,1,1,5,295,379,3,1,2,10,105,8,15,0,0,1856,395,0,2,1,1,1,2
Titans,Ravens,23,20,11/5/2017,2017,9,-3,7,14,21,71,1,19,28,218,2,1,3,32,186,257,0,0,1,3,39,3,11,0,0,1658,341,2,1,0,2,2,9,8,24,22,73,0,35,53,277,2,2,2,9,268,341,1,0,2,6,39,6,16,3,4,1942,257,1,0,0,1,3,32
Packers,Lions,17,30,11/6/2017,2017,9,2.5,7,21,17,78,2,26,38,245,0,0,3,12,233,311,0,0,0,2,20,2,9,0,2,1385,417,0,2,1,1,1,8,7,24,33,64,1,26,33,361,2,0,1,8,353,417,2,1,1,2,19,8,13,0,0,2215,311,0,0,0,0,3,12
Cardinals,Seahawks,16,22,11/9/2017,2017,10,6,8,24,24,34,1,24,47,273,1,0,2,17,256,290,1,1,1,9,58,6,15,1,3,1747,287,0,1,0,0,5,26,8,14,23,75,0,22,32,238,2,0,5,26,212,287,1,0,0,12,108,3,13,0,0,1853,290,0,1,1,1,2,17
Titans,Bengals,24,20,11/12/2017,2017,10,-4.5,8,27,36,180,2,25,44,264,1,1,4,28,236,416,1,1,2,5,55,7,15,0,0,2409,308,0,2,2,2,1,10,8,15,14,53,1,20,35,265,2,0,1,10,255,308,2,2,2,12,84,1,10,1,1,1191,416,1,1,1,2,4,28
Buccaneers,Jets,15,10,11/12/2017,2017,10,1.5,8,17,31,90,0,17,34,187,1,1,1,6,181,271,1,0,1,6,50,7,16,0,0,1914,275,1,2,1,2,6,43,9,15,19,56,0,23,39,262,1,1,6,43,219,275,2,1,2,8,77,3,15,1,2,1686,271,1,1,0,1,1,6
Jaguars,Chargers,20,17,11/12/2017,2017,10,-5,8,20,27,135,1,28,51,273,1,2,3,10,263,398,0,0,2,9,106,5,18,1,2,2101,322,1,2,1,2,0,0,8,16,30,87,0,21,37,235,2,1,0,0,235,322,2,1,2,7,77,3,15,0,0,1907,398,2,0,0,2,3,10
Rams,Texans,33,7,11/12/2017,2017,10,-12.5,8,19,25,104,0,26,38,361,3,0,3,22,339,443,0,0,0,10,86,6,16,0,1,1891,283,2,2,2,4,3,27,8,17,25,89,0,18,36,221,1,2,3,27,194,283,2,2,4,8,60,4,12,0,1,1709,443,0,0,0,0,3,22
Falcons,Cowboys,27,7,11/12/2017,2017,10,-3.5,8,22,34,132,1,22,29,215,2,1,1,11,204,336,0,0,1,5,35,7,13,0,1,1926,233,0,2,2,2,8,50,8,18,21,107,1,20,30,176,0,0,8,50,126,233,2,2,2,5,54,5,11,0,1,1674,336,1,0,0,1,1,11
Bears,Packers,16,23,11/12/2017,2017,10,-4.5,8,14,17,55,0,21,35,297,1,0,5,29,268,323,1,1,1,8,78,4,14,0,1,1567,342,0,0,0,0,3,30,8,18,37,160,1,18,25,212,1,0,3,30,182,342,0,0,0,5,35,7,16,1,1,2033,323,0,1,1,1,5,29
Colts,Steelers,17,20,11/12/2017,2017,10,10.5,9,13,29,71,0,14,24,222,2,1,3,26,196,267,0,0,1,9,82,6,15,0,0,1802,316,1,1,0,1,1,8,8,18,30,88,0,19,31,236,2,1,1,8,228,316,1,0,1,9,70,5,13,0,0,1798,267,1,0,0,1,3,26
49ers,Giants,31,21,11/12/2017,2017,10,3,9,21,33,186,2,19,25,288,2,1,0,0,288,474,1,1,2,6,44,8,12,0,1,1740,374,0,1,1,1,3,13,8,19,23,114,0,28,37,273,2,0,3,13,260,374,1,1,1,4,35,5,14,3,3,1860,474,1,1,1,2,0,0
Redskins,Vikings,30,38,11/12/2017,2017,10,1,8,24,27,81,2,26,45,327,1,1,1,14,313,394,1,0,1,2,15,5,14,3,5,1866,406,2,0,0,2,0,0,8,21,31,102,1,21,29,304,4,2,0,0,304,406,0,0,2,3,40,8,12,0,0,1734,394,1,1,0,1,1,14
Lions,Browns,38,24,11/12/2017,2017,10,-10,8,16,19,104,1,17,26,249,3,1,4,8,241,345,0,0,1,7,81,5,11,0,0,1526,413,1,1,1,2,4,25,8,26,33,201,2,22,40,237,1,1,4,25,212,413,1,1,2,7,60,5,15,4,4,2074,345,1,0,0,1,4,8
Broncos,Patriots,16,41,11/12/2017,2017,10,7,8,17,28,118,0,18,33,221,1,1,0,0,221,339,1,1,2,5,28,8,15,0,0,1817,396,0,0,0,0,1,6,8,28,29,99,1,28,37,303,3,0,1,6,297,396,0,0,0,1,5,4,11,1,3,1783,339,1,1,1,2,0,0
Bills,Saints,10,47,11/12/2017,2017,10,2,8,10,15,69,0,16,28,135,1,1,2,6,129,198,1,0,1,8,56,2,11,0,1,1117,482,0,1,1,1,0,0,8,32,48,298,6,18,25,184,0,0,0,0,184,482,1,1,1,4,41,6,12,2,2,2483,198,1,1,0,1,2,6
Panthers,Dolphins,45,21,11/13/2017,2017,10,-8,9,30,36,294,2,21,35,254,4,0,0,0,254,548,0,0,0,6,37,11,14,0,0,2139,313,1,0,0,1,0,0,8,17,17,100,1,22,37,213,2,1,0,0,213,313,0,0,1,7,57,7,12,0,1,1461,548,0,0,0,0,0,0
Steelers,Titans,40,17,11/16/2017,2017,11,-7,9,25,21,65,0,30,45,299,4,0,3,15,284,349,1,0,0,7,61,4,12,0,1,1900,316,4,0,0,4,5,42,9,17,21,52,1,22,34,306,1,4,5,42,264,316,0,0,4,9,65,5,13,1,2,1700,349,0,1,0,0,3,15
Broncos,Bengals,17,20,11/19/2017,2017,11,-2.5,9,20,34,112,1,23,42,254,1,1,3,25,229,341,1,1,2,5,50,12,21,1,2,2111,190,0,2,0,0,2,13,9,12,26,49,0,15,25,154,3,0,2,13,141,190,2,0,0,3,14,7,15,0,0,1489,341,1,1,1,2,3,25
Packers,Ravens,0,23,11/19/2017,2017,11,2.5,9,16,25,75,0,21,36,239,0,3,6,49,190,265,4,2,5,5,53,4,13,1,4,1797,219,1,1,0,1,3,22,9,14,26,58,1,22,28,183,1,1,3,22,161,219,1,0,1,3,30,3,14,1,1,1803,265,3,4,2,5,6,49
Browns,Jaguars,7,19,11/19/2017,2017,11,7,9,11,18,50,0,16,32,179,1,2,5,45,134,184,6,3,5,0,0,3,13,0,1,1385,284,0,5,1,1,2,9,9,15,44,139,0,17,30,154,1,0,2,9,145,284,5,1,1,6,40,6,20,1,1,2215,184,2,6,3,5,5,45
Vikings,Rams,24,7,11/19/2017,2017,11,1.5,9,27,35,171,2,27,38,280,1,0,0,0,280,451,0,0,0,7,65,7,14,1,1,2242,254,0,1,1,1,2,16,9,15,17,45,1,23,37,225,0,0,2,16,209,254,1,1,1,8,60,3,11,0,1,1358,451,0,0,0,0,0,0
Texans,Cardinals,31,21,11/19/2017,2017,11,-2.5,9,22,34,134,2,22,32,230,2,1,1,7,223,357,4,1,2,6,42,8,15,0,0,2026,292,2,1,0,2,2,13,9,17,18,48,0,22,34,257,3,2,2,13,244,292,1,0,2,10,90,3,10,0,1,1574,357,1,4,1,2,1,7
Cowboys,Eagles,9,37,11/19/2017,2017,11,6,9,14,27,112,0,18,32,145,0,3,4,32,113,225,1,1,4,2,10,3,14,0,1,1831,383,0,0,0,0,0,0,9,17,33,215,2,14,27,168,2,0,0,0,168,383,0,0,0,3,30,5,14,1,1,1769,225,3,1,1,4,4,32
Chargers,Bills,54,24,11/19/2017,2017,11,-7,9,28,35,146,2,25,37,284,2,0,1,1,283,429,1,0,0,1,13,7,14,0,0,2165,393,5,2,1,6,1,4,9,18,22,173,2,21,39,224,1,5,1,4,220,393,2,1,6,6,48,6,14,1,2,1435,429,0,1,0,0,1,1
Dolphins,Buccaneers,20,30,11/19/2017,2017,11,1,9,18,19,83,0,23,40,365,2,3,1,0,365,448,4,2,5,17,123,6,13,0,1,1691,321,0,0,0,0,1,7,9,19,24,53,0,22,37,275,2,0,1,7,268,321,0,0,0,9,82,3,13,0,0,1909,448,3,4,2,5,1,0
Bears,Lions,24,27,11/19/2017,2017,11,3,9,24,30,222,2,18,30,179,1,0,1,3,176,398,1,1,1,5,64,3,9,1,1,1764,352,0,2,1,1,3,12,9,20,24,65,0,21,31,299,2,0,3,12,287,352,2,1,1,6,49,3,10,0,0,1836,398,0,1,1,1,1,3
Giants,Chiefs,12,9,11/19/2017,2017,11,9.5,9,20,32,112,1,19,36,205,0,1,0,0,205,317,1,0,1,5,48,3,13,2,3,1850,363,3,1,0,3,1,1,9,22,29,134,0,27,41,230,0,3,1,1,229,363,1,0,3,9,87,3,11,1,1,2236,317,1,1,0,1,0,0
