id,home_team,away_team,home_score,away_score,date,year,week,home_spread,home_won_toss,roof,surface,duration,attendance,temperature,humidity,wind_speed,wind_chill,home_games_played,home_first_quarter_points,home_second_quarter_points,home_third_quarter_points,home_fourth_quarter_points,home_overtime_points,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_quarter_points,away_second_quarter_points,away_third_quarter_points,away_fourth_quarter_points,away_overtime_points,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced,home_average_win_probability,away_average_win_probability
8ae0b732-def1-4ddc-9a7d-f3faec834755,Eagles,Falcons,18,12,9/6/2018,2018,1,1.0,Eagles (deferred),outdoors,grass,199.0,69696.0,81.0,,8.0,,0,0.0,3.0,7.0,8.0,0.0,18,27,113,2,20,35,119,0,1,2,13,106,219,2,1,2,11,101,8,16,0,0,1930,273,1,1,0,1,4,26,0,3.0,3.0,0.0,6.0,0.0,16,18,74,1,21,43,225,0,1,4,26,199,273,1,0,1,15,135,4,15,0,1,1670,219,1,2,1,2,2,13,0.4743921989271944,0.5256078010728056
02bf9264-c5dd-4abf-a0c1-1d8711e0192a,Ravens,Bills,47,3,9/9/2018,2018,1,-7.5,Bills (deferred),outdoors,grass,201.0,70591.0,61.0,,12.0,,0,14.0,12.0,14.0,7.0,0.0,26,34,117,3,26,38,252,3,0,2,8,244,361,4,1,1,9,78,6,14,0,0,2114,125,2,1,0,2,6,28,0,0.0,0.0,3.0,0.0,0.0,10,22,83,0,11,33,70,0,2,6,28,42,125,1,0,2,10,100,2,15,0,1,1486,361,0,4,1,1,2,8,0.9016266111100557,0.09837338888994429
5a3f4c7c-04ea-476d-b460-e93c120d9ce3,Giants,Jaguars,15,20,9/9/2018,2018,1,3.0,Giants (deferred),outdoors,fieldturf,184.0,77992.0,59.0,,7.0,,0,3.0,3.0,3.0,6.0,0.0,15,23,114,1,23,37,210,0,1,2,14,196,310,1,1,2,6,43,4,13,0,2,1829,297,1,0,0,1,1,8,0,3.0,10.0,0.0,7.0,0.0,17,28,137,0,18,33,168,1,1,1,8,160,297,0,0,1,11,119,4,13,0,0,1771,310,1,1,1,2,2,14,0.2984807206388889,0.7015192793611111
19100b2c-5452-4736-8138-3d87343296d3,Saints,Buccaneers,40,48,9/9/2018,2018,1,-10.0,Buccaneers (deferred),dome,sportturf,193.0,73038.0,,,,,0,10.0,14.0,0.0,16.0,0.0,26,13,43,2,37,45,432,3,0,1,7,425,468,2,2,2,8,77,4,9,1,1,1671,529,0,1,0,0,0,0,0,14.0,17.0,10.0,7.0,0.0,26,34,112,1,21,28,417,4,0,0,0,417,529,1,0,0,7,70,8,13,0,0,1929,468,0,2,2,2,1,7,0.2485495425115278,0.7514504574884722
47649487-66c7-4942-b270-464b04fd4d47,Patriots,Texans,27,20,9/9/2018,2018,1,-6.0,Texans (deferred),outdoors,fieldturf,192.0,65878.0,62.0,,10.0,,0,7.0,14.0,3.0,3.0,0.0,23,31,122,0,26,39,267,3,1,2,10,257,379,3,2,3,6,36,4,14,1,1,1870,307,1,1,1,2,3,18,0,3.0,3.0,7.0,7.0,0.0,21,34,167,1,17,34,158,1,1,3,18,140,307,1,1,2,6,44,2,11,0,1,1730,379,1,3,2,3,2,10,0.8234900124315279,0.17650998756847214
9a664021-654f-484a-b432-e929f2717699,Vikings,49ers,24,16,9/9/2018,2018,1,-6.0,49ers (deferred),dome,sportturf,192.0,66673.0,,,,,0,3.0,7.0,14.0,0.0,0.0,19,32,116,0,20,36,227,2,0,3,17,210,326,1,1,1,7,52,7,17,0,1,1869,303,3,3,1,4,3,24,0,0.0,3.0,10.0,3.0,0.0,20,25,90,0,15,33,237,1,3,3,24,213,303,3,1,4,3,21,5,13,0,0,1731,326,0,1,1,1,3,17,0.7579041924263611,0.2420958075736389
2be441d4-586a-4027-bd3e-6e70643f6526,Dolphins,Titans,27,20,9/9/2018,2018,1,-9.5,Dolphins (deferred),outdoors,grass,428.0,65184.0,89.0,,7.0,,0,0.0,7.0,3.0,17.0,0.0,18,29,120,0,20,28,222,2,2,1,8,214,334,0,0,2,7,51,2,10,0,1,1825,336,3,0,0,3,0,0,0,3.0,0.0,0.0,17.0,0.0,19,29,116,1,20,38,220,0,3,0,0,220,336,0,0,3,5,48,6,14,0,2,1775,334,2,0,0,2,1,8,0.645195992075,0.354804007925
2a072038-eda3-42eb-879a-56f78695a3ab,Colts,Bengals,23,34,9/9/2018,2018,1,1.0,Colts (deferred),retractable roof (closed),fieldturf,184.0,58699.0,,,,,0,3.0,13.0,7.0,0.0,0.0,24,22,75,0,39,53,305,2,1,2,14,291,366,1,1,2,7,91,11,17,0,0,1968,316,1,2,1,2,2,14,0,3.0,7.0,7.0,17.0,0.0,19,20,101,1,21,28,229,2,1,2,14,215,316,2,1,2,8,94,4,8,0,0,1632,366,1,1,1,2,2,14,0.5770442235134167,0.42295577648658333
44e614c1-21ce-47a5-b7cf-2734e728ca2a,Browns,Steelers,21,21,9/9/2018,2018,1,3.5,Browns (deferred),outdoors,grass,234.0,67431.0,58.0,,11.0,,0,0.0,0.0,7.0,14.0,0.0,22,38,177,2,15,40,150,1,1,7,47,103,280,1,0,1,11,87,5,18,0,1,2088,450,3,3,3,6,4,22,0,0.0,7.0,14.0,0.0,0.0,25,35,159,2,23,41,313,1,3,4,22,291,450,3,3,6,12,116,7,15,0,0,2112,280,1,1,0,1,7,47,0.31526986979849997,0.6847301302015001
aa73461a-a36a-47ee-98d0-1958983f5f1a,Chargers,Chiefs,28,38,9/9/2018,2018,1,-3.5,Chiefs (deferred),outdoors,grass,188.0,25351.0,84.0,,8.0,,0,6.0,6.0,0.0,16.0,0.0,33,22,123,0,34,51,418,3,1,1,6,412,535,2,1,2,7,45,3,11,1,1,2066,362,0,0,0,0,1,0,0,14.0,3.0,14.0,7.0,0.0,19,27,106,0,15,27,256,4,0,1,0,256,362,0,0,0,6,50,4,10,0,0,1534,535,1,2,1,2,1,6,0.19066200837066666,0.8093379916293333
