id,home_team,away_team,home_score,away_score,date,year,week,home_spread,home_won_toss,roof,surface,duration,attendance,temperature,humidity,wind_speed,wind_chill,home_games_played,home_first_quarter_points,home_second_quarter_points,home_third_quarter_points,home_fourth_quarter_points,home_overtime_points,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_quarter_points,away_second_quarter_points,away_third_quarter_points,away_fourth_quarter_points,away_overtime_points,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced,home_average_win_probability,away_average_win_probability
e0101fbb-f226-4db6-84e1-2e926d8b266d,Packers,Saints,42,34,9/8/2011,2011,1,-4.0,True,outdoors,grass,189.0,70555.0,68.0,67.0,5.0,0.0,0,21.0,7.0,7.0,7.0,0.0,27,27,103,2,27,35,312,3,0,2,16,296,399,0,0,0,6,48,8,12,0,0,1974,477,0,2,1,1,3,23,0,7.0,10.0,10.0,7.0,0.0,27,21,81,0,32,49,419,3,0,3,23,396,477,2,1,1,3,15,9,14,0,1,1626,399,0,0,0,0,2,16,0.8056141520129166,0.19438584798708336
995c63a5-61f0-4171-8dc0-ff086873be00,Chargers,Vikings,24,17,9/11/2011,2011,1,-9.0,False,outdoors,grass,169.0,66716.0,74.0,52.0,7.0,0.0,0,7.0,0.0,7.0,10.0,0.0,31,27,77,1,33,48,335,2,2,2,5,330,407,1,0,2,4,26,6,13,0,1,2237,187,1,0,0,1,2,11,0,7.0,10.0,0.0,0.0,0.0,10,26,159,0,7,15,39,1,1,2,11,28,187,0,0,1,9,78,4,11,0,0,1363,407,2,1,0,2,2,5,0.42954580414025006,0.57045419585975
bbbdd95d-be27-45bb-9d64-a7eada13a898,Jaguars,Titans,16,14,9/11/2011,2011,1,1.0,Jaguars (deferred),outdoors,grass,183.0,61619.0,87.0,52.0,5.0,0.0,0,7.0,3.0,3.0,3.0,0.0,20,47,163,1,17,24,175,0,0,2,15,160,323,2,1,1,5,39,9,18,0,0,2378,292,1,1,0,1,2,14,0,0.0,0.0,7.0,7.0,0.0,13,13,43,0,21,34,263,2,1,2,14,249,292,1,0,1,7,60,4,11,0,0,1222,323,0,2,1,1,2,15,0.7781959269116666,0.2218040730883334
a8a157b6-6b65-4517-b8d9-a003648028a1,Texans,Colts,34,7,9/11/2011,2011,1,-8.5,True,retractable roof (open),grass,165.0,71444.0,,,,,0,17.0,17.0,0.0,0.0,0.0,26,41,167,2,17,24,220,1,2,1,3,217,384,1,1,3,4,30,5,11,0,0,2204,236,0,3,2,2,3,25,0,0.0,0.0,0.0,7.0,0.0,15,16,64,0,16,31,197,1,0,3,25,172,236,3,2,2,6,60,1,9,0,1,1396,384,2,1,1,3,1,3,0.8956051091941946,0.10439489080580544
7a1c86bf-ab2f-4110-9748-ac311815a4b5,Redskins,Giants,28,14,9/11/2011,2011,1,2.5,True,outdoors,grass,177.0,80121.0,87.0,38.0,5.0,0.0,0,0.0,14.0,7.0,7.0,0.0,21,26,74,1,21,34,305,2,0,4,47,258,332,1,1,1,3,25,5,15,1,1,1956,315,1,1,0,1,4,28,0,7.0,7.0,0.0,0.0,0.0,15,20,75,2,18,32,268,0,1,4,28,240,315,1,0,1,8,63,1,10,0,1,1644,332,0,1,1,1,4,47,0.6106527304723334,0.38934726952766663
14d27481-ac47-4f08-9334-443590bb30b0,Browns,Bengals,17,27,9/11/2011,2011,1,-6.5,Bengals (deferred),outdoors,grass,202.0,67321.0,72.0,0.0,9.0,0.0,0,0.0,14.0,3.0,0.0,0.0,17,26,83,0,19,40,213,2,1,2,11,202,285,1,0,1,11,72,4,15,1,2,1777,294,0,2,0,0,4,18,0,10.0,3.0,0.0,14.0,0.0,17,33,139,1,15,27,173,2,0,4,18,155,294,2,0,0,3,22,7,17,0,0,1823,285,1,1,0,1,2,11,0.45608951528097225,0.5439104847190277
d89ca99d-0326-423a-bda6-22079991a27f,49ers,Seahawks,33,17,9/11/2011,2011,1,-6.0,49ers (deferred),outdoors,grass,200.0,69732.0,68.0,63.0,15.0,0.0,0,0.0,16.0,0.0,17.0,0.0,12,32,85,1,15,20,124,0,0,0,0,124,209,1,0,0,9,102,1,12,0,0,1867,219,1,3,2,3,5,42,0,0.0,0.0,7.0,10.0,0.0,18,22,64,0,21,37,197,2,1,5,42,155,219,3,2,3,11,72,5,15,1,1,1733,209,0,1,0,0,0,0,0.7502834727643334,0.24971652723566662
7bda17de-bd4e-4370-844e-44127afaec76,Ravens,Steelers,35,7,9/11/2011,2011,1,-1.5,Steelers (deferred),outdoors,sportturf,182.0,71434.0,75.0,71.0,2.0,0.0,0,14.0,7.0,11.0,3.0,0.0,17,31,170,1,17,29,224,3,0,1,9,215,385,0,0,0,7,75,7,16,0,1,1951,312,3,4,4,7,4,34,0,0.0,7.0,0.0,0.0,0.0,20,16,66,0,22,41,280,1,3,4,34,246,312,4,4,7,6,53,3,9,0,1,1649,385,0,0,0,0,1,9,0.8633617713553334,0.13663822864466657
f5ef2479-53dd-4212-818b-1c87871613b2,Jets,Cowboys,27,24,9/11/2011,2011,1,-6.0,False,outdoors,fieldturf,187.0,78702.0,70.0,89.0,6.0,0.0,0,0.0,7.0,3.0,17.0,0.0,19,16,45,0,26,44,335,2,1,4,20,315,360,3,1,2,0,0,6,14,0,0,1567,390,1,3,2,3,4,16,0,7.0,3.0,7.0,7.0,0.0,21,26,64,1,23,36,342,2,1,4,16,326,390,3,2,3,7,40,4,12,0,0,2033,360,1,3,1,2,4,20,0.24869354648636116,0.7513064535136389
10a95d63-4bdc-4bd3-8522-08575f73bcff,Chiefs,Bills,7,41,9/11/2011,2011,1,-4.0,True,outdoors,grass,178.0,68755.0,75.0,65.0,,0.0,0,0.0,7.0,0.0,0.0,0.0,13,18,108,0,22,36,119,1,1,2,14,105,213,2,2,3,1,3,3,13,0,0,1378,364,1,1,0,1,1,7,0,14.0,6.0,14.0,7.0,0.0,23,39,163,1,17,26,208,4,1,1,7,201,364,1,0,1,5,30,7,14,0,0,2222,213,1,2,2,3,2,14,0.09936235756272221,0.9006376424372777
