home_team,away_team,home_score,away_score,date,year,week,home_spread,home_games_played,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced
Titans,Chiefs,17,14,9/10/2000,2000,2,-8.5,1,23,29,121,0,23,36,255,2,2,4,23,232,353,1,1,3,7,70,9,16,0,1,1985,189,0,2,0,0,3,17,1,14,33,62,0,13,21,144,1,0,3,17,127,189,2,0,0,10,72,6,15,0,1,1793,353,2,1,1,3,4,23
49ers,Panthers,22,38,9/10/2000,2000,2,3.0,1,21,22,90,2,22,40,307,1,1,1,6,301,391,1,1,2,9,67,4,12,1,3,1433,450,1,1,0,1,2,12,1,27,34,98,2,24,32,364,3,1,2,12,352,450,1,0,1,6,50,6,13,1,1,2167,391,1,1,1,2,1,6
Broncos,Falcons,42,14,9/10/2000,2000,2,-4.5,1,29,39,152,2,20,33,268,3,0,2,13,255,407,0,0,0,7,54,5,13,1,1,2223,186,0,5,3,3,6,32,1,12,13,47,0,12,29,171,1,0,6,32,139,186,5,3,3,10,71,2,11,0,2,1377,407,0,0,0,0,2,13
Eagles,Giants,18,33,9/10/2000,2000,2,-3.0,1,13,12,56,1,19,33,214,1,0,3,33,181,237,0,0,0,5,40,3,10,0,1,1276,387,0,1,0,0,1,0,1,24,39,167,1,21,29,220,2,0,1,0,220,387,1,0,0,4,35,7,14,0,0,2324,237,0,0,0,0,3,33
Colts,Raiders,31,38,9/10/2000,2000,2,-6.5,1,28,20,111,1,33,48,367,3,2,2,16,351,462,1,1,3,7,41,5,10,0,1,1741,359,0,1,0,0,0,0,1,21,38,152,5,15,22,207,0,0,0,0,207,359,1,0,0,5,35,6,12,0,0,1859,462,2,1,1,3,2,16
Seahawks,Rams,34,37,9/10/2000,2000,2,7.5,1,24,24,101,2,20,31,245,1,2,3,8,237,338,1,1,3,1,10,4,9,1,1,1587,476,1,2,0,1,1,7,1,28,22,97,2,35,47,386,1,1,1,7,379,476,2,0,1,4,16,9,14,0,0,2013,338,2,1,1,3,3,8
Lions,Redskins,15,10,9/10/2000,2000,2,5.5,1,15,24,62,0,16,31,194,0,2,2,12,182,244,0,0,2,7,50,4,12,0,0,1745,333,4,1,0,4,1,16,1,20,23,104,0,23,35,245,1,4,1,16,229,333,1,0,4,6,55,8,12,0,0,1855,244,2,0,0,2,2,12
Bengals,Browns,7,24,9/10/2000,2000,2,-6.0,0,17,19,111,0,15,43,250,1,2,7,43,207,318,3,1,3,7,65,6,16,2,3,1557,354,1,1,0,1,1,10,1,17,33,105,1,19,31,259,2,1,1,10,249,354,1,0,1,6,60,5,15,0,2,2043,318,2,3,1,3,7,43
Chargers,Saints,27,28,9/10/2000,2000,2,-5.5,1,15,20,72,1,13,26,137,1,2,5,21,116,188,1,0,2,7,85,1,9,0,2,1434,323,2,2,1,3,0,0,1,28,31,64,0,33,46,259,3,2,0,0,259,323,2,1,3,6,37,9,15,0,0,2166,188,2,1,0,2,5,21
Jets,Patriots,20,19,9/11/2000,2000,2,-6.5,1,18,17,59,0,16,37,281,3,1,2,10,271,330,2,0,1,6,69,5,12,1,1,1320,293,0,0,0,0,6,36,1,21,34,100,0,25,43,229,1,0,6,36,193,293,0,0,0,3,8,11,22,1,2,2280,330,1,2,0,1,2,10
Chiefs,Chargers,42,10,9/17/2000,2000,3,-4.5,2,25,34,117,1,20,33,235,5,1,2,3,232,349,2,0,1,6,30,7,15,1,1,2109,187,1,1,1,2,6,31,2,10,14,49,0,17,35,169,0,1,6,31,138,187,1,1,2,8,86,4,13,0,1,1491,349,1,2,0,1,2,3
Panthers,Falcons,10,15,9/17/2000,2000,3,-6.0,2,17,16,59,0,21,38,241,1,2,4,16,225,284,3,2,4,4,28,4,12,0,1,1606,262,0,3,2,2,2,20,2,10,30,108,1,21,27,174,0,0,2,20,154,262,3,2,2,7,57,3,16,0,0,1994,284,2,3,2,4,4,16
Raiders,Broncos,24,33,9/17/2000,2000,3,-3.0,2,16,19,123,0,13,21,159,2,2,4,19,140,263,2,2,4,5,51,0,4,0,0,1374,387,0,1,1,1,1,6,2,25,39,180,0,21,31,213,2,0,1,6,207,387,1,1,1,3,30,5,13,0,1,2226,263,2,2,2,4,4,19
Lions,Buccaneers,10,31,9/17/2000,2000,3,3.0,2,13,10,17,0,26,36,277,1,2,7,51,226,243,2,1,3,10,51,2,12,0,1,1436,331,0,0,0,0,0,0,2,22,39,120,3,18,30,211,1,0,0,0,211,331,0,0,0,5,45,10,16,0,0,2164,243,2,2,1,3,7,51
Rams,49ers,41,24,9/17/2000,2000,3,-17.0,2,32,28,140,3,23,34,394,2,2,1,5,389,529,2,0,2,3,25,4,9,0,0,1987,401,2,0,0,2,0,0,2,16,21,111,0,21,34,290,3,2,0,0,290,401,0,0,2,7,53,2,10,1,1,1613,529,2,2,0,2,1,5
Dolphins,Ravens,19,6,9/17/2000,2000,3,1.5,2,15,34,106,1,11,16,160,1,1,1,8,152,258,0,0,1,6,38,5,12,0,0,1871,262,1,2,0,1,6,45,2,18,18,118,0,19,31,189,0,1,6,45,144,262,2,0,1,4,20,2,10,0,1,1729,258,1,0,0,1,1,8
Patriots,Vikings,13,21,9/17/2000,2000,3,-1.5,2,18,18,103,1,21,35,190,1,1,3,26,164,267,0,0,1,9,64,5,12,0,2,1252,315,1,2,1,2,4,16,2,23,43,154,1,19,28,177,2,1,4,16,161,315,2,1,2,5,61,10,17,1,1,2348,267,1,0,0,1,3,26
Bears,Giants,7,14,9/17/2000,2000,3,-2.0,2,13,17,48,0,23,36,202,1,0,3,22,180,228,3,1,1,2,30,3,12,0,1,1309,409,0,1,1,1,2,14,2,23,41,172,1,24,33,251,1,0,2,14,237,409,1,1,1,2,15,8,15,0,0,2291,228,0,3,1,1,3,22
Seahawks,Saints,20,10,9/17/2000,2000,3,-6.0,2,22,31,126,1,22,29,193,1,1,4,24,169,295,0,0,1,4,32,7,13,0,0,2087,263,0,1,0,0,2,12,2,13,26,116,0,14,24,159,1,0,2,12,147,263,1,0,0,4,40,7,14,0,1,1513,295,1,0,0,1,4,24
Browns,Steelers,23,20,9/17/2000,2000,3,2.5,2,14,23,61,0,23,31,316,2,0,0,0,316,377,1,1,1,4,26,6,13,0,0,1728,336,1,1,0,1,3,15,1,19,31,170,2,14,29,181,0,1,3,15,166,336,1,0,1,4,35,2,11,2,2,1872,377,0,1,1,1,0,0
Jets,Bills,27,14,9/17/2000,2000,3,-1.0,2,15,36,91,1,16,32,188,1,1,0,0,188,279,1,0,1,3,10,6,17,1,1,1991,354,1,3,3,4,2,17,2,16,23,80,0,21,36,291,2,1,2,17,274,354,3,3,4,7,66,6,13,0,0,1609,279,1,1,0,1,0,0
Jaguars,Bengals,13,0,9/17/2000,2000,3,-13.0,2,15,29,84,0,20,32,176,1,1,4,19,157,241,0,0,1,7,76,4,16,0,1,1889,233,2,3,2,4,5,21,1,14,23,71,0,18,41,183,0,2,5,21,162,233,3,2,4,6,44,4,17,1,2,1711,241,1,0,0,1,4,19
Packers,Eagles,6,3,9/17/2000,2000,3,-4.0,2,19,29,79,0,18,33,189,0,3,5,32,157,236,1,1,4,5,31,5,13,0,0,1940,171,1,1,0,1,5,32,2,12,22,85,0,15,31,118,0,1,5,32,86,171,1,0,1,12,115,5,15,0,0,1660,236,3,1,1,4,5,32
Redskins,Cowboys,21,27,9/18/2000,2000,3,-10.5,2,24,29,107,2,30,49,241,1,1,3,17,224,331,3,1,2,6,82,4,15,4,4,2106,332,1,2,1,2,1,6,2,15,31,153,1,10,23,185,2,1,1,6,179,332,2,1,2,4,20,3,12,1,1,1494,331,1,3,1,2,3,17
Saints,Eagles,7,21,9/24/2000,2000,4,-1.5,3,17,25,146,1,18,38,163,0,2,5,22,141,287,2,2,4,5,40,4,15,0,3,1839,268,0,3,2,2,3,21,3,14,25,67,0,20,32,222,2,0,3,21,201,268,3,2,2,10,64,7,15,0,1,1761,287,2,2,2,4,5,22
Bears,Lions,14,21,9/24/2000,2000,4,-1.0,3,16,31,147,1,21,35,261,1,3,1,7,254,401,6,2,5,9,78,2,12,1,4,1702,274,1,1,0,1,3,13,3,15,29,80,1,20,37,207,2,1,3,13,194,274,1,0,1,6,39,5,16,0,0,1898,401,3,6,2,5,1,7
Buccaneers,Jets,17,21,9/24/2000,2000,4,-7.0,3,12,32,119,0,7,19,135,1,2,2,15,120,239,2,2,4,8,75,3,11,0,0,1711,296,3,1,0,3,1,6,3,16,24,98,0,24,44,204,2,3,1,6,198,296,1,0,3,4,25,5,15,0,0,1889,239,2,2,2,4,2,15
Raiders,Browns,36,10,9/24/2000,2000,4,-10.5,3,18,36,113,3,14,25,179,0,0,1,0,179,292,0,0,0,5,40,5,13,0,0,1977,230,2,1,0,2,3,15,3,14,21,89,0,18,34,156,1,2,3,15,141,230,1,0,2,8,46,2,11,1,2,1623,292,0,0,0,0,1,0
Ravens,Bengals,37,0,9/24/2000,2000,4,-11.5,3,27,38,176,2,22,39,215,2,0,0,0,215,391,1,1,1,10,90,12,17,0,1,2324,94,2,2,2,4,4,15,2,7,16,4,0,15,24,105,0,2,4,15,90,94,2,2,4,8,53,2,11,1,3,1276,391,0,1,1,1,0,0
Dolphins,Patriots,10,3,9/24/2000,2000,4,-4.5,3,12,33,99,0,12,24,153,1,2,1,10,143,242,1,1,3,5,40,6,14,1,1,1802,210,1,2,1,2,2,7,3,12,29,56,0,16,33,161,0,1,2,7,154,210,2,1,2,3,30,4,16,2,4,1798,242,2,1,1,3,1,10
Cardinals,Packers,3,29,9/24/2000,2000,4,-1.0,2,12,13,28,0,21,43,189,0,4,1,8,181,209,0,0,4,5,45,6,14,0,1,1412,455,0,1,1,1,1,9,3,23,36,176,1,18,32,288,1,0,1,9,279,455,1,1,1,6,53,5,12,0,0,2188,209,4,0,0,4,1,8
Chargers,Seahawks,12,20,9/24/2000,2000,4,2.5,3,15,24,91,0,24,40,220,0,2,2,8,212,303,3,0,2,9,71,6,17,0,1,1996,269,0,2,2,2,5,35,3,15,25,108,0,11,21,196,1,0,5,35,161,269,2,2,2,5,45,3,12,0,0,1604,303,2,3,0,2,2,8
Falcons,Rams,20,41,9/24/2000,2000,4,6.5,3,18,21,68,1,22,38,264,1,2,8,46,218,286,3,2,4,5,42,6,14,0,1,1964,395,1,2,1,2,3,15,3,14,25,74,0,12,19,336,4,1,3,15,321,395,2,1,2,10,90,4,9,0,0,1636,286,2,3,2,4,8,46
Broncos,Chiefs,22,23,9/24/2000,2000,4,-7.0,3,21,30,145,1,18,31,208,0,1,1,11,197,342,2,2,3,6,71,3,9,0,0,1781,294,2,1,1,3,1,5,3,21,27,49,1,21,33,250,2,2,1,5,245,294,1,1,3,8,48,6,12,0,0,1819,342,1,2,2,3,1,11
Steelers,Titans,20,23,9/24/2000,2000,4,7.0,2,20,25,115,2,19,37,260,0,0,3,11,249,364,1,1,1,5,35,5,15,0,0,1768,372,3,1,0,3,1,5,2,15,31,85,1,16,30,292,1,3,1,5,287,372,1,0,3,3,25,7,14,0,0,1832,364,0,1,1,1,3,11
Giants,Redskins,6,16,9/24/2000,2000,4,-1.0,3,21,22,93,0,21,44,210,1,1,4,42,168,261,0,0,1,6,59,7,16,1,1,1718,394,0,1,0,0,1,5,3,17,39,110,0,14,20,289,2,0,1,5,284,394,1,0,0,4,25,5,14,0,0,1882,261,1,0,0,1,4,42
Cowboys,49ers,24,41,9/24/2000,2000,4,-6.5,3,18,14,76,1,18,31,250,2,1,3,28,222,298,2,2,3,5,62,4,10,1,1,1367,439,0,0,0,0,0,0,3,27,47,261,1,16,27,178,4,0,0,0,178,439,0,0,0,8,94,11,15,0,0,2233,298,1,2,2,3,3,28
Colts,Jaguars,43,14,9/25/2000,2000,4,-3.5,2,21,28,93,1,23,36,440,4,0,0,0,440,533,1,1,1,11,90,5,12,0,0,1942,286,2,1,0,2,5,40,3,18,24,97,0,21,36,229,2,2,5,40,189,286,1,0,2,4,40,5,14,0,0,1658,533,0,1,1,1,0,0
Lions,Vikings,24,31,10/1/2000,2000,5,-1.0,4,27,25,129,2,25,44,239,1,1,2,13,226,355,0,0,1,9,55,2,11,1,2,1878,439,0,0,0,0,2,8,3,19,29,178,1,17,29,269,3,0,2,8,261,439,0,0,0,10,72,5,12,0,1,1722,355,1,0,0,1,2,13
Panthers,Cowboys,13,16,10/1/2000,2000,5,-6.5,3,13,29,119,1,17,29,161,0,0,1,8,153,272,5,2,2,5,55,6,14,2,4,1669,291,2,0,0,2,2,13,4,20,38,173,1,15,23,131,0,2,2,13,118,291,0,0,2,4,45,7,14,0,1,2163,272,0,5,2,2,1,8
Bills,Colts,16,18,10/1/2000,2000,5,-1.5,3,21,33,170,0,21,32,246,1,0,4,31,215,385,1,0,0,8,60,7,16,1,1,2159,265,1,0,0,1,1,3,3,14,24,81,0,16,27,187,2,1,1,3,184,265,0,0,1,3,20,6,11,0,0,1441,385,0,1,0,0,4,31
49ers,Cardinals,27,20,10/1/2000,2000,5,-3.5,4,18,32,130,2,22,33,220,1,0,1,5,215,345,1,1,1,6,40,7,16,0,0,1930,365,0,4,2,2,0,0,3,16,24,126,1,24,41,239,1,0,0,0,239,365,4,2,2,4,40,3,13,2,3,1670,345,0,1,1,1,1,5
Redskins,Buccaneers,20,17,10/1/2000,2000,5,-1.5,4,14,32,145,1,20,32,207,1,0,3,22,185,330,3,1,1,8,48,5,18,0,0,1957,255,1,3,1,2,4,19,4,16,28,72,1,19,38,202,1,1,4,19,183,255,3,1,2,4,40,3,14,0,0,1892,330,0,3,1,1,3,22
Broncos,Patriots,19,28,10/1/2000,2000,5,-8.5,4,26,21,79,0,31,50,361,1,1,4,35,326,405,2,1,2,7,50,7,17,1,2,1968,314,1,0,0,1,3,11,4,19,27,54,0,18,27,271,4,1,3,11,260,314,0,0,1,5,17,5,13,0,1,1632,405,1,2,1,2,4,35
Bengals,Dolphins,16,31,10/1/2000,2000,5,7.0,3,24,35,191,0,20,38,178,1,0,3,19,159,350,1,1,1,10,123,6,15,1,2,2020,302,1,1,1,2,2,12,4,18,29,159,1,14,21,155,2,1,2,12,143,302,1,1,2,8,61,6,11,0,0,1580,350,0,1,1,1,3,19
Packers,Bears,24,27,10/1/2000,2000,5,-5.5,4,22,14,44,0,31,48,333,3,1,2,13,320,364,2,2,3,4,35,4,12,0,1,1690,370,0,2,0,0,5,11,4,13,36,178,1,11,20,203,2,0,5,11,192,370,2,0,0,8,65,4,15,0,0,1910,364,1,2,2,3,2,13
Jaguars,Steelers,13,24,10/1/2000,2000,5,-11.0,4,17,16,26,0,23,45,225,1,1,7,45,180,206,1,1,2,10,75,5,15,2,4,1490,332,1,2,2,3,2,9,3,22,44,209,3,10,16,132,0,1,2,9,123,332,2,2,3,7,55,4,11,0,0,2110,206,1,1,1,2,7,45
Browns,Ravens,0,12,10/1/2000,2000,5,8.5,4,11,13,23,0,21,36,207,0,3,0,0,207,230,3,1,4,8,60,4,11,1,2,1396,348,1,0,0,1,1,9,4,22,37,188,0,18,34,169,0,1,1,9,160,348,0,0,1,6,62,5,13,0,0,2204,230,3,3,1,4,0,0
Rams,Chargers,57,31,10/1/2000,2000,5,-17.0,4,29,26,163,1,27,34,465,5,0,2,14,451,614,0,0,0,4,36,5,11,1,1,1825,381,1,1,1,2,3,15,4,23,15,48,2,27,40,348,2,1,3,15,333,381,1,1,2,3,15,5,11,0,0,1775,614,0,0,0,0,2,14
Eagles,Falcons,38,10,10/1/2000,2000,5,-3.0,4,22,21,195,1,30,45,311,2,2,1,4,307,502,1,1,3,9,110,8,14,0,0,1912,200,1,0,0,1,2,17,4,13,22,61,0,15,35,156,0,1,2,17,139,200,0,0,1,2,10,2,13,1,2,1688,502,2,1,1,3,1,4
Titans,Giants,28,14,10/1/2000,2000,5,-5.0,3,28,43,152,1,24,35,293,3,0,2,9,284,436,1,1,1,6,64,14,20,0,1,2566,215,3,2,1,4,1,6,4,14,12,24,0,17,36,197,2,3,1,6,191,215,2,1,4,7,48,2,11,1,1,1034,436,0,1,1,1,2,9
Chiefs,Seahawks,24,17,10/2/2000,2000,5,-4.0,4,18,26,136,1,16,27,256,2,0,2,14,242,378,0,0,0,12,77,3,11,0,0,1508,289,1,4,1,2,5,37,4,20,34,186,1,17,28,140,1,1,5,37,103,289,4,1,2,7,45,5,13,0,0,2092,378,0,0,0,0,2,14
Eagles,Redskins,14,17,10/8/2000,2000,6,3.5,5,16,18,75,0,18,35,207,2,2,2,8,199,274,3,2,4,5,48,3,10,0,0,1413,407,1,1,1,2,3,23,5,23,31,141,2,25,36,289,0,1,3,23,266,407,1,1,2,12,80,4,12,0,0,2187,274,2,3,2,4,2,8
Cardinals,Browns,29,21,10/8/2000,2000,6,-4.5,4,20,31,146,1,17,30,171,2,0,1,2,169,315,3,2,2,3,20,2,10,1,2,1863,240,0,0,0,0,1,2,5,12,31,104,3,16,22,138,0,0,1,2,136,240,0,0,0,8,86,5,14,0,1,1737,315,0,3,2,2,1,2
Bengals,Titans,14,23,10/8/2000,2000,6,10.0,4,7,20,129,1,10,23,85,0,0,1,1,84,213,3,2,2,2,10,2,12,0,0,1118,417,1,1,1,2,2,16,4,21,44,203,1,19,31,230,1,1,2,16,214,417,1,1,2,6,50,6,16,1,1,2482,213,0,3,2,2,1,1
Panthers,Seahawks,26,3,10/8/2000,2000,6,-3.5,4,26,33,125,0,27,39,332,2,1,2,10,322,447,1,0,1,5,30,4,11,0,0,2380,209,0,1,0,0,3,26,5,10,11,63,0,19,34,172,0,0,3,26,146,209,1,0,0,12,80,0,11,1,3,1220,447,1,1,0,1,2,10
Patriots,Colts,24,16,10/8/2000,2000,6,3.5,5,19,29,118,0,17,25,204,3,0,3,21,183,301,0,0,0,7,34,5,13,1,1,1610,408,3,1,0,3,2,10,4,27,26,84,0,31,54,334,1,3,2,10,324,408,1,0,3,5,52,9,17,1,1,1990,301,0,0,0,0,3,21
49ers,Raiders,28,34,10/8/2000,2000,6,4.5,5,28,34,136,0,28,41,336,4,0,0,0,336,472,2,2,2,13,124,9,15,0,1,2085,471,1,1,1,2,1,3,4,31,33,164,2,21,43,310,2,1,1,3,307,471,1,1,2,10,74,6,14,0,0,2130,472,0,2,2,2,0,0
Lions,Packers,31,24,10/8/2000,2000,6,-3.0,5,11,24,74,0,13,26,199,3,1,3,20,179,253,0,0,1,6,50,4,13,0,0,1524,339,3,5,2,5,4,23,5,19,22,69,0,27,43,293,2,3,4,23,270,339,5,2,5,4,29,7,16,1,1,2076,253,1,0,0,1,3,20
Dolphins,Bills,22,13,10/8/2000,2000,6,-2.0,5,15,37,120,0,14,24,142,1,1,1,8,134,254,0,0,1,5,64,6,15,0,0,2062,254,1,4,1,2,6,44,4,15,21,76,1,14,32,222,0,1,6,44,178,254,4,1,2,3,40,4,13,1,1,1538,254,1,0,0,1,1,8
Falcons,Giants,6,13,10/8/2000,2000,6,-1.0,5,17,14,13,0,23,47,255,0,2,4,30,225,238,1,1,3,2,13,5,14,0,1,1815,255,2,0,0,2,0,0,5,14,33,104,1,14,25,151,0,2,0,0,151,255,0,0,2,8,71,1,12,0,0,1785,238,2,1,1,3,4,30
Chargers,Broncos,7,21,10/8/2000,2000,6,6.5,5,17,20,65,0,18,43,237,1,3,4,25,212,277,1,0,3,6,57,3,15,1,2,1534,304,0,0,0,0,2,27,5,18,30,96,0,27,40,235,3,0,2,27,208,304,0,0,0,9,113,7,18,1,2,2066,277,3,1,0,3,4,25
