home_team,away_team,home_score,away_score,date,year,week,home_spread,home_games_played,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced
Jaguars,Titans,3,10,9/3/1995,1995,1,4,0,10,22,101,0,10,26,69,0,1,4,24,45,146,2,1,2,6,30,2,12,0,0,1456,240,0,3,1,1,0,0,0,14,41,160,0,13,23,80,1,0,0,0,80,240,3,1,1,10,69,6,16,0,0,2144,146,1,2,1,2,4,24
Eagles,Buccaneers,6,21,9/3/1995,1995,1,-7,0,20,27,111,0,25,36,191,0,1,5,29,162,273,2,1,2,8,44,6,15,0,0,2071,285,1,0,0,1,1,13,0,15,29,83,1,11,19,215,2,1,1,13,202,285,0,0,1,8,49,4,10,0,0,1529,273,1,2,1,2,5,29
Patriots,Browns,17,14,9/3/1995,1995,1,-3,0,27,28,125,1,30,47,302,0,0,0,0,302,427,0,0,0,6,30,6,15,1,1,2025,301,1,0,0,1,3,13,0,13,16,60,0,20,29,254,2,1,3,13,241,301,0,0,1,5,45,5,11,0,0,1575,427,0,0,0,0,0,0
Redskins,Cardinals,27,7,9/3/1995,1995,1,3,0,20,40,259,1,14,27,204,2,1,2,7,197,456,3,1,2,6,35,8,16,0,0,1999,197,4,1,0,4,1,4,0,10,25,109,0,10,23,92,1,4,1,4,88,197,1,0,4,3,17,5,11,0,0,1601,456,1,3,1,2,2,7
Giants,Cowboys,0,35,9/4/1995,1995,1,5.5,0,16,20,65,0,20,34,155,0,1,2,9,146,211,1,0,1,9,49,5,13,0,2,1774,461,0,2,1,1,0,0,0,26,35,232,4,16,21,229,1,0,0,0,229,461,2,1,1,6,48,2,7,1,1,1826,211,1,1,0,1,2,9
Jets,Colts,24,27,9/10/1995,1995,2,2,1,21,32,146,0,19,30,198,2,0,0,0,198,344,4,3,3,10,100,6,11,0,0,1857,361,1,2,2,3,4,25,1,25,31,122,0,23,34,264,2,1,4,25,239,361,2,2,3,5,42,6,13,0,0,2010,344,0,4,3,3,0,0
Cowboys,Broncos,31,21,9/10/1995,1995,2,-10,1,27,38,162,2,18,31,196,2,1,0,0,196,358,1,0,1,7,49,8,14,1,1,2087,287,1,1,1,2,3,24,1,17,21,89,0,17,35,222,3,1,3,24,198,287,1,1,2,9,58,4,13,2,2,1513,358,1,1,0,1,0,0
Chiefs,Giants,20,17,9/10/1995,1995,2,-5.5,1,28,35,155,1,29,47,183,1,1,1,5,178,333,3,1,2,9,75,3,16,5,5,2371,238,0,3,2,2,4,15,1,12,34,102,0,10,14,151,1,0,4,15,136,238,3,2,2,7,81,5,12,0,0,1698,333,1,3,1,2,1,5
Rams,Saints,17,13,9/10/1995,1995,2,-2.5,1,19,32,151,0,12,32,188,1,0,3,17,171,322,0,0,0,9,59,5,15,1,1,1940,308,1,2,1,2,5,36,1,19,15,97,0,24,40,247,1,1,5,36,211,308,2,1,2,6,45,5,12,0,0,1660,322,0,0,0,0,3,17
Vikings,Lions,20,10,9/10/1995,1995,2,-3,1,19,29,155,1,19,29,233,1,0,2,8,225,380,1,1,1,10,96,3,11,0,0,1855,326,1,2,0,1,4,7,1,19,15,54,0,27,48,279,1,1,4,7,272,326,2,0,1,9,59,6,15,0,0,1745,380,0,1,1,1,2,8
Bengals,Jaguars,24,17,9/10/1995,1995,2,-8,1,17,30,118,1,20,30,247,2,0,3,19,228,346,2,2,2,6,49,6,14,1,2,1802,259,1,1,1,2,7,39,1,14,29,119,1,12,30,179,1,1,7,39,140,259,1,1,2,7,59,7,17,1,2,1798,346,0,2,2,2,3,19
Patriots,Dolphins,3,20,9/10/1995,1995,2,1,1,19,21,39,0,25,51,267,0,2,1,14,253,292,1,1,3,7,52,5,15,1,5,1621,406,1,3,2,3,0,0,1,21,35,182,0,15,21,224,2,1,0,0,224,406,3,2,3,10,64,3,8,0,0,1979,292,2,1,1,3,1,14
Browns,Buccaneers,22,6,9/10/1995,1995,2,-7.5,1,19,31,70,0,17,27,256,2,0,1,3,253,323,1,1,1,7,57,3,10,0,0,1792,311,2,2,2,4,7,45,1,24,26,101,1,20,36,255,0,2,7,45,210,311,2,2,4,5,41,8,14,0,2,1808,323,0,1,1,1,1,3
49ers,Falcons,41,10,9/10/1995,1995,2,-13,1,28,31,158,1,27,40,331,3,1,0,0,331,489,0,0,1,3,20,4,12,3,4,2048,267,3,1,0,3,2,14,1,15,11,25,0,27,48,256,1,3,2,14,242,267,1,0,3,5,29,5,14,1,2,1552,489,1,0,0,1,0,0
Titans,Steelers,17,34,9/10/1995,1995,2,5,1,19,24,38,2,19,35,216,0,2,4,38,178,216,2,1,3,5,66,6,14,0,0,1797,250,0,1,1,1,0,0,1,19,36,127,1,13,22,123,1,0,0,0,123,250,1,1,1,12,71,5,11,0,1,1803,216,2,2,1,3,4,38
Bills,Panthers,31,9,9/10/1995,1995,2,-9,1,16,43,172,2,4,21,176,1,3,0,0,176,348,2,0,3,8,62,6,14,0,0,1761,113,1,2,0,1,3,32,1,6,32,101,0,6,23,44,0,1,3,32,12,113,2,0,1,9,50,2,17,0,0,1839,348,3,2,0,3,0,0
Chargers,Seahawks,14,10,9/10/1995,1995,2,-8,1,25,36,146,0,23,35,260,2,1,1,9,251,397,1,1,2,6,65,6,11,0,0,2068,209,2,1,0,2,1,0,1,15,22,82,0,13,29,127,1,2,1,0,127,209,1,0,2,9,57,6,12,0,0,1532,397,1,1,1,2,1,9
Cardinals,Eagles,19,31,9/10/1995,1995,2,-3,1,17,23,30,1,19,30,252,1,2,1,8,244,274,1,0,2,7,37,5,12,0,1,1856,338,1,0,0,1,1,4,1,19,34,168,2,11,21,174,1,1,1,4,170,338,0,0,1,9,73,6,12,0,0,1744,274,2,1,0,2,1,8
Redskins,Raiders,8,20,9/10/1995,1995,2,4.5,1,15,24,98,0,20,34,272,0,1,2,12,260,358,4,2,3,4,34,7,14,0,1,1557,358,0,1,1,1,0,0,1,25,36,153,0,22,29,205,2,0,0,0,205,358,1,1,1,2,14,6,11,0,1,2043,358,1,4,2,3,2,12
Bears,Packers,24,27,9/11/1995,1995,2,-3,1,17,24,92,2,15,25,162,1,1,2,11,151,243,3,1,2,3,31,3,9,2,2,1363,431,1,2,0,1,2,6,1,23,36,125,0,21,38,312,3,1,2,6,306,431,2,0,1,1,5,13,18,0,1,2237,243,1,3,1,2,2,11
Titans,Browns,7,14,9/17/1995,1995,3,8,2,20,29,71,0,22,41,268,1,4,1,12,256,327,2,0,4,3,16,7,14,0,1,1921,270,0,0,0,0,1,9,2,14,30,132,0,10,23,147,2,0,1,9,138,270,0,0,0,6,64,3,11,0,0,1679,327,4,2,0,4,1,12
Bills,Colts,20,14,9/17/1995,1995,3,-4,2,17,29,60,1,19,35,201,0,0,1,0,201,261,2,1,1,8,50,6,15,0,0,1593,296,0,3,1,1,5,36,2,17,28,91,1,19,33,241,1,0,5,36,205,296,3,1,1,11,112,3,14,2,3,2007,261,0,2,1,1,1,0
Broncos,Redskins,38,31,9/17/1995,1995,3,-9,2,28,33,158,3,30,47,327,2,0,1,9,318,476,0,0,0,5,36,9,15,2,3,2286,354,1,0,0,1,1,8,2,20,20,129,1,16,26,233,3,1,1,8,225,354,0,0,1,5,30,3,8,1,1,1314,476,0,0,0,0,1,9
Jets,Jaguars,27,10,9/17/1995,1995,3,-7,2,23,26,79,0,27,43,296,3,1,0,0,296,375,0,0,1,5,46,7,15,1,2,1932,251,1,3,2,3,6,33,2,20,35,146,0,15,33,138,1,1,6,33,105,251,3,2,3,8,44,7,17,1,3,1668,375,1,0,0,1,0,0
Panthers,Rams,10,31,9/17/1995,1995,3,3,2,21,20,89,1,26,47,213,0,5,2,8,205,294,3,2,7,3,25,3,12,0,1,1733,318,0,2,0,0,2,20,2,14,29,116,1,16,27,222,1,0,2,20,202,318,2,0,0,9,75,2,13,0,0,1867,294,5,3,2,7,2,8
49ers,Patriots,28,3,9/17/1995,1995,3,-11.5,2,21,23,90,1,29,42,284,3,1,3,11,273,363,1,0,1,6,45,5,13,1,1,1751,302,3,1,1,4,4,22,2,18,28,76,0,22,52,248,0,3,4,22,226,302,1,1,4,4,29,10,20,1,4,1849,363,1,1,0,1,3,11
Buccaneers,Bears,6,25,9/17/1995,1995,3,2,2,15,22,74,0,15,34,188,0,4,4,23,165,239,3,3,7,4,30,3,11,0,1,1582,335,0,2,2,2,0,0,2,20,35,128,1,18,38,207,0,0,0,0,207,335,2,2,2,6,36,4,15,1,1,2018,239,4,3,3,7,4,23
Saints,Falcons,24,27,9/17/1995,1995,3,-3,2,18,22,50,0,30,44,379,3,0,3,19,360,410,2,1,1,8,56,8,17,0,0,1873,461,1,0,0,1,7,49,2,24,31,124,1,27,39,386,1,1,7,49,337,461,0,0,1,8,62,8,17,0,0,2385,410,0,2,1,1,3,19
Chiefs,Raiders,23,17,9/17/1995,1995,3,-2,2,14,29,121,0,19,28,164,2,0,3,23,141,262,3,1,1,9,67,3,14,0,0,1825,344,2,1,1,3,2,10,2,21,36,151,2,19,30,203,0,2,2,10,193,344,1,1,3,11,75,4,12,0,0,2042,262,0,3,1,1,3,23
Seahawks,Bengals,24,21,9/17/1995,1995,3,-4,2,24,36,143,1,21,30,279,2,1,2,16,263,406,0,0,1,4,63,5,14,0,0,1870,401,1,1,0,1,1,0,2,18,23,110,0,23,43,291,2,1,1,0,291,401,1,0,1,8,70,4,16,3,3,1730,406,1,0,0,1,2,16
Vikings,Cowboys,17,23,9/17/1995,1995,3,8,2,17,27,92,0,22,38,185,2,0,3,25,160,252,2,1,1,6,48,8,17,0,0,1964,387,0,3,2,2,2,13,2,20,23,154,2,24,38,246,1,0,2,13,233,387,3,2,2,5,40,4,13,1,1,1782,252,0,2,1,1,3,25
Lions,Cardinals,17,20,9/17/1995,1995,3,-6.5,2,19,29,160,1,17,26,217,1,0,2,19,198,358,3,3,3,15,109,8,13,0,1,1657,230,0,2,0,0,7,49,2,18,27,121,0,15,25,158,1,0,7,49,109,230,2,0,0,10,82,1,12,1,1,1943,358,0,3,3,3,2,19
Packers,Giants,14,6,9/17/1995,1995,3,-5.5,2,16,25,85,0,14,25,141,2,0,4,28,113,198,2,0,0,6,49,3,12,0,0,1664,303,1,1,0,1,2,12,2,17,24,116,0,23,50,199,0,1,2,12,187,303,1,0,1,11,79,4,18,1,2,1936,198,0,2,0,0,4,28
Eagles,Chargers,21,27,9/17/1995,1995,3,-2,2,18,33,138,0,23,39,196,3,1,2,15,181,319,2,1,2,3,15,5,16,1,2,2097,270,0,3,1,1,1,4,2,11,30,131,0,10,23,143,1,0,1,4,139,270,3,1,1,5,35,4,14,0,0,1503,319,1,2,1,2,2,15
Dolphins,Steelers,23,10,9/18/1995,1995,3,-7,2,16,20,46,1,21,33,225,1,0,3,15,210,256,3,0,0,6,45,4,14,0,0,1698,366,3,2,2,5,4,33,2,21,23,93,0,28,52,306,1,3,4,33,273,366,2,2,5,11,80,5,16,3,4,1902,256,0,3,0,0,3,15
Chargers,Broncos,17,6,9/24/1995,1995,4,-3.5,3,23,39,158,2,18,32,189,0,1,2,13,176,334,0,0,1,8,94,11,19,1,1,2170,246,0,0,0,0,1,5,3,12,15,65,0,19,34,186,0,0,1,5,181,246,0,0,0,13,84,3,13,0,1,1430,334,1,0,0,1,2,13
Rams,Bears,34,28,9/24/1995,1995,4,-1.5,3,22,33,106,0,23,33,249,3,0,2,16,233,339,1,0,0,7,50,7,15,2,2,2138,364,0,3,2,2,0,0,3,20,20,47,0,27,38,317,4,0,0,0,317,364,3,2,2,0,0,7,12,1,2,1462,339,0,1,0,0,2,16
Browns,Chiefs,35,17,9/24/1995,1995,4,-3.5,3,23,32,124,1,22,37,229,2,0,1,8,221,345,2,1,1,5,30,6,14,1,1,2034,322,2,0,0,2,1,9,3,14,16,59,0,29,49,272,2,2,1,9,263,322,0,0,2,8,74,5,16,1,2,1566,345,0,2,1,1,1,8
Bengals,Titans,28,38,9/24/1995,1995,4,-6,3,20,15,60,1,24,46,356,3,0,1,9,347,407,3,2,2,9,84,6,13,0,2,1439,487,0,1,1,1,1,2,3,24,36,137,1,23,26,352,4,0,1,2,350,487,1,1,1,10,67,9,14,0,0,2161,407,0,3,2,2,1,9
Giants,Saints,45,29,9/24/1995,1995,4,-3,3,31,48,218,5,19,27,258,1,1,1,2,256,474,0,0,1,7,51,9,12,0,0,2341,322,2,0,0,2,2,21,3,18,18,87,1,19,32,256,3,2,2,21,235,322,0,0,2,4,30,3,10,2,2,1259,474,1,0,0,1,1,2
Cowboys,Cardinals,34,20,9/24/1995,1995,4,-14.5,3,26,36,189,3,19,30,251,1,0,0,0,251,440,1,1,1,9,61,3,10,1,1,1887,381,3,1,0,3,3,28,3,22,17,52,0,25,34,357,2,3,3,28,329,381,1,0,3,11,63,2,9,0,0,1713,440,0,1,1,1,0,0
Steelers,Vikings,24,44,9/24/1995,1995,4,-5.5,3,22,25,70,2,29,49,338,1,6,2,3,335,405,2,1,7,11,75,6,16,2,2,2016,378,2,3,2,4,1,5,3,20,30,134,1,18,31,249,2,2,1,5,244,378,3,2,4,6,39,4,10,0,1,1584,405,6,2,1,7,2,3
Buccaneers,Redskins,14,6,9/24/1995,1995,4,-3,3,15,30,113,1,13,18,136,1,0,2,13,123,236,2,1,1,9,63,6,11,0,0,1691,311,1,2,1,2,3,14,3,23,24,95,0,21,40,230,0,1,3,14,216,311,2,1,2,4,20,7,15,0,0,1909,236,0,2,1,1,2,13
Raiders,Eagles,48,17,9/24/1995,1995,4,-7,3,28,32,108,2,25,36,351,2,2,2,20,331,439,2,2,4,7,90,9,11,0,0,2099,236,2,4,3,5,7,43,3,17,22,107,1,17,34,172,0,2,7,43,129,236,4,3,5,10,65,4,12,0,2,1501,439,2,2,2,4,2,20
Jaguars,Packers,14,24,9/24/1995,1995,4,10.5,3,13,23,76,0,16,29,156,2,0,5,31,125,201,0,0,0,8,52,5,15,0,2,1575,322,1,2,0,1,2,9,3,16,29,129,1,20,30,202,2,1,2,9,193,322,2,0,1,9,70,9,16,0,0,2025,201,0,0,0,0,5,31
Falcons,Jets,13,3,9/24/1995,1995,4,-4.5,3,24,28,148,0,22,35,224,1,1,3,24,200,348,1,1,2,6,83,1,9,0,0,2017,270,3,2,1,4,2,14,3,16,21,94,0,20,37,190,0,3,2,14,176,270,2,1,4,10,66,6,15,1,1,1583,348,1,1,1,2,3,24
Lions,49ers,27,24,9/25/1995,1995,4,11,3,23,22,30,1,28,42,291,1,0,3,5,286,316,0,0,0,5,25,7,14,1,1,1876,416,1,0,0,1,1,10,3,23,20,78,1,27,44,348,2,1,1,10,338,416,0,0,1,8,46,8,13,1,1,1724,316,0,0,0,0,3,5
Colts,Rams,21,18,10/1/1995,1995,5,-3,3,16,36,235,3,11,19,146,0,1,0,0,146,381,2,1,2,6,58,5,11,0,0,1838,342,2,1,1,3,2,21,4,16,16,37,0,26,45,326,2,2,2,21,305,342,1,1,3,10,75,4,13,1,3,1762,381,1,2,1,2,0,0
Titans,Jaguars,16,17,10/1/1995,1995,5,-9.5,4,19,28,91,0,27,47,225,1,1,2,19,206,297,3,2,3,7,70,11,19,1,1,2048,219,1,2,2,3,3,23,4,16,20,68,1,15,27,174,1,1,3,23,151,219,2,2,3,7,58,1,8,0,0,1552,297,1,3,2,3,2,19
Bengals,Dolphins,23,26,10/1/1995,1995,5,10.5,4,23,24,144,0,18,35,201,3,0,1,3,198,342,0,0,0,5,40,5,11,0,0,1653,490,1,0,0,1,1,8,3,27,20,48,0,33,48,450,2,1,1,8,442,490,0,0,1,14,143,7,13,0,0,1947,342,0,0,0,0,1,3
Cardinals,Chiefs,3,24,10/1/1995,1995,5,1.5,4,16,20,56,0,25,41,308,0,1,7,68,240,296,3,2,3,10,79,7,17,0,3,1879,293,1,1,1,2,1,6,4,17,37,221,1,7,17,78,2,1,1,6,72,293,1,1,2,4,20,4,11,0,0,1721,296,1,3,2,3,7,68
Panthers,Buccaneers,13,20,10/1/1995,1995,5,5.5,3,20,33,159,1,18,32,234,1,1,0,0,234,393,3,3,4,5,50,9,15,0,1,1992,310,0,1,0,0,1,7,4,16,26,58,2,13,33,259,0,0,1,7,252,310,1,0,0,11,56,3,13,2,2,1608,393,1,3,3,4,0,0
Falcons,Patriots,30,17,10/1/1995,1995,5,-3,4,19,22,87,1,26,38,295,1,1,2,7,288,375,2,1,2,10,67,4,13,1,1,1929,332,0,4,3,3,4,28,3,17,26,108,1,24,45,252,1,0,4,28,224,332,4,3,3,8,81,6,18,2,4,1671,375,1,2,1,2,2,7
Redskins,Cowboys,27,23,10/1/1995,1995,5,13,4,19,34,136,1,13,24,192,2,1,1,9,183,319,3,0,1,1,5,4,11,0,1,1636,356,1,2,1,2,2,16,4,19,26,118,0,23,32,254,1,1,2,16,238,356,2,1,2,7,49,4,11,0,0,1964,319,1,3,0,1,1,9
49ers,Giants,20,6,10/1/1995,1995,5,-15,4,22,27,109,1,26,40,202,1,0,0,0,202,311,2,1,1,5,45,8,15,0,0,1911,237,1,2,0,1,2,14,4,17,18,33,0,22,43,218,0,1,2,14,204,237,2,0,1,4,28,7,15,0,1,1689,311,0,2,1,1,0,0
Jets,Raiders,10,47,10/1/1995,1995,5,7.5,4,15,20,94,0,16,34,171,1,0,4,24,147,241,4,3,3,6,35,2,13,0,1,1479,457,0,0,0,0,4,24,4,25,42,220,1,14,23,261,4,0,4,24,237,457,0,0,0,5,19,5,13,0,0,2121,241,0,4,3,3,4,24
Steelers,Chargers,31,16,10/1/1995,1995,5,-2,4,21,39,120,2,12,21,147,0,1,1,6,141,261,1,0,1,7,64,4,10,0,0,1992,327,4,1,0,4,3,25,4,20,20,95,1,22,41,257,1,4,3,25,232,327,1,0,4,12,134,4,12,1,2,1608,261,1,1,0,1,1,6
Saints,Eagles,10,15,10/1/1995,1995,5,-1.5,4,9,16,119,1,12,28,107,0,1,3,26,81,200,0,0,1,7,72,5,13,0,0,1224,302,0,1,1,1,5,26,4,20,43,155,0,18,28,173,0,0,5,26,147,302,1,1,1,5,30,9,18,0,0,2376,200,1,0,0,1,3,26
Seahawks,Broncos,27,10,10/1/1995,1995,5,3,3,26,41,230,3,16,24,222,0,0,4,30,192,422,0,0,0,4,23,9,14,0,0,2223,318,0,2,1,1,0,0,4,18,19,75,0,23,45,243,1,0,0,0,243,318,2,1,1,5,20,6,14,0,2,1377,422,0,0,0,0,4,30
Browns,Bills,19,22,10/2/1995,1995,5,-7,4,16,20,90,0,18,35,224,0,1,3,20,204,294,1,0,1,6,48,4,12,0,0,1662,406,1,1,1,2,1,10,3,23,36,160,0,27,34,256,2,1,1,10,246,406,1,1,2,9,65,7,12,0,0,1938,294,1,1,0,1,3,20
Bears,Panthers,31,27,10/8/1995,1995,6,-13.5,4,27,38,141,1,23,41,259,3,0,1,10,249,390,2,1,1,5,35,8,16,0,0,2044,297,1,1,0,1,0,0,4,10,26,69,0,14,28,228,1,1,0,0,228,297,1,0,1,9,65,5,14,0,0,1556,390,0,2,1,1,1,10
Cowboys,Packers,34,24,10/8/1995,1995,6,-9.5,5,25,34,136,2,24,31,316,2,0,1,4,312,448,1,0,0,5,25,6,12,0,0,1979,369,1,0,0,1,0,0,4,20,19,74,2,21,41,295,1,1,0,0,295,369,0,0,1,5,30,8,14,0,0,1621,448,0,1,0,0,1,4
Raiders,Seahawks,34,14,10/8/1995,1995,6,-9.5,5,24,33,195,1,21,34,346,3,0,3,11,335,530,0,0,0,10,60,4,12,1,1,2035,343,2,1,0,2,2,9,4,19,27,116,1,15,33,236,1,2,2,9,227,343,1,0,2,8,40,0,10,2,3,1565,530,0,0,0,0,3,11
Patriots,Broncos,3,37,10/8/1995,1995,6,-3.5,4,22,19,81,0,27,59,271,0,0,2,23,248,329,3,2,2,4,43,4,15,0,5,1509,403,1,1,0,1,1,5,5,23,35,121,2,21,34,287,2,1,1,5,282,403,1,0,1,8,77,5,13,0,0,2091,329,0,3,2,2,2,23
Vikings,Titans,23,17,10/8/1995,1995,6,-10,4,21,28,107,1,28,43,289,2,2,1,8,281,388,1,1,3,12,75,8,16,0,0,2075,203,2,1,0,2,3,28,5,15,25,75,0,20,32,156,0,2,3,28,128,203,1,0,2,8,42,6,14,0,0,1955,388,2,1,1,3,1,8
Lions,Browns,38,20,10/8/1995,1995,6,1.5,4,22,22,161,3,24,38,273,2,1,3,5,268,429,3,0,1,10,53,7,12,0,0,1732,255,0,1,1,1,1,4,5,15,25,59,0,22,40,200,2,0,1,4,196,255,1,1,1,7,39,6,16,2,2,1868,429,1,3,0,1,3,5
Dolphins,Colts,24,27,10/8/1995,1995,6,-10,4,26,37,148,2,20,31,195,1,0,0,0,195,343,0,0,0,4,32,7,13,2,2,2103,419,0,2,1,1,2,9,4,22,26,109,0,25,33,319,3,0,2,9,310,419,2,1,1,8,65,2,9,4,4,1795,343,0,0,0,0,0,0
Eagles,Redskins,37,34,10/8/1995,1995,6,-3,5,30,38,272,3,30,45,256,1,1,2,4,252,524,4,3,4,11,105,4,15,2,2,2438,291,1,2,1,2,3,26,5,19,26,65,1,22,45,252,2,1,3,26,226,291,2,1,2,8,67,8,19,2,2,1768,524,1,4,3,4,2,4
Buccaneers,Bengals,19,16,10/8/1995,1995,6,-3.5,5,20,35,117,1,15,33,220,0,0,7,38,182,299,2,0,0,5,35,3,15,0,0,2126,312,3,3,3,6,1,6,5,13,23,108,0,16,31,210,1,3,1,6,204,312,3,3,6,7,87,3,11,0,0,1474,299,0,2,0,0,7,38
Bills,Jets,29,10,10/8/1995,1995,6,-9.5,4,22,45,220,1,9,22,101,1,1,1,3,98,318,1,1,2,7,50,2,12,1,1,1691,173,2,2,2,4,4,36,5,14,21,51,0,17,32,158,1,2,4,36,122,173,2,2,4,12,79,5,14,1,1,1909,318,1,1,1,2,1,3
Giants,Cardinals,27,21,10/8/1995,1995,6,-4,5,23,35,186,1,14,23,166,2,2,2,8,158,344,4,2,4,8,64,3,6,0,0,1749,431,1,4,2,3,2,14,5,29,30,140,0,23,38,305,2,1,2,14,291,431,4,2,3,6,29,4,10,0,0,2096,344,2,4,2,4,2,8
Jaguars,Steelers,20,16,10/8/1995,1995,6,10.5,5,17,29,96,1,17,30,189,1,0,4,18,171,267,1,0,0,5,86,3,14,0,0,1926,350,0,3,1,1,0,0,5,16,23,68,0,19,35,282,1,0,0,0,282,350,3,1,1,5,35,3,13,0,2,1674,267,0,1,0,0,4,18
