mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,probability
0.0051857948303222655,0.0003990174194594779,0.034308576583862306,0.0010170180681184388,auto,1,3,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.28714859437751006,-0.2843755976286097,-0.2662455737391138,-0.2881615465594794,-0.2833763996554694,-0.28186288578918167,0.00800044953504827,3991,-0.14218394928836264,-0.1424470757086473,-0.14499928253694935,-0.1414119672836849,-0.14253599272970774,-0.1427156535094704,0.0012084436867368699,0.0
0.004986190795898437,5.560829062314321e-07,0.03291230201721192,0.004039012593693383,auto,1,3,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",-0.2878009459488798,-0.2849189135249359,-0.26968611389894476,-0.289860172036995,-0.2882864030581717,-0.28411128442065386,0.007385811431345018,4051,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
0.005984115600585938,0.0006308264808555578,0.07858991622924805,0.01282477254784752,auto,1,3,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",-0.2860011474469306,-0.2811244979919679,-0.2583022298784573,-0.29600918748205574,-0.28241937027466746,-0.280772248053116,0.012385507021229184,3961,-0.14369094605908386,-0.14273412271259422,-0.14387525709092652,-0.13923566269670445,-0.14356435643564355,-0.14262006899899052,0.001736730713469034,0.0
0.005984210968017578,3.8738433859996607e-07,0.07380313873291015,0.00260065310241649,auto,1,3,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",-0.28626835274003637,-0.28284504678921546,-0.26224181476392444,-0.29748654091366666,-0.2877015726137906,-0.28330909540197774,0.011600625664126661,4021,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
0.005983543395996094,0.0019949913309833004,0.04069132804870605,0.0033018885846042988,auto,1,5,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",-0.2597934595524957,-0.2513253012048193,-0.2473385012919897,-0.26308354866494404,-0.24640826873385016,-0.25359049423110047,0.006698626753886932,3871,-0.17116899892357376,-0.17178902045209904,-0.17532501076194576,-0.17094274644855792,-0.1719070167886354,-0.17222655867496237,0.0015912610413969298,0.0
0.006183147430419922,0.0014657848285637694,0.043683624267578124,0.0033611499204594954,auto,1,5,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",-0.26231508756674987,-0.25275222557656096,-0.24921869935470103,-0.2658477070894354,-0.25214182250336975,-0.25645547988300016,0.006437571811972643,3931,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
0.006581926345825195,0.0007975220943063528,0.10671491622924804,0.013976937498942542,auto,1,5,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",-0.25910499139414805,-0.26027538726333904,-0.23534883720930233,-0.2605684754521964,-0.25212747631352284,-0.2534871706561047,0.009576444776107066,3841,-0.17119483315392897,-0.17039397201291714,-0.17429186396900562,-0.16950495049504952,-0.17087386999569523,-0.1712518979253193,0.0016232940119259235,0.0
0.006183052062988281,0.00039916068418740196,0.11409497261047363,0.017814116456344,auto,1,5,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",-0.2607853731174506,-0.26116672883451636,-0.23813031539117083,-0.2628185713934358,-0.2573355078801502,-0.2560489968441481,0.009133280018522788,3901,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
0.0051860809326171875,0.0003989940156924662,0.04747300148010254,0.0028630828292617546,auto,1,7,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",-0.2467420703221047,-0.24156099617127397,-0.23630227284712338,-0.2519291954507901,-0.23482571323102888,-0.24227269692102776,0.006399693719756192,3751,-0.18304958151182968,-0.18453021682300477,-0.18441143138271238,-0.18167042968715683,-0.18459592188145166,-0.18365151625723108,0.0011426738030720527,0.0
0.0049857616424560545,5.091227651611e-07,0.04468069076538086,0.0007463147223815992,auto,1,7,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",-0.24847744655211298,-0.24243673570769678,-0.23851433313963427,-0.2549521672652611,-0.24027343328163575,-0.2449310044422183,0.006033944725849657,3811,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,
0.006183195114135742,0.00039896966451610907,0.11289839744567871,0.006382754479985958,auto,1,7,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",-0.24528434437458288,-0.24684744810144366,-0.2247886234597198,-0.2523159134454815,-0.23702297456450278,-0.2412535188003219,0.009579032710962223,3721,-0.18227191845521845,-0.18272445684409394,-0.18784646876400152,-0.18019011306631993,-0.18427086719319669,-0.18346076486456614,0.002551208848674566,1.3007380205064652e-113
