mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,param_random_state,param_min_samples_split,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,probability
0.3977361679077148,0.003115084941059163,0.03730006217956543,0.0004883635580085585,1,1,500,42,,,"{'max_depth': 1, 'max_features': 1, 'n_estimators': 500, 'random_state': 42}",-0.22662629926469913,-0.22727199336055431,-0.22555856837983224,-0.22501586435590157,-0.22577685560737684,-0.2260501201417298,0.0008014046555534963,2993,-0.22399440420851977,-0.22413332738731986,-0.22456134737568068,-0.22470212313148927,-0.22452082561328485,-0.2243824055432589,0.00027054929123013227,7.084920152887371e-10
0.7982659339904785,0.018134548571191445,0.0734039306640625,0.0004885006110112384,1,1,1000,42,,,"{'max_depth': 1, 'max_features': 1, 'n_estimators': 1000, 'random_state': 42}",-0.2263081924603845,-0.22709422702602353,-0.225327493192314,-0.22470043322683741,-0.22534841534119948,-0.22575598268803584,0.0008437889845301283,2972,-0.22374810494006286,-0.22379018389833738,-0.22423325419114182,-0.22445019197409433,-0.2242593406014042,-0.22409621512100814,0.000277677888549111,2.268485208885521e-09
0.46216421127319335,0.0049904074107684155,0.03650307655334473,0.0010174950010364977,1,2,500,42,,,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 500, 'random_state': 42}",-0.22245585009400062,-0.2249301180135606,-0.22278819475094702,-0.21969723022469217,-0.22163245848661497,-0.2223009680070261,0.0016970359944826448,2781,-0.2202051593827007,-0.2198878327249745,-0.22044080537249142,-0.22118463659705034,-0.2206031165895603,-0.22046431013335543,0.00043316861250675977,2.234670203706143e-05
0.9337038040161133,0.02138469604614846,0.08018569946289063,0.009905379568239921,1,2,1000,42,,,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 1000, 'random_state': 42}",-0.22240360081031266,-0.2247941913574216,-0.22291469586868978,-0.21981864478776494,-0.2216007122713316,-0.22230656178946162,0.001628183788382925,2783,-0.22030313788393252,-0.21985599811414339,-0.22044119944743598,-0.2212238949093458,-0.22064736117659794,-0.22049431830629113,0.0004477786003460546,5.183695063125063e-05
0.5204086303710938,0.0014658497141469156,0.03690156936645508,3.2340669551493016e-07,1,3,500,42,,,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 500, 'random_state': 42}",-0.22063096061457602,-0.2235063484922248,-0.22122570223737562,-0.21705082429058706,-0.21929821141482037,-0.22034272939771984,0.002135305649471295,2603,-0.2182688905328369,-0.21787784248764439,-0.21861829837147811,-0.21933225319651,-0.21878796829988373,-0.2185770505776706,0.0004899741274658228,0.0003138200643753234
1.0432106971740722,0.013276260194463997,0.07380294799804688,0.0008920699835842731,1,3,1000,42,,,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 1000, 'random_state': 42}",-0.2207217855458054,-0.22357899206363888,-0.22147212613386033,-0.21726909864524402,-0.21956314127018006,-0.2205213069176462,0.0020874660945812474,2620,-0.21849134315490112,-0.2179800165974397,-0.21876794411737582,-0.2195158455779464,-0.21889967954314396,-0.2187309657981614,0.0005034305723296719,0.00037614021880565194
0.58423752784729,0.0027053813921208434,0.037898921966552736,0.000630977237555331,1,4,500,42,,,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 500, 'random_state': 42}",-0.21974623609057414,-0.22287752217865844,-0.2198688800327898,-0.21513037806238303,-0.21777662098859343,-0.21908040036738294,0.002560631949880437,2434,-0.21693660712289203,-0.21667302333231234,-0.21760973078919127,-0.21798615190678347,-0.21756107666168426,-0.2173533179625727,0.0004787146798511325,0.00030886507676731464
1.1800450801849365,0.017059070474029665,0.07639603614807129,0.001493037163823353,1,4,1000,42,,,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 1000, 'random_state': 42}",-0.2198963584618076,-0.22295311676956872,-0.22012820645897746,-0.2154264404196343,-0.2180290191712852,-0.21928707659702068,0.002490154220127845,2470,-0.21721201772125062,-0.21679988711024908,-0.21776571395817368,-0.2182029863626624,-0.21770091679278167,-0.2175363043890235,0.0004840791462636059,0.0002983752663287123
0.6480671882629394,0.003361070679850089,0.0376990795135498,0.0003989221660422917,1,5,500,42,,,"{'max_depth': 1, 'max_features': 5, 'n_estimators': 500, 'random_state': 42}",-0.21943751556765484,-0.22283604022509557,-0.21924235777776255,-0.21422050470072296,-0.21704964366036317,-0.21855778570490497,0.0028506393257555283,2352,-0.21635305973708166,-0.21622569099594657,-0.2173260704433526,-0.21726071966314053,-0.21693722956318973,-0.2168205540805422,0.0004550425808661056,0.00013468291290735494
1.2951374530792237,0.00257027848399209,0.07420158386230469,0.0004887143790077492,1,5,1000,42,,,"{'max_depth': 1, 'max_features': 5, 'n_estimators': 1000, 'random_state': 42}",-0.21952412080757436,-0.22283171887137085,-0.21932469808341537,-0.21436229377800337,-0.2171809256490308,-0.21864531402975373,0.002801674432630223,2367,-0.21646009282451684,-0.2162637178054142,-0.21737202702399988,-0.21738248606016913,-0.2170246262886861,-0.21690059000055725,0.00046249446162318416,0.0001616708695616302
