rf_prob,svc_prob,lr_prob,vote_prob,outcome
0.5100210991379804,0.4667991718653577,0.4637750238340773,0.4801771987777773,1
0.7043925142579256,0.7367169480873902,0.7364701457214978,0.7258744887861446,1
0.4239830145882835,0.39101519085874936,0.3962484148630815,0.4037364652060748,0
0.7363403315862227,0.8022395467337092,0.7978096682023811,0.7788243474901427,0
0.6730526288808166,0.706806785312432,0.6943910499793823,0.6914259805339972,1
0.6663852027145133,0.7014792896877449,0.694390901986155,0.6874309109907675,1
0.6971714203373744,0.7849812596693687,0.786451656643375,0.7562422347988715,1
0.5105856308132596,0.4590816253191546,0.4637748129576131,0.47779288906095796,0
0.2943849965152972,0.3644436811765157,0.37986662265198573,0.3462714678984199,0
0.6362874372699855,0.6173019972344294,0.6167483794614146,0.6234370005185075,0
0.5641180519209978,0.5965110533613358,0.6003149141736999,0.5869980251511132,1
0.5620249820716213,0.6015150024707537,0.6003150459555544,0.5879690857723083,1
0.5276790400897806,0.5685317523740061,0.5667970517505722,0.5543537099450492,0
0.7023144802304407,0.7264867656118369,0.7228636390462048,0.7172308335646803,1
0.3771493125969675,0.03398329934009548,0.03268026507877095,0.1477804507692107,0
0.35964111359609696,0.2850395913832383,0.28821643448148576,0.31093328259499,0
0.4911658741095172,0.4263670863981059,0.44721032021224805,0.454895341182266,1
0.652995308383827,0.6855878288452645,0.6733550328441946,0.6706547778935108,1
0.7286539753415358,0.7082352636249623,0.7067031999832728,0.7145207303195784,0
0.4071278667460579,0.3951321994389184,0.3798672189326218,0.3940292895426992,1
0.45651051491527794,0.3421665391790108,0.3972171662503362,0.3986069053553244,1
0.6371798425877407,0.688641707445716,0.6441706072552597,0.6566651869326593,0
0.5933393595969845,0.6153149837062672,0.6119116895012275,0.606863658044949,0
0.3871090835251132,0.2581269989858094,0.24771004545592826,0.297584647316939,0
0.48377883422908,0.42896774786719966,0.44316784468308523,0.451953608514229,0
0.7593970531049534,0.7625163524678695,0.7837198890833895,0.7685565047158666,1
0.6718882767677775,0.7118631828995376,0.7041794824364036,0.695991354048684,1
0.8134763443565556,0.8485255262017942,0.8488411362444809,0.8369638136381797,1
0.4614242938246402,0.4502423657897775,0.4456666214110612,0.4524370284802997,1
0.7217370175196155,0.7016302506729488,0.7041795711398987,0.7091743894527265,1
0.547425425896519,0.5816388388134671,0.5821766031858162,0.5704294977228428,1
0.6141773769859089,0.6617046129425266,0.6652528372561437,0.6470684021515404,1
0.5219689467967542,0.5951698622909591,0.5939850904713719,0.5704074255259348,1
0.5268186628221035,0.576199958659581,0.5512878883412586,0.551445513217754,0
0.49590357439185817,0.4298522865133682,0.4309250797528393,0.4521973926281739,1
0.7259272426196975,0.7218045446335264,0.7086235168366654,0.7187766002082533,1
0.8516765146692863,0.914634855234317,0.9170025651880974,0.894467883387835,0
0.5682308751714811,0.592528942912493,0.5924782725112601,0.584423753930559,1
0.6964059402330196,0.6917338668547593,0.6859138277002295,0.6913461572545961,1
0.5344149285484084,0.5856637657309995,0.5784793112752843,0.5662057680857939,1
0.7009102717217499,0.7117828755007636,0.7092497181701866,0.707317975141932,0
0.7983616534420767,0.7984107404993077,0.8010549457996573,0.7992771304736451,0
0.7130237275367393,0.6668952927013565,0.6986691823260597,0.692857654554354,1
0.7604827232554454,0.7482719165450934,0.7334794560310293,0.7473983656651988,1
0.5264510308087653,0.5490129670025674,0.5475296801293233,0.5410074382546989,1
0.37644951123539705,0.30394747590308635,0.30475076836354237,0.32834991997668816,0
0.3055957757429245,0.271025715567999,0.26827045482870526,0.2816134971157491,1
0.5440285850452252,0.49161075532805343,0.5374397861447059,0.5243588203957693,0
0.7779122263311143,0.7368164420649723,0.7334134578512221,0.7493602553754496,1
0.7327985281597473,0.7178028651870906,0.7220520289750926,0.7242131021485024,1
0.687113344628797,0.7174428397490445,0.702808521343765,0.7024613846554673,1
0.40917435933976287,0.39119557283180595,0.3954416483947956,0.39859779272214374,1
0.5196924361459403,0.46679769678485566,0.46578903403333444,0.48406842335154965,0
0.7488829741786274,0.7659326384189901,0.7770998778562821,0.7639852158694144,1
0.5278751855388694,0.5872459984984,0.5846360978892653,0.566611529141187,1
0.5187441241737801,0.5975367087418528,0.5831606971550809,0.5665092268687711,1
0.643521641469796,0.6117793163903045,0.6140338010635363,0.6230982408298921,0
0.36120435737330286,0.3743481018613135,0.3711653894814876,0.36891034586450605,0
0.5429070557392415,0.572027329616001,0.5787261499680106,0.5645701585167571,1
0.38164888872250624,0.3971859528078879,0.3949577687260644,0.39127017077569504,0
0.7390305426351936,0.792107855624135,0.7983532194110603,0.7765245518349672,1
0.5492807450963053,0.5904010596494983,0.5925201458932916,0.5774204698796286,0
0.33712572915299593,0.3970955038602981,0.374320173734416,0.3695297149450649,0
0.7786924387198022,0.8284427969911905,0.8204275414775651,0.8092062578566158,1
0.31238785964090177,0.28764141522159964,0.2822331533636864,0.29407347250800026,1
0.6282638408189897,0.6292206529864377,0.615791143376831,0.624418903227637,1
0.5192448210780913,0.46306483099464,0.4654111173104679,0.4825491442396691,1
0.5683053747023701,0.5885105786003506,0.60007229251469,0.5856444383966207,1
0.520445191988812,0.5448660685061514,0.5461504122890695,0.5371656745783328,1
0.33029462977738067,0.38544340737586685,0.3890081604823061,0.36827567684211904,1
0.794877360176894,0.7229939749581696,0.7126468265776155,0.743468070073844,1
0.679707540880177,0.7101365035416383,0.6966411009802537,0.6955021486551536,1
0.6690804036264705,0.6768451263483806,0.681427244548987,0.675790101293336,1
0.5836783855086269,0.6049949458962615,0.6050406100941838,0.597914392734071,0
0.6353398518132192,0.6325682577632403,0.6192570865274547,0.6290471150903959,0
0.3244383013574575,0.2560102852702008,0.25408163309456583,0.27814456066310117,0
0.6166356050257128,0.6098325603140299,0.616508929373875,0.6143259488286521,1
0.6642606253628629,0.692587836256201,0.6932442215395417,0.6833774776556237,1
0.45519634438472173,0.41104365414563593,0.4274042517535748,0.43120282959271294,0
0.558939654059754,0.6064119324867432,0.6006792658600083,0.5886957237475177,1
0.47928379880512517,0.4382381030229217,0.44454184196030233,0.45400569303969923,1
0.4036063737220511,0.3895021063285718,0.39199521247154046,0.395029383394691,0
0.5546522504167485,0.5994523394201333,0.5873859669735362,0.5805112250228222,1
0.7917300733606489,0.7854585620614695,0.7884168321603771,0.7885337813052818,1
0.5333764056141906,0.5284784747758974,0.5339661328587962,0.5319408601924963,0
0.5037120039353586,0.5446200989141289,0.532051387700313,0.5268068421149531,0
0.7259944319603767,0.7883819853116003,0.800796612599263,0.7717590344903718,1
0.3620867009444926,0.2630978812947978,0.2682309533320631,0.2977626073538698,1
0.3074628353409345,0.26567244065034445,0.2658141720445275,0.27963082631447145,0
0.4465481144295873,0.40448452058597234,0.4075774901675411,0.4195190764809692,0
0.4409194454992599,0.3898394004679269,0.39344344880943355,0.40804594392527016,1
0.6330315295829829,0.6412972290831379,0.6309419575040911,0.6350888073653781,1
0.752497862685244,0.7759943727255629,0.7766789700139942,0.7684014625989906,1
0.47559981366417275,0.4626810871754619,0.4618459564226547,0.46670264061817024,0
0.7388915495989969,0.7052422093471551,0.7123702395400419,0.7188228988386437,1
0.7223074032260908,0.7093470392664686,0.7107085364973528,0.7141157655580892,1
0.6452878574697014,0.6026763376893464,0.6155198820116558,0.6211483748953203,1
