mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,probability
0.00299220085144043,1.7841612752790173e-07,0.037699127197265626,0.008087617602154379,auto,1,3,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.6626746506986028,0.6666666666666666,0.6467559217301752,0.6514994829369183,0.6313559322033899,0.6517980503473895,0.012509268120778355,4048,0.8213826779748138,0.8179948586118251,0.8134540750323415,0.8196300102774924,0.812982998454405,0.8170889240701754,0.0033402069334234276,0.0
0.0029915332794189452,2.431401974483864e-07,0.01974787712097168,0.0007461364891094808,auto,1,3,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",0.6546184738955824,0.6646341463414633,0.6405767250257467,0.6521287642782969,0.6312433581296493,0.6486459058068407,0.011585036136526068,4078,1.0,0.9997380141472361,0.9997380141472361,0.9997380141472361,0.9997380141472361,0.9997904113177889,0.00010479434110557406,0.0
0.003998851776123047,1.9385409869939717e-05,0.056838369369506835,0.0006460842181848101,auto,1,3,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.655310621242485,0.7020408163265306,0.6482617586912066,0.6408163265306124,0.646379853095488,0.6585640194193166,0.022227109787921872,3961,0.8220295767465579,0.813394683026585,0.8206577595066804,0.818274629913221,0.8143958868894602,0.8177505072165008,0.003384196756546051,0.0
0.0037894248962402344,0.00039887435409171316,0.04268622398376465,0.0007462255181338486,auto,1,3,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",0.6505050505050506,0.7020408163265306,0.6441717791411042,0.6427104722792608,0.646379853095488,0.6571625847130426,0.02259284820837231,3991,1.0,0.9997380141472361,0.9997380141472361,0.9997380141472361,0.9997380141472361,0.9997904113177889,0.00010479434110557406,0.0
0.002992057800292969,5.56082906231432e-07,0.03730015754699707,0.0007977845399888863,auto,1,5,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.6659979939819458,0.6946107784431138,0.6680286006128703,0.6559031281533805,0.6596638655462185,0.6688423941466499,0.013596625102410291,3901,0.776036400404449,0.7739328113159888,0.7793856308707794,0.7782575565151131,0.7729936305732483,0.7761212059359157,0.0024412478199663853,0.0
0.0029917240142822267,3.814697265625e-07,0.0225400447845459,0.0004885776326209085,auto,1,5,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.659251769464105,0.6946946946946947,0.6577868852459016,0.6619718309859155,0.6554621848739496,0.6658343829171606,0.014583794302738179,3931,1.0,0.9997380141472361,0.9997380141472361,0.9997380141472361,0.9997380141472361,0.9997904113177889,0.00010479434110557406,0.0
0.003989267349243164,4.623107774177865e-07,0.06622300148010254,0.001017223809003579,auto,1,5,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.6713008937437935,0.710891089108911,0.6754032258064516,0.6653061224489796,0.6575916230366492,0.6761018823705434,0.018399027156103715,3841,0.7881227981882235,0.7751075132810523,0.7784004075394805,0.7854969574036511,0.7780599288979176,0.781037521062065,0.004920836098652031,6.689883865689369e-101
0.003789949417114258,0.00039889816388262293,0.05246005058288574,0.001196773852617451,auto,1,5,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.6679960119641076,0.7103174603174603,0.6706948640483384,0.6687116564417177,0.6534031413612565,0.674228130516997,0.019065154916532358,3871,1.0,0.9997380141472361,0.9997380141472361,0.9997380141472361,0.9997380141472361,0.9997904113177889,0.00010479434110557406,0.0
0.0029920101165771484,4.672030911985737e-07,0.03949427604675293,0.0007979273951916498,auto,1,7,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",0.6839481555333998,0.7065868263473053,0.684263959390863,0.6733466933867736,0.6583850931677018,0.6813122831552125,0.015766716281490064,3735,0.7610972568578553,0.7548028311425683,0.7584982242516488,0.762970498474059,0.7562515786814852,0.7587240778815233,0.003006809087604237,3.620305052885901e-146
0.0031911849975585936,0.00039901741945947783,0.025133275985717775,0.0007464421820443525,auto,1,7,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",0.6800401203610832,0.704,0.6768292682926829,0.6740220661985957,0.6562824506749741,0.6782404852278409,0.01528501378339854,3765,1.0,0.9997380141472361,0.9997380141472361,0.9997380141472361,0.9997380141472361,0.9997904113177889,0.00010479434110557406,0.0
0.0037892818450927734,0.00039916054178001746,0.07460041046142578,0.0017156176219897004,auto,1,7,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",0.6766766766766766,0.7071498530852106,0.6872509960159363,0.6666666666666666,0.6495375128468653,0.6774628570639926,0.019355570934256418,3800,0.7679599499374218,0.7614238828578641,0.7703554323166121,0.7700887198986057,0.7591939546599495,0.7658043879340906,0.004617371670090437,1.3560866533511692e-81
