mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,probability
0.003390598297119141,0.0004883829957038617,0.019747495651245117,0.00039887441109554326,auto,1,3,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.29116465863453816,-0.28749497386409334,-0.29861948800428895,-0.28950542822677927,-0.2951347004423,-0.29238355576995234,0.004002641017782605,3961,-0.14083232810615204,-0.14424010987170469,-0.14464207952299604,-0.14229725655712996,-0.1432351857434764,-0.14304939196029182,0.0013762312265636735,0.0
0.0029915332794189452,2.86102294921875e-07,0.01934847831726074,0.0004883442173158427,auto,1,3,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",-0.29606770479764155,-0.2904877337876179,-0.3046738561616892,-0.28888532703647596,-0.2956559717212527,-0.29515433905455263,0.005527186438114013,4021,-0.0,-0.00015073861923424781,-0.00015073861923424781,-0.00015073861923424781,-0.00015073861923424781,-0.00012059089538739825,6.0295447693699134e-05,0.0
0.0035900592803955076,0.0007980823872970716,0.04388279914855957,0.002523343372626236,auto,1,3,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",-0.30120481927710846,-0.2838761560112586,-0.29768127596836885,-0.28923736764508784,-0.29272215520707684,-0.2929463472155224,0.006111207593050828,3991,-0.1403297145154805,-0.1455130137674606,-0.14249824138277561,-0.14132582989984258,-0.14360365792382676,-0.14265409149787722,0.0018036856393671638,0.0
0.003989028930664063,0.0006307512349881765,0.04468050003051758,0.0024751150851705854,auto,1,3,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",-0.305091498162929,-0.2874681560885367,-0.3028521244746521,-0.29027434864935253,-0.2938400504011911,-0.29590745124819473,0.006925991321291648,4051,-0.0,-0.00015073861923424781,-0.00015073861923424781,-0.00015073861923424781,-0.00015073861923424781,-0.00012059089538739825,6.0295447693699134e-05,0.0
0.003390598297119141,0.0004886750732262974,0.026529550552368164,0.0042597274720593105,auto,1,5,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",-0.2648192771084337,-0.250615199034982,-0.26924004825090475,-0.2587696019300362,-0.2586248492159228,-0.26041485769416306,0.006311933892499134,3871,-0.17138721351025338,-0.17476032559541757,-0.17102200783840826,-0.17081700331624966,-0.17107024419656316,-0.17181135889137839,0.0014857572487689292,0.0
0.003191232681274414,0.00039875514125965955,0.022739267349243163,0.0007462509843864315,auto,1,5,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",-0.2683033765085656,-0.2551431573420469,-0.2745038387282283,-0.25895543025786805,-0.2610155023686202,-0.26358539927441543,0.0069390608791073186,3931,-0.0,-0.00015073861923424781,-0.00015073861923424781,-0.00015073861923424781,-0.00015073861923424781,-0.00012059089538739825,6.0295447693699134e-05,0.0
0.003589439392089844,0.0007981897731289907,0.052060842514038086,0.001323167997363616,auto,1,5,2,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",-0.2601927710843374,-0.24800965018094093,-0.2679372738238842,-0.25756332931242465,-0.2668275030156816,-0.26010612638687897,0.0072005458297876475,3841,-0.17126658624849217,-0.17584564365390412,-0.17150437141995778,-0.17000904431715408,-0.17326499849261381,-0.1723781288264244,0.002020976853087375,0.0
0.003988885879516601,5.352483825837052e-07,0.05226006507873535,0.0010170180792968867,auto,1,5,2,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",-0.2648183678594955,-0.25190954552759187,-0.27252131875601987,-0.25899861988239126,-0.26835077486291004,-0.263320086844754,0.007225380260731545,3901,-0.0,-0.00015073861923424781,-0.00015073861923424781,-0.00015073861923424781,-0.00015073861923424781,-0.00012059089538739825,6.0295447693699134e-05,0.0
0.0029917240142822267,0.0006307510727718201,0.027925491333007812,8.395584517316346e-07,auto,1,7,1,uniform,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",-0.24755347922301452,-0.24137761256492948,-0.2538834592944536,-0.24910760444105265,-0.24731050441889663,-0.2478464613052167,0.004005887301653216,3758,-0.18470741734570786,-0.1864298327108956,-0.18193228452068197,-0.18598684574824806,-0.18545772243175232,-0.18490282055145718,0.0015922976846090213,0.0
0.0029914379119873047,0.0006307512458025988,0.02752680778503418,0.0027205473651150426,auto,1,7,1,distance,"{'algorithm': 'auto', 'leaf_size': 1, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",-0.2514961875759904,-0.2449545611899521,-0.25860276078241806,-0.24926635254732443,-0.24841701860093773,-0.25054760498916456,0.0045436696818984745,3821,-0.0,-0.00015073861923424781,-0.00015073861923424781,-0.00015073861923424781,-0.00015073861923424781,-0.00012059089538739825,6.0295447693699134e-05,0.0
