mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,probability
0.0009973526000976562,5.917393515582494e-07,0.0009972572326660157,5.519789172549356e-07,1e-10,{'var_smoothing': 1e-10},0.6803900325027086,0.6729559748427673,0.6780021253985122,0.7133757961783439,0.6844919786096257,0.6858418662268442,0.014261558304046639,7,0.6830309498399146,0.6936293946603225,0.6912858660998937,0.6775226908702615,0.686686154663832,0.6864310112268448,0.005768362455282783,0.918650442124329
0.000997304916381836,5.001110306597479e-07,0.0005985260009765625,0.0004886945264472148,1e-11,{'var_smoothing': 1e-11},0.6803900325027086,0.6729559748427673,0.6780021253985122,0.7133757961783439,0.6844919786096257,0.6858418662268442,0.014261558304046639,7,0.6830309498399146,0.6936293946603225,0.6912858660998937,0.6775226908702615,0.686686154663832,0.6864310112268448,0.005768362455282783,0.918650442124329
0.0009973526000976562,2.78041453115716e-07,0.0009976863861083985,7.776978697919889e-07,1e-12,{'var_smoothing': 1e-12},0.6803900325027086,0.6729559748427673,0.6780021253985122,0.7133757961783439,0.6844919786096257,0.6858418662268442,0.014261558304046639,7,0.6830309498399146,0.6936293946603225,0.6912858660998937,0.6775226908702615,0.686686154663832,0.6864310112268448,0.005768362455282783,0.918650442124329
0.0009974956512451172,4.6231077741778654e-07,0.0009967803955078125,3.504023183989303e-07,1e-13,{'var_smoothing': 1e-13},0.6803900325027086,0.6729559748427673,0.6780021253985122,0.7133757961783439,0.6844919786096257,0.6858418662268442,0.014261558304046639,7,0.6830309498399146,0.6936293946603225,0.6912858660998937,0.6775226908702615,0.686686154663832,0.6864310112268448,0.005768362455282783,0.918650442124329
0.000997447967529297,3.2340669551493016e-07,0.0007978439331054688,0.0007461872561825752,1e-14,{'var_smoothing': 1e-14},0.6803900325027086,0.6729559748427673,0.6780021253985122,0.7133757961783439,0.6844919786096257,0.6858418662268442,0.014261558304046639,7,0.6830309498399146,0.6936293946603225,0.6912858660998937,0.6775226908702615,0.686686154663832,0.6864310112268448,0.005768362455282783,0.918650442124329
0.000997447967529297,2.86102294921875e-07,0.000997304916381836,3.015782985847835e-07,1e-15,{'var_smoothing': 1e-15},0.6803900325027086,0.6729559748427673,0.6780021253985122,0.7133757961783439,0.6844919786096257,0.6858418662268442,0.014261558304046639,7,0.6830309498399146,0.6936293946603225,0.6912858660998937,0.6775226908702615,0.686686154663832,0.6864310112268448,0.005768362455282783,0.918650442124329
0.0009975433349609375,6.743495761743046e-07,0.0007977485656738281,0.0003988744680993653,1e-16,{'var_smoothing': 1e-16},0.6803900325027086,0.6729559748427673,0.6780021253985122,0.7133757961783439,0.6844919786096257,0.6858418662268442,0.014261558304046639,7,0.6830309498399146,0.6936293946603225,0.6912858660998937,0.6775226908702615,0.686686154663832,0.6864310112268448,0.005768362455282783,0.918650442124329
0.0011970996856689453,0.00039863597833367134,0.0007977008819580079,0.00039885048017148766,1e-17,{'var_smoothing': 1e-17},0.6803900325027086,0.6729559748427673,0.6780021253985122,0.7133757961783439,0.6844919786096257,0.6858418662268442,0.014261558304046639,7,0.6830309498399146,0.6936293946603225,0.6912858660998937,0.6775226908702615,0.686686154663832,0.6864310112268448,0.005768362455282783,0.918650442124329
0.000797891616821289,0.0003989460470713752,0.0009974002838134765,4.422005889652111e-07,1e-18,{'var_smoothing': 1e-18},0.6803900325027086,0.6729559748427673,0.6780021253985122,0.7133757961783439,0.6844919786096257,0.6858418662268442,0.014261558304046639,7,0.6830309498399146,0.6936293946603225,0.6912858660998937,0.6775226908702615,0.686686154663832,0.6864310112268448,0.005768362455282783,0.918650442124329
0.000797891616821289,0.00039894590458737397,0.000798177719116211,0.00039908898418695077,1e-19,{'var_smoothing': 1e-19},0.6803900325027086,0.6729559748427673,0.6780021253985122,0.7133757961783439,0.6844919786096257,0.6858418662268442,0.014261558304046639,7,0.6830309498399146,0.6936293946603225,0.6912858660998937,0.6775226908702615,0.686686154663832,0.6864310112268448,0.005768362455282783,0.918650442124329
