mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_probability,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,probability
1.2382873058319093,0.011555541685055742,0.03869624137878418,0.0011632273190567012,0.1,0.001,rbf,True,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True}",0.7302325581395348,0.7271317829457364,0.7300850734725445,0.7330246913580246,0.7318952234206473,0.7304738076647582,0.001995051085133104,13,0.7320108907040063,0.7327502429543247,0.7300731613400078,0.7293754818812644,0.7296983758700697,0.7307816305499346,0.001344554850229114,0.8189152628346716
1.4008531093597412,0.04162875433942526,0.052858829498291016,0.003025604578589521,0.1,0.001,sigmoid,True,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'sigmoid', 'probability': True}",0.7289433384379786,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7286108337954152,0.0001663525638721494,22,0.7285276073619632,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286108491841595,4.1620911098183556e-05,0.9997049934548157
1.3005212783813476,0.11028948192797874,0.03769874572753906,0.0003992321207188908,0.1,0.0001,rbf,True,"{'C': 0.1, 'gamma': 0.0001, 'kernel': 'rbf', 'probability': True}",0.7289433384379786,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7286108337954152,0.0001663525638721494,22,0.7285276073619632,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286108491841595,4.1620911098183556e-05,0.9997049934548157
1.3402151584625244,0.015195925279684885,0.04946737289428711,0.0004891426480887843,0.1,0.0001,sigmoid,True,"{'C': 0.1, 'gamma': 0.0001, 'kernel': 'sigmoid', 'probability': True}",0.7289433384379786,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7286108337954152,0.0001663525638721494,22,0.7285276073619632,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286108491841595,4.1620911098183556e-05,0.9997049934548157
1.199192190170288,0.013596218649386385,0.038497304916381835,0.00048820798666994485,0.1,1e-05,rbf,True,"{'C': 0.1, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",0.7289433384379786,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7286108337954152,0.0001663525638721494,22,0.7285276073619632,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286108491841595,4.1620911098183556e-05,0.9997049934548157
1.3178744792938233,0.008382131756263872,0.0496673583984375,0.0003991130717194912,0.1,1e-05,sigmoid,True,"{'C': 0.1, 'gamma': 1e-05, 'kernel': 'sigmoid', 'probability': True}",0.7289433384379786,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7286108337954152,0.0001663525638721494,22,0.7285276073619632,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286108491841595,4.1620911098183556e-05,0.9997049934548157
1.1399506092071534,0.011579295813197811,0.03749966621398926,0.0004888113039399632,0.1,1e-06,rbf,True,"{'C': 0.1, 'gamma': 1e-06, 'kernel': 'rbf', 'probability': True}",0.7289433384379786,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7286108337954152,0.0001663525638721494,22,0.7285276073619632,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286108491841595,4.1620911098183556e-05,0.9997049934548157
1.268806028366089,0.016049268420662136,0.04867024421691894,0.0003987315738350788,0.1,1e-06,sigmoid,True,"{'C': 0.1, 'gamma': 1e-06, 'kernel': 'sigmoid', 'probability': True}",0.7289433384379786,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7286108337954152,0.0001663525638721494,22,0.7285276073619632,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286108491841595,4.1620911098183556e-05,0.9997049934548157
1.132969570159912,0.004803864493729253,0.037698793411254886,0.0009770968793993738,0.1,1e-07,rbf,True,"{'C': 0.1, 'gamma': 1e-07, 'kernel': 'rbf', 'probability': True}",0.7289433384379786,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7286108337954152,0.0001663525638721494,22,0.7285276073619632,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286108491841595,4.1620911098183556e-05,0.9997049934548157
1.2688055515289307,0.0078123483652434555,0.049069452285766604,0.00039920883775537675,0.1,1e-07,sigmoid,True,"{'C': 0.1, 'gamma': 1e-07, 'kernel': 'sigmoid', 'probability': True}",0.7289433384379786,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7285276073619632,0.7286108337954152,0.0001663525638721494,22,0.7285276073619632,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286316596397087,0.7286108491841595,4.1620911098183556e-05,0.9997049934548157
1.0946715354919434,0.015014769484262933,0.03510661125183105,0.00039949419960027334,1,0.001,rbf,True,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True}",0.7302192564346998,0.7332704995287465,0.7370405278039586,0.7404580152671756,0.730769230769231,0.7343505092773261,0.003888429117443499,4,0.7349081364829397,0.7359657469077071,0.734771272813463,0.7356973995271867,0.7354196301564724,0.7353524371775537,0.0004549324937844183,0.02763945877239482
