mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_max_iter,param_penalty,param_random_state,param_solver,param_tol,param_multi_class,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,probability
0.028124618530273437,0.03981058070922636,0.0003990650177001953,0.0004887529791588312,0.0001,,900,l2,42,newton-cg,0.001,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.001}",-0.23336441690048498,-0.2327573205898709,-0.2312735225568379,-0.23177244990369184,-0.23255429373233572,-0.2323446467608034,0.0007388497710257952,4015,-0.23179514518756247,-0.2320535251087902,-0.23278716374503888,-0.2326001754187719,-0.2322421484518251,-0.23229563158239772,0.0003595312048815504,0.8915597727459541
0.008976316452026368,0.000630902207885265,0.00019931793212890625,0.0003986358642578125,0.0001,,900,l2,42,newton-cg,0.0001,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001}",-0.2333644193565779,-0.23275732175364133,-0.2312735236963363,-0.2317724477449545,-0.23255429657075494,-0.23234464784894213,0.0007388507446502727,4115,-0.23179514900163672,-0.23205352628067297,-0.23278716473979483,-0.23260017324273613,-0.2322421512621573,-0.23229563290539956,0.000359529804916124,0.8915598694998523
0.008975934982299805,0.001092318891365141,0.0001994609832763672,0.00039892196655273444,0.0001,,900,l2,42,newton-cg,1e-05,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 1e-05}",-0.2333644193565779,-0.23275732175364133,-0.2312735236963363,-0.2317724477449545,-0.23255429657075494,-0.23234464784894213,0.0007388507446502727,4115,-0.23179514900163672,-0.23205352628067297,-0.23278716473979483,-0.23260017324273613,-0.2322421512621573,-0.23229563290539956,0.000359529804916124,0.8915598694998523
0.01695427894592285,0.026931477149389788,0.00019965171813964843,0.00039930343627929686,0.0001,,900,l2,42,lbfgs,0.001,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.001}",-0.2333644193422278,-0.2327573215660216,-0.2312735235995106,-0.23177244768673794,-0.23255429659548235,-0.2323446477824978,0.0007388507582169198,4055,-0.2317951490344814,-0.23205352612957125,-0.23278716465093255,-0.23260017318342976,-0.23224215125591863,-0.23229563285086668,0.00035952978196300106,0.8915598888094864
0.0033904075622558593,0.0004885390558486972,0.00039920806884765627,0.0004889280349393074,0.0001,,900,l2,42,lbfgs,0.0001,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001}",-0.2333644193422278,-0.2327573215660216,-0.2312735235995106,-0.23177244768673794,-0.23255429659548235,-0.2323446477824978,0.0007388507582169198,4055,-0.2317951490344814,-0.23205352612957125,-0.23278716465093255,-0.23260017318342976,-0.23224215125591863,-0.23229563285086668,0.00035952978196300106,0.8915598888094864
0.0029919624328613283,2.3360154559928684e-07,0.0001995086669921875,0.000399017333984375,0.0001,,900,l2,42,lbfgs,1e-05,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 1e-05}",-0.2333644193422278,-0.2327573215660216,-0.2312735235995106,-0.23177244768673794,-0.23255429659548235,-0.2323446477824978,0.0007388507582169198,4055,-0.2317951490344814,-0.23205352612957125,-0.23278716465093255,-0.23260017318342976,-0.23224215125591863,-0.23229563285086668,0.00035952978196300106,0.8915598888094864
0.013364124298095702,0.018750286110177088,0.0005980968475341797,0.0004883441940357798,0.0001,,900,l2,42,sag,0.001,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'sag', 'tol': 0.001}",-0.2333645673193488,-0.23280379214375596,-0.23126199630481137,-0.23175386070683954,-0.23254535692878256,-0.2323461603759895,0.0007500749109403878,4196,-0.23179625131059176,-0.2320785037683036,-0.23277931349927694,-0.2325824862113755,-0.23223367858661637,-0.23229404667523285,0.00035116507014135254,0.8820252925217493
0.00638275146484375,0.0007980228409747793,0.0005984783172607421,0.0004886556471492247,0.0001,,900,l2,42,sag,0.0001,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'sag', 'tol': 0.0001}",-0.2333642967882447,-0.23275818997896516,-0.2312733057131506,-0.23177322485909593,-0.23255445367074598,-0.23234494012644624,0.0007388657421246048,4155,-0.23179568733026665,-0.23205404411109665,-0.23278704517550253,-0.23260088570398466,-0.2322423610207134,-0.23229600466831277,0.0003593920468066021,0.8916933947427599
0.008178043365478515,0.000745639328615778,0.00019931793212890625,0.0003986358642578125,0.0001,,900,l2,42,sag,1e-05,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'sag', 'tol': 1e-05}",-0.23336444573512494,-0.23275724498710845,-0.23127357014822192,-0.23177238725981206,-0.23255435879544747,-0.2323446474161005,0.0007388488936593028,4035,-0.23179536781485183,-0.23205348587695857,-0.23278719846679208,-0.23260011707693454,-0.23224221812588722,-0.23229567747228486,0.00035947205310158227,0.8916415135821898
0.0051859855651855465,0.0009775932979397871,0.0003989696502685547,0.0004886360853561638,0.0001,,900,l2,42,saga,0.001,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'saga', 'tol': 0.001}",-0.23336338548466598,-0.2327517425150803,-0.23127127272687698,-0.23177313828467952,-0.23255578152728448,-0.23234331020549287,0.0007385759460493207,3973,-0.23179403293011977,-0.23204908233456517,-0.2327858750120397,-0.23260078439866733,-0.23224366389994236,-0.23229468771506684,0.00036015018721370954,0.8926070113533426
