mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,param_random_state,param_min_samples_split,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,probability
0.3915524959564209,0.005697501636850917,0.03729977607727051,0.0010168779142564058,1,1,500,42,,,"{'max_depth': 1, 'max_features': 1, 'n_estimators': 500, 'random_state': 42}",0.7360730593607305,0.7170154686078253,0.7388888888888888,0.7307343608340889,0.7186932849364791,0.7282828919387321,0.008922736548119184,9,0.7301441977569237,0.7346752058554439,0.7327466419638723,0.7325344788605019,0.7326822620940268,0.7325565573061537,0.0014394840463670974,0.002988805542467642
0.7713374614715576,0.00325318045675862,0.07360281944274902,0.00039930423347460983,1,1,1000,42,,,"{'max_depth': 1, 'max_features': 1, 'n_estimators': 1000, 'random_state': 42}",0.7380073800738007,0.7176684881602914,0.7395736793327155,0.7290909090909091,0.7171532846715329,0.7283010899522483,0.009583692291652396,8,0.7309199907770348,0.7347219043259328,0.7336122733612273,0.7343785503294706,0.7344890510948905,0.7336243539777112,0.0014024875237101954,0.00014729426983833266
0.4505949020385742,0.0019335166261569062,0.03670177459716797,0.00039892322048543734,1,2,500,42,,,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 500, 'random_state': 42}",0.7295476419634263,0.7209082308420057,0.7338403041825095,0.7322611163670767,0.7180451127819548,0.7269211148889325,0.0062958420654636955,74,0.7292576419213973,0.7329518359561278,0.7298850574712644,0.7351071344478456,0.734636213797975,0.732367576718922,0.0024011599639617714,0.023313193645441422
0.8910168170928955,0.004116985447099524,0.07380189895629882,0.0012614267216855006,1,2,1000,42,,,"{'max_depth': 1, 'max_features': 2, 'n_estimators': 1000, 'random_state': 42}",0.729026036644166,0.7203791469194314,0.7324478178368121,0.7321258341277407,0.7200754005655042,0.7268113815142989,0.005506976186586433,86,0.7271404317244725,0.7314748629973792,0.7288825077769802,0.7341054124320492,0.7343860476078247,0.7311978525077412,0.002846707296360873,0.12334285992507038
0.5088390827178955,0.0027054938713570896,0.03789854049682617,0.0006305252018990931,1,3,500,42,,,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 500, 'random_state': 42}",0.7164179104477613,0.7137254901960784,0.7299128751210068,0.7381642512077294,0.720703125,0.7237829535445521,0.009047056251614618,487,0.7201594816845253,0.7285785042100051,0.7258421440865503,0.7307968413496051,0.7310944672626238,0.7272942877186619,0.004034169970976751,0.384082844544434
1.0200715065002441,0.003857547187132528,0.07360343933105469,0.0014657913389681477,1,3,1000,42,,,"{'max_depth': 1, 'max_features': 3, 'n_estimators': 1000, 'random_state': 42}",0.7171314741035856,0.7203883495145631,0.7321772639691714,0.7350096711798839,0.7223300970873787,0.7254053750548848,0.006945655987570364,245,0.7218493661446682,0.7303619798079292,0.7261146496815286,0.7298850574712644,0.7294231233405745,0.7275268352891929,0.0032069639459610688,0.5082810028934432
0.569675874710083,0.003805832980904119,0.036502504348754884,0.0004885392885564189,1,4,500,42,,,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 500, 'random_state': 42}",0.7103935418768921,0.7034068136272547,0.7245804540967424,0.7329434697855752,0.7157258064516129,0.7174083248194991,0.010399898271836868,1532,0.718078381795196,0.7198979591836734,0.7216649949849548,0.7304432065875515,0.7254270859123545,0.7231023256927461,0.004401521077176604,0.195788452837376
1.1405494213104248,0.0017387347924339002,0.07280507087707519,0.0006308264303942711,1,4,1000,42,,,"{'max_depth': 1, 'max_features': 4, 'n_estimators': 1000, 'random_state': 42}",0.7102615694164991,0.7064676616915423,0.7309941520467838,0.733658536585366,0.718562874251497,0.7199866125876812,0.0108390527776946,1284,0.7190103509214845,0.7224602974539955,0.7220701667081364,0.7288996372430472,0.7270940800786048,0.7239069064810537,0.003592436026464869,0.27515700484196126
0.6321093559265136,0.0029854721406829465,0.0376988410949707,0.0007459324108486431,1,5,500,42,,,"{'max_depth': 1, 'max_features': 5, 'n_estimators': 500, 'random_state': 42}",0.7134146341463414,0.7017189079878665,0.7203980099502488,0.732421875,0.709016393442623,0.7153934866982865,0.010454295070973996,1701,0.7177254098360656,0.7176440196331698,0.7193115666919767,0.7297034516285852,0.7198394783044895,0.7208447852188573,0.004512488774841997,0.22702918489097967
1.2630213737487792,0.005663129862223708,0.07420158386230469,0.0010171209650000112,1,5,1000,42,,,"{'max_depth': 1, 'max_features': 5, 'n_estimators': 1000, 'random_state': 42}",0.7126903553299493,0.7017189079878665,0.7215064420218037,0.7306562193927523,0.7102040816326529,0.7153545585219333,0.009913958382222091,1706,0.7179749424699565,0.7176440196331698,0.7208658444500377,0.7289083394116217,0.720459655258556,0.7211705602446683,0.004077252155506613,0.1537381087660726
0.6925476551055908,0.00249133561219154,0.036901426315307614,0.0006309772880045571,1,6,500,42,,,"{'max_depth': 1, 'max_features': 6, 'n_estimators': 500, 'random_state': 42}",0.7109295199182838,0.7017189079878665,0.7175879396984924,0.7360308285163776,0.7166666666666667,0.7165854080489413,0.011242989400663601,1601,0.7152795671218759,0.7176440196331698,0.7177131189382339,0.7335257335257335,0.7158539698749042,0.7200032818187834,0.0068293181854722235,0.6167436701000137
