mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,probability
0.0013962745666503905,0.0004887334212615316,0.0009973526000976562,3.1629798797182086e-07,1000,{'var_smoothing': 1000},0.7348938486663037,0.7348938486663037,0.7346049046321526,0.7346049046321526,0.7346049046321526,0.7347205419552743,0.00014156526460423047,2,0.7346771996731136,0.7346771996731136,0.7347494553376906,0.7347494553376906,0.7347494553376906,0.7347205530718598,3.5397901847881205e-05,0.999749427187399
0.0011974334716796874,0.00039894630354244895,0.000997018814086914,4.862803948967729e-07,100,{'var_smoothing': 100},0.7348938486663037,0.7348938486663037,0.7346049046321526,0.7346049046321526,0.7346049046321526,0.7347205419552743,0.00014156526460423047,2,0.7346771996731136,0.7346771996731136,0.7347494553376906,0.7347494553376906,0.7347494553376906,0.7347205530718598,3.5397901847881205e-05,0.999749427187399
0.0011966705322265625,0.0003988505656823478,0.000997304916381836,0.0,10,{'var_smoothing': 10},0.7404803749267721,0.7389510901591043,0.7436652916912199,0.7401759530791788,0.7384435342305442,0.7403430326932812,0.0018234987666299121,1,0.7407842561315905,0.740555637218874,0.7396979029183164,0.7409144196951934,0.7406538630699311,0.740521215806781,0.0004290509882711331,0.6779253070772948
0.0013964176177978516,0.00048764380927635064,0.0009974956512451172,0.00063112807713168,1,{'var_smoothing': 1},0.6807888970051132,0.6992103374012921,0.7074047447879225,0.7068965517241379,0.7100506146059292,0.7008664851365988,0.010672061847320375,4,0.7046931407942238,0.6999093381686309,0.7001082641645616,0.7028673835125449,0.6982120281741014,0.7011580309628125,0.0023133985439375555,0.8997122122919339
0.0015954971313476562,0.0007979870056229843,0.000997638702392578,4.422005889652111e-07,0.1,{'var_smoothing': 0.1},0.6666666666666667,0.6762048192771084,0.6795827123695977,0.6971260132645541,0.6935123042505592,0.6826146516898254,0.011260473411467097,5,0.6852128454070202,0.6825989544436145,0.6823617339312408,0.6809381980640358,0.679005421574126,0.6820234306840074,0.0020447078904875047,0.7724689429617722
0.001197052001953125,0.0003991366109215068,0.0009973526000976562,8.44957597096889e-07,0.01,{'var_smoothing': 0.01},0.6671709531013617,0.6742081447963801,0.676140613313388,0.697261287934863,0.6950672645739912,0.6819657677418286,0.01198828282555548,23,0.6832740213523131,0.6826436996817075,0.6827624929814711,0.6784980384830936,0.6781566129636568,0.6810669730924483,0.0022495127276421487,0.689487387471905
0.0011979103088378905,0.00039978064312262587,0.0009968280792236328,9.047348957543504e-07,0.001,{'var_smoothing': 0.001},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6821502153961415,0.682515911643579,0.6784980384830936,0.6779089376053964,0.6808694248961047,0.0022145602520618844,0.6182924769276976
0.000996875762939453,5.519789172549356e-07,0.0009973526000976562,4.6231077741778654e-07,0.0001,{'var_smoothing': 0.0001},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.0011971950531005859,0.0003987075716073123,0.0007979393005371094,0.0003989704623783418,1e-05,{'var_smoothing': 1e-05},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.001196575164794922,0.0003990173909677789,0.0007979393005371094,0.00039896992097200075,1e-06,{'var_smoothing': 1e-06},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.0011970996856689453,0.0003987554263639386,0.0011965274810791016,0.0003991604563355624,1e-07,{'var_smoothing': 1e-07},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.001396322250366211,0.0004884024605583174,0.0007982254028320312,0.00039911295777999683,1e-08,{'var_smoothing': 1e-08},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.0009974956512451172,1.784161275279017e-07,0.0009972095489501954,1.9073486328125e-07,1e-09,{'var_smoothing': 1e-09},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.0017954349517822266,0.00039811135766206043,0.001196575164794922,0.0003986600019822187,1e-10,{'var_smoothing': 1e-10},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.0011966228485107422,0.0003989937592520616,0.0007979393005371094,0.00039896966451610907,1e-11,{'var_smoothing': 1e-11},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.0015960693359375,0.0004885972060614241,0.0009971141815185546,1.1718946196980007e-06,1e-12,{'var_smoothing': 1e-12},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.0015956878662109375,0.0004883833914333354,0.000997304916381836,3.9895058943465975e-07,1e-13,{'var_smoothing': 1e-13},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.0013969898223876952,0.0004888308773267217,0.000997018814086914,3.1629798797182086e-07,1e-14,{'var_smoothing': 1e-14},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.0013966560363769531,0.0004887141463833991,0.0009972572326660157,6.468133910298604e-07,1e-15,{'var_smoothing': 1e-15},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.0013961315155029297,0.0004886555075578522,0.0009972095489501954,1.1680077279964342e-07,1e-16,{'var_smoothing': 1e-16},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.0015959739685058594,0.0004888115365180762,0.0009969711303710938,4.90933901833868e-07,1e-17,{'var_smoothing': 1e-17},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.0009973526000976562,3.504023183989303e-07,0.0009973526000976562,6.468133910298604e-07,1e-18,{'var_smoothing': 1e-18},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
0.0017953872680664062,0.000399399686109193,0.0011975765228271484,0.00039899469953273947,1e-19,{'var_smoothing': 1e-19},0.6676760030280091,0.6742081447963801,0.6766467065868264,0.697261287934863,0.694091249065071,0.6819728778329893,0.011607291738467933,6,0.6832740213523131,0.6822780067440989,0.682515911643579,0.6784980384830936,0.6780359820089955,0.680920392046416,0.0021961780169916143,0.6317713233461203
