rf_prob,svc_prob,lr_prob,vote_prob,outcome
0.5061773564695625,0.4666521836266706,0.4643166147681169,0.47901519139174165,1
0.7353361236803408,0.7371681801099583,0.7355744417291507,0.7360267239115627,1
0.41940427286717175,0.39031856494909745,0.39581726214998597,0.4018266022244142,0
0.7666119237718662,0.8029463009160516,0.7974041895362011,0.7890134188333102,0
0.6608472204831513,0.7076828282040268,0.6953226430656416,0.6879810381257248,1
0.6586803977132588,0.7021337540498632,0.6945671278324355,0.6851575296317882,1
0.7404908512277147,0.7854348957468722,0.7852296983919895,0.7704214587549841,1
0.5169001125452741,0.4586022831064619,0.4632389804259483,0.47953612964564657,0
0.24402836213964296,0.36327314994122023,0.37793652543183454,0.3285186548302534,0
0.6455548393847208,0.6174237784436922,0.6160579754650217,0.6263218570524131,0
0.5646033235347395,0.5964269166665659,0.5992027867888197,0.5867719038714805,1
0.5588931139012605,0.6016470645817753,0.5998766612683638,0.5868391559036544,1
0.5272113857843597,0.5686192295134256,0.5666751177880666,0.5542009188478231,0
0.7294207103680206,0.7270542804737617,0.722473678088585,0.7263114013835464,1
0.295792869988663,0.033648914978653625,0.03321079711669042,0.12067137174967896,0
0.2940619138008613,0.28422955361859403,0.28857283904435815,0.28894954931724265,0
0.5027114826756689,0.4344430907413612,0.45774044929323954,0.46492442044750293,1
0.6723918719332843,0.6851593874950888,0.6764736672354853,0.6780131562259495,1
0.6981171587331138,0.7098577716589944,0.6988254527620743,0.7022693219852193,0
0.34783913468363786,0.39651518972620975,0.3809823944081241,0.375141862096228,1
0.4348529615593333,0.3559802468443837,0.395617224779838,0.3954446477457048,1
0.6518067614680173,0.6869820716384156,0.6466697569055523,0.6618225024253394,0
0.5696866403408913,0.6095112931635038,0.6037037985345501,0.5943291864808058,0
0.3420834888512782,0.24643203444828726,0.2567717333983767,0.2816914179900327,0
0.49438358176032204,0.4278375812012186,0.44465897229992474,0.45558341706078265,0
0.7824622472740607,0.7723923586926957,0.7857461412673457,0.7802005472925226,1
0.6704874438059962,0.7085862743245134,0.6968200768101092,0.6919880318990137,1
0.8345485460925897,0.8520839199861252,0.8417020226762647,0.8427858010712285,1
0.4830825468811667,0.4479171362260646,0.44543822674163136,0.45878255374637067,1
0.6929268996157507,0.7019762003110209,0.6972795997398391,0.697398593917009,1
0.5325752075567673,0.5781325159980933,0.5836958899761064,0.5648416678098331,1
0.6379959109612116,0.666657440373606,0.6632246195740106,0.655980386706222,1
0.5485822426380941,0.5914292597370795,0.5965099161856179,0.5788784327493821,1
0.5203575714524922,0.5744364731880244,0.5503504945915719,0.5484100956735137,0
0.4883535845530625,0.4320438945846004,0.43002156644458733,0.450092744699193,1
0.742171143344351,0.7215247696477964,0.709312091787766,0.7243115219944758,1
0.8656782218409934,0.9177154597489636,0.9134273441459916,0.8989798158216026,0
0.545371087992831,0.5865070372291531,0.58709618865053,0.5730251640878359,1
0.6780893046195401,0.6852103583933897,0.6811217153085392,0.681476975344951,1
0.53510687207208,0.5872626359933548,0.5815702996244406,0.5680186159966643,1
0.719743657301259,0.7142174110784145,0.7081000785878308,0.7140120248845189,0
0.8165498782110725,0.8012335545729011,0.7983496414294294,0.8053634453794406,0
0.6733228719212142,0.6726864837391098,0.6959220339531279,0.6806580058367597,1
0.7810500755362773,0.7454954934619246,0.7261242434612951,0.7508488337410041,1
0.5322380161454877,0.5454594159557656,0.5480887245518361,0.541941105005804,1
0.3345964491986591,0.3018162014057847,0.3136918354743933,0.31668244340089774,0
0.2919366139737447,0.2704782368668343,0.271761595269192,0.2780422303708297,1
0.5269383332262729,0.5,0.5338773751312959,0.5202715307789268,0
0.7901021828921037,0.7377346577042595,0.7258571983219556,0.7511813598435753,1
