mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_max_iter,param_penalty,param_random_state,param_solver,param_tol,param_multi_class,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,probability
0.02453479766845703,0.0056988237067986825,0.000997161865234375,5.352483825837052e-07,0.0001,,900,l2,42,newton-cg,0.001,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.001}",0.7304347826086957,0.7344992050874404,0.7342378292098963,0.7375099127676448,0.7361769352290679,0.7345703543124529,0.002385712800009987,21,0.7361083449512049,0.7337958374628346,0.7342022116903635,0.7330029732408325,0.7338501291989664,0.7341918993088404,0.001035382753806928,0.714721911095671
0.027127790451049804,0.012074075298553989,0.0007974147796630859,0.00039870765714882216,0.0001,,900,l2,42,newton-cg,0.0001,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 0.0001}",0.7304347826086957,0.7344992050874404,0.7342378292098963,0.7375099127676448,0.7361769352290679,0.7345703543124529,0.002385712800009987,21,0.7361083449512049,0.7337958374628346,0.7342022116903635,0.7330029732408325,0.7338501291989664,0.7341918993088404,0.001035382753806928,0.714721911095671
0.02453441619873047,0.00821459551443196,0.0011971950531005859,0.0003989458475937594,0.0001,,900,l2,42,newton-cg,1e-05,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'newton-cg', 'tol': 1e-05}",0.7304347826086957,0.7344992050874404,0.7342378292098963,0.7375099127676448,0.7361769352290679,0.7345703543124529,0.002385712800009987,21,0.7361083449512049,0.7337958374628346,0.7342022116903635,0.7330029732408325,0.7338501291989664,0.7341918993088404,0.001035382753806928,0.714721911095671
0.011369037628173827,0.0013531617579076716,0.0011971950531005859,0.00039906517438581215,0.0001,,900,l2,42,lbfgs,0.001,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.001}",0.7304347826086957,0.7344992050874404,0.7342378292098963,0.7375099127676448,0.7361769352290679,0.7345703543124529,0.002385712800009987,21,0.7361083449512049,0.7337958374628346,0.7342022116903635,0.7330029732408325,0.7338501291989664,0.7341918993088404,0.001035382753806928,0.714721911095671
0.016555356979370116,0.009022464508374111,0.0009976863861083985,8.34124359347148e-07,0.0001,,900,l2,42,lbfgs,0.0001,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001}",0.7304347826086957,0.7344992050874404,0.7342378292098963,0.7375099127676448,0.7361769352290679,0.7345703543124529,0.002385712800009987,21,0.7361083449512049,0.7337958374628346,0.7342022116903635,0.7330029732408325,0.7338501291989664,0.7341918993088404,0.001035382753806928,0.714721911095671
0.006981277465820312,0.0021846157336031426,0.0007985115051269531,0.0003992565071420476,0.0001,,900,l2,42,lbfgs,1e-05,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 1e-05}",0.7304347826086957,0.7344992050874404,0.7342378292098963,0.7375099127676448,0.7361769352290679,0.7345703543124529,0.002385712800009987,21,0.7361083449512049,0.7337958374628346,0.7342022116903635,0.7330029732408325,0.7338501291989664,0.7341918993088404,0.001035382753806928,0.714721911095671
0.004986333847045899,0.001092710478723084,0.00079803466796875,0.0003990175334262532,0.0001,,900,l2,42,sag,0.001,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'sag', 'tol': 0.001}",0.7311657414750199,0.7343378271213322,0.7323717948717948,0.7375099127676448,0.7361769352290679,0.7343112391252039,0.002339929080275826,224,0.7355173791450259,0.7349278513540225,0.7350901525658807,0.7331482950039652,0.733704292527822,0.7344775941193433,0.0008971224907484559,0.8528904066981196
0.0069808483123779295,0.0006301479523158942,0.0005986690521240234,0.0004888113271977794,0.0001,,900,l2,42,sag,0.0001,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'sag', 'tol': 0.0001}",0.7310126582278481,0.7350835322195705,0.7342378292098963,0.7375099127676448,0.7361769352290679,0.7348029336083562,0.0021906557285339317,1,0.7354993023719355,0.7337958374628346,0.7338470657972731,0.7330029732408325,0.7338501291989664,0.7339990616143686,0.0008160267185696106,0.32457250160608997
0.009175729751586915,0.0011638571906374875,0.0009975433349609375,5.223489356090222e-07,0.0001,,900,l2,42,sag,1e-05,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'sag', 'tol': 1e-05}",0.7304347826086957,0.7344992050874404,0.7342378292098963,0.7375099127676448,0.7361769352290679,0.7345703543124529,0.002385712800009987,21,0.7358565737051793,0.7337958374628346,0.7342022116903635,0.7330029732408325,0.7338501291989664,0.7341415450596352,0.0009429513696927765,0.6492874894694121
0.007180166244506836,0.0014652076066886998,0.0011970043182373048,0.0009773987443681869,0.0001,,900,l2,42,saga,0.001,,"{'C': 0.0001, 'class_weight': None, 'max_iter': 900, 'penalty': 'l2', 'random_state': 42, 'solver': 'saga', 'tol': 0.001}",0.7304347826086957,0.7344992050874404,0.7342378292098963,0.7375099127676448,0.7361769352290679,0.7345703543124529,0.002385712800009987,21,0.7356047021318987,0.7337958374628346,0.7342022116903635,0.7332540626238605,0.733704292527822,0.7341122212873558,0.000804802861944008,0.5691873398004892
