rf_prob,svc_prob,lr_prob,vote_prob,outcome
0.5105994148965671,0.4587929589969555,0.4623421156727462,0.4771774633661536,1
0.7014727539529585,0.7383613733664982,0.7331666048607747,0.7243787711639184,1
0.3986522213636608,0.3878691624753556,0.3955001005643457,0.39400030765964206,0
0.7219800064247769,0.802199842916451,0.7945241560385223,0.7730033817391265,0
0.6737809907024513,0.6988260647065497,0.691202826489415,0.6879630508665354,1
0.6707206289849851,0.6972374978103373,0.691202826489415,0.6864170788235736,1
0.6923893488282267,0.7889105012922755,0.7831437585547794,0.754940927000969,1
0.513045412087015,0.45652544694656244,0.4623421156727462,0.47723285159693013,0
0.2935086747475441,0.36854017205820705,0.3792850923445212,0.3472254008701892,0
0.6405622203920991,0.6165363874739117,0.6139821452232814,0.6236579741547423,0
0.5786585755530745,0.5978102806126577,0.5976658702415735,0.5914043603880895,1
0.5733531265010015,0.599283732970233,0.5976658702415735,0.5901347936862387,1
0.5271147214817904,0.5644470258200663,0.5644107054774629,0.5520419847326997,0
0.6975379073070368,0.7254185351564096,0.7195872600911981,0.7142134106424387,1
0.3733672565900877,0.030079349850902583,0.033485569154654296,0.14517674802011157,0
0.35777849489752755,0.2781313616370092,0.2885198876677981,0.308044808339702,0
0.48812584507891243,0.42353585304986463,0.4481078002087618,0.45319346289099083,1
0.6450872238052892,0.6643113066672672,0.6702930599633831,0.6599297855782267,1
0.7290004038174557,0.7138977726016843,0.7010486272936177,0.7146148566575495,0
0.40062383221635695,0.36747708964954956,0.3775654111733113,0.3818538055794009,1
0.41098916414104336,0.3306406927491958,0.37795535638692335,0.3731340727774281,1
0.6257366754443718,0.6284561589976235,0.6359275136326805,0.6300516163089941,0
0.6012982182598363,0.6272201678051402,0.6098073453293015,0.6127926888695583,0
0.40581384838568507,0.2913128313775645,0.26762274731132085,0.321401455190202,0
0.48974698542095835,0.43549688404023074,0.44155795942311893,0.4555325038475935,0
0.7303203078268614,0.7585890857166933,0.7720671792681232,0.7537116482866437,1
0.6844860011593942,0.7170834051623981,0.7032324544125298,0.7016309257203457,1
0.8030466312248181,0.8465884306559135,0.8411207505986263,0.8303059729224775,1
0.47259138131640843,0.4475078586657514,0.4494867502024259,0.45649631694309617,1
0.7293114879133216,0.7102608479499234,0.6974658050099232,0.7123066102302921,1
0.5663841544750753,0.6022870224080606,0.5863501444618001,0.5850397769835167,1
0.6205484969769052,0.6501032550172177,0.6606494320229472,0.6438185666617535,1
0.5380492962367239,0.5951146431795142,0.5936935044258337,0.5756959406701393,1
0.5206186215552361,0.5506277986509758,0.5490286071602761,0.5401311731481799,0
0.4926647375354828,0.4140578145981723,0.42743258680645463,0.44462447238020525,1
0.7176211190610603,0.7159217721553597,0.7060847265325239,0.7131966445191777,1
0.8304561417532902,0.9130960734746815,0.9107555416168683,0.8848801668796186,0
0.5961118044152938,0.6294039181781609,0.5967069101864712,0.6074192026047931,1
0.6967904357842177,0.702260169797953,0.6850767483252733,0.6946987494014465,1
0.5341668413181939,0.5661876484667168,0.5754580003020363,0.5586577242484801,1
0.703115866806422,0.696375319028537,0.7003178791330666,0.6999312099497925,0
0.7974535618089992,0.7992163131203582,0.7945090833447606,0.7970571750017881,0
0.7195908836579116,0.6897956193560719,0.6900519469163772,0.6997722161012916,1
0.7686936275846147,0.7516869366786729,0.7328422467863839,0.7510313454359276,1
0.5243352697826145,0.5442370157408936,0.5450947319638885,0.5379171950526702,1
0.37137199395651427,0.30105282463637256,0.30975904921943587,0.32730722749091895,0
0.29447780937326484,0.24629221989352015,0.2665152879773679,0.2690500465826035,1
0.5641762676943646,0.5280810173022534,0.534206054741832,0.5421113084766339,0
0.7882478727425153,0.7355832182018368,0.7267504202373247,0.7501124161733731,1
0.7265381252628379,0.7180302750551708,0.7177254072641998,0.7207526161132909,1
0.6786026700849549,0.700038327288264,0.7001659114693842,0.6929651700730046,1
0.39278226485019424,0.39064237386524536,0.3976857088427313,0.3937078392193238,1
0.5346539114598466,0.4848308489959565,0.4707319613552638,0.49665590714564917,0
0.7407071546986019,0.7623744726144295,0.7690466230613204,0.7574127413770799,1
0.5406557191401541,0.607221752500509,0.5899927093397791,0.5793634438726264,1
0.5251880250769051,0.6113884379303807,0.592199100513689,0.5763567964787953,1
0.6405168768093293,0.6060212300488395,0.6103015205210753,0.6189036798239762,0
0.3546779059219698,0.3685659410924963,0.37536623349550063,0.36622948130878397,0
0.5419944092757725,0.5466946144325207,0.5702123979048224,0.5529980459413308,1
0.3693665773375309,0.4003169675576243,0.4020053458369197,0.39060717099163145,0
0.7299398576867566,0.7925387835254796,0.7919096674706406,0.7715479758368793,1
0.5536441616636613,0.5681908571077511,0.5853284181079134,0.5690922543264134,0
0.3453585476692375,0.36183635892171817,0.3748593595287245,0.3607209002911217,0
0.7627791196506345,0.8276455274074611,0.816983768970309,0.8025473543610204,1
0.307554590702995,0.2884485846999888,0.2884775062438158,0.29480071820172415,1
0.6305359749335339,0.6165117224726957,0.6130091501885063,0.619996070869414,1
0.5205280226382374,0.47675604710955805,0.47015954032398477,0.4890809720711887,1
0.5762265083995847,0.6023715377668991,0.5953065875678202,0.5913300574640256,1
0.5143597278507347,0.5327587787791636,0.5415934440188962,0.5296050744129932,1
0.3060005289333049,0.38145549331162965,0.39079658528386674,0.3595307445011758,1
0.7916804358146187,0.7132266495626227,0.7056204116628498,0.7367269814339833,1
0.6801836265710868,0.6906592005619366,0.6884319775109795,0.6864369868343295,1
0.6736058808521908,0.6941174643289919,0.6804655170894433,0.6827435563101605,1
0.5901256785802237,0.5837581800275063,0.5941946153652763,0.5893616116208831,0
0.6442517815801888,0.6307800617055678,0.6182830655222467,0.6310734948808274,0
0.33102634499981465,0.2643806027806527,0.2633048468019355,0.28614473490434583,0
0.6157180007997013,0.594202791966868,0.6075766455973636,0.6058168781121195,1
0.661958712390017,0.6940410141830751,0.6882290682078359,0.6814475578276774,1
0.4570998689288272,0.4184278448477777,0.42800215624379717,0.43446687153511887,0
0.569504890820771,0.6084383345270571,0.6009076465467033,0.5929958597110018,1
0.49178937105566956,0.43374956523822283,0.4439821515937062,0.45643806395659225,1
0.3682504215258014,0.3578390142011684,0.38476866741927235,0.37029976109017204,0
0.563002751605413,0.5956640383017426,0.586374102047374,0.5817154338928778,1
0.7763709502559394,0.7696052979279647,0.7778194958939221,0.7745978444109946,1
0.5447848158376124,0.5400209951910928,0.5345750606564517,0.539781426049315,0
0.5050901792202404,0.537164169832999,0.5329814650521288,0.5251182472885036,0
0.722022193647938,0.7733754679447868,0.788627581976519,0.7614280461777497,1
0.35682035806101375,0.2623000973401268,0.27123932829485586,0.296666247612037,1
0.31366449751461467,0.25682487061206355,0.270072004060578,0.28012294003007876,0
0.4391237575454496,0.41182903508675767,0.4130452567979309,0.4212965106340294,0
0.424366038988425,0.4009261553406874,0.39895721289237046,0.4080489379336753,1
0.6347895307086219,0.6389631281294681,0.6314023232030078,0.6350495219034025,1
0.7455871981512547,0.7761322497642887,0.7721727938110329,0.7646685249191655,1
0.47401390385256204,0.48532606561660724,0.47065471877383164,0.47666515354546163,0
0.7378889034853989,0.6961855493604983,0.7008365932433156,0.7115846522358842,1
0.7219424479908164,0.7029819300139288,0.7034173278287777,0.7094216818857235,1
0.6421394066860828,0.5958456821103681,0.6067712470004066,0.6148666448620138,1
0.6438971919961969,0.6664685374767858,0.662571201465611,0.6576725492090574,0
